benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,cga,CGA,3,3.000,replay,mixed,0.975723,0.006906,7,1.574166,0.000000,0.311287,0.154565,,,0.000000,0.009267,0.009267,7,7,0,77.837519,77.837519,77.837519,77.837519,120.000000,0.000000,135.727591,0.573483,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,hda,HDA,3,3.000,replay,mixed,0.975723,0.006906,7,1.574166,0.000000,0.311287,0.154565,,,0.000000,0.009267,0.009267,7,7,0,73.048521,73.048521,73.048521,73.048521,120.000000,0.000000,135.727591,0.538199,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,kubernetes-default,K8s default,4,4.000,replay,mixed,1.013790,0.035294,7,1.578584,0.000000,0.312574,0.147231,,,0.000000,0.009077,0.009077,7,7,0,86.580434,86.580434,86.580434,86.580434,120.000000,0.000000,135.676316,0.638140,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,cga,CGA,4,4.000,replay,mixed,1.013790,0.035294,7,1.578584,0.000000,0.312574,0.147231,,,0.000000,0.009077,0.009077,7,7,0,83.436252,83.436252,83.436252,83.436252,120.000000,0.000000,135.676316,0.614965,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,hda,HDA,4,4.000,replay,mixed,1.013790,0.035294,7,1.578584,0.000000,0.312574,0.147231,,,0.000000,0.009077,0.009077,7,7,0,77.757851,77.757851,77.757851,77.757851,120.000000,0.000000,135.676316,0.573113,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,kubernetes-default,K8s default,5,5.000,replay,mixed,0.948373,0.066789,7,1.583410,0.000000,0.313783,0.140224,,,0.000000,0.008887,0.008887,7,7,0,89.820373,89.820373,89.820373,89.820373,120.000000,0.000000,135.626575,0.662262,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,cga,CGA,5,5.000,replay,mixed,0.948373,0.066789,7,1.583410,0.000000,0.313783,0.140224,,,0.000000,0.008887,0.008887,7,7,0,87.063130,87.063130,87.063130,87.063130,120.000000,0.000000,135.626575,0.641933,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,hda,HDA,5,5.000,replay,mixed,0.948373,0.066789,7,1.583410,0.000000,0.313783,0.140224,,,0.000000,0.008887,0.008887,7,7,0,78.168092,78.168092,78.168092,78.168092,120.000000,0.000000,135.626575,0.576348,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,kubernetes-default,K8s default,6,6.000,replay,mixed,0.969039,0.018872,7,1.588653,0.000000,0.314910,0.133552,,,0.000000,0.008897,0.008897,7,7,0,85.943740,85.943740,85.943740,85.943740,120.000000,0.000000,135.578420,0.633904,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,cga,CGA,6,6.000,replay,mixed,0.969039,0.018872,7,1.588653,0.000000,0.314910,0.133552,,,0.000000,0.008897,0.008897,7,7,0,78.767283,78.767283,78.767283,78.767283,120.000000,0.000000,135.578420,0.580972,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,hda,HDA,6,6.000,replay,mixed,0.969039,0.018872,7,1.588653,0.000000,0.314910,0.133552,,,0.000000,0.008897,0.008897,7,7,0,74.624455,74.624455,74.624455,74.624455,120.000000,0.000000,135.578420,0.550415,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,kubernetes-default,K8s default,7,7.000,replay,mixed,1.004349,0.032657,7,1.594322,0.000000,0.315950,0.127221,,,0.000000,0.008687,0.008687,7,7,0,86.392855,86.392855,86.392855,86.392855,120.000000,0.000000,135.531907,0.637436,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,cga,CGA,7,7.000,replay,mixed,1.004349,0.032657,7,1.594322,0.000000,0.315950,0.127221,,,0.000000,0.008687,0.008687,7,7,0,82.596898,82.596898,82.596898,82.596898,120.000000,0.000000,135.531907,0.609428,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,hda,HDA,7,7.000,replay,mixed,1.004349,0.032657,7,1.594322,0.000000,0.315950,0.127221,,,0.000000,0.008687,0.008687,7,7,0,75.399164,75.399164,75.399164,75.399164,120.000000,0.000000,135.531907,0.556320,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,kubernetes-default,K8s default,8,8.000,replay,mixed,0.964369,0.042370,7,1.600426,0.000000,0.316900,0.121240,,,0.000000,0.009227,0.009227,7,7,0,85.423958,85.423958,85.423958,85.423958,120.000000,0.000000,135.487093,0.630495,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,cga,CGA,8,8.000,replay,mixed,0.964369,0.042370,7,1.600426,0.000000,0.316900,0.121240,,,0.000000,0.009227,0.009227,7,7,0,81.614486,81.614486,81.614486,81.614486,120.000000,0.000000,135.487093,0.602378,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,hda,HDA,8,8.000,replay,mixed,0.964369,0.042370,7,1.600426,0.000000,0.316900,0.121240,,,0.000000,0.009227,0.009227,7,7,0,78.055152,78.055152,78.055152,78.055152,120.000000,0.000000,135.487093,0.576108,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,kubernetes-default,K8s default,9,9.000,replay,mixed,1.016672,0.048826,7,1.606974,0.000000,0.317758,0.115618,,,0.000000,0.012042,0.012042,7,7,0,89.580898,89.580898,89.580898,89.580898,120.000000,0.000000,135.444039,0.661387,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,cga,CGA,9,9.000,replay,mixed,1.016672,0.048826,7,1.606974,0.000000,0.317758,0.115618,,,0.000000,0.012042,0.012042,7,7,0,81.172719,81.172719,81.172719,81.172719,120.000000,0.000000,135.444039,0.599308,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,hda,HDA,9,9.000,replay,mixed,1.016672,0.048826,7,1.606974,0.000000,0.317758,0.115618,,,0.000000,0.012042,0.012042,7,7,0,75.305846,75.305846,75.305846,75.305846,120.000000,0.000000,135.444039,0.555992,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,kubernetes-default,K8s default,10,10.000,replay,mixed,0.992903,0.026153,7,1.613975,0.000000,0.318520,0.110364,,,0.000000,0.008546,0.008546,7,7,0,85.820483,85.820483,85.820483,85.820483,120.000000,0.000000,135.402807,0.633816,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,cga,CGA,10,10.000,replay,mixed,0.992903,0.026153,7,1.613975,0.000000,0.318520,0.110364,,,0.000000,0.008546,0.008546,7,7,0,82.537331,82.537331,82.537331,82.537331,120.000000,0.000000,135.402807,0.609569,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,hda,HDA,10,10.000,replay,mixed,0.992903,0.026153,7,1.613975,0.000000,0.318520,0.110364,,,0.000000,0.008546,0.008546,7,7,0,77.395846,77.395846,77.395846,77.395846,120.000000,0.000000,135.402807,0.571597,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,kubernetes-default,K8s default,11,11.000,replay,mixed,1.044282,0.046408,7,1.621436,0.000000,0.319184,0.105489,,,0.000000,0.008576,0.008576,7,7,0,89.498839,89.498839,89.498839,89.498839,120.000000,0.000000,135.363463,0.661174,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,cga,CGA,11,11.000,replay,mixed,1.044282,0.046408,7,1.621436,0.000000,0.319184,0.105489,,,0.000000,0.008576,0.008576,7,7,0,81.792119,81.792119,81.792119,81.792119,120.000000,0.000000,135.363463,0.604241,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,hda,HDA,11,11.000,replay,mixed,1.044282,0.046408,7,1.621436,0.000000,0.319184,0.105489,,,0.000000,0.008576,0.008576,7,7,0,82.103551,82.103551,82.103551,82.103551,120.000000,0.000000,135.363463,0.606541,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,kubernetes-default,K8s default,12,12.000,replay,mixed,0.990899,0.053983,7,1.629364,0.000000,0.319744,0.101004,,,0.000000,0.009698,0.009698,7,7,0,91.695194,91.695194,91.695194,91.695194,120.000000,0.000000,135.326074,0.677587,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,cga,CGA,12,12.000,replay,mixed,0.990899,0.053983,7,1.629364,0.000000,0.319744,0.101004,,,0.000000,0.009698,0.009698,7,7,0,84.262162,84.262162,84.262162,84.262162,120.000000,0.000000,135.326074,0.622660,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,hda,HDA,12,12.000,replay,mixed,0.990899,0.053983,7,1.629364,0.000000,0.319744,0.101004,,,0.000000,0.009698,0.009698,7,7,0,82.279538,82.279538,82.279538,82.279538,120.000000,0.000000,135.326074,0.608009,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,kubernetes-default,K8s default,13,13.000,replay,mixed,1.050646,0.053927,7,1.637767,0.000000,0.320198,0.096923,,,0.000000,0.008807,0.008807,7,7,0,90.683826,90.683826,90.683826,90.683826,120.000000,0.000000,135.290710,0.670289,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,cga,CGA,13,13.000,replay,mixed,1.050646,0.053927,7,1.637767,0.000000,0.320198,0.096923,,,0.000000,0.008807,0.008807,7,7,0,86.783473,86.783473,86.783473,86.783473,120.000000,0.000000,135.290710,0.641459,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,hda,HDA,13,13.000,replay,mixed,1.050646,0.053927,7,1.637767,0.000000,0.320198,0.096923,,,0.000000,0.008807,0.008807,7,7,0,79.790513,79.790513,79.790513,79.790513,120.000000,0.000000,135.290710,0.589771,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,kubernetes-default,K8s default,14,14.000,replay,mixed,1.063197,0.008693,7,1.646649,0.000000,0.320541,0.093259,,,0.000000,0.008556,0.008556,7,7,0,87.502441,87.502441,87.502441,87.502441,120.000000,0.000000,135.257446,0.646933,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T140707Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,sinusoidal,stageA,cga,CGA,14,14.000,replay,mixed,1.063197,0.008693,7,1.646649,0.000000,0.320541,0.093259,,,0.000000,0.008556,0.008556,7,7,0,82.540580,82.540580,82.540580,82.540580,120.000000,0.000000,135.257446,0.610248,0.000000,20,,,,,,,,,
