benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,cga,CGA,3,3.000,replay,mixed,0.975723,0.004659,7,1.525982,0.000000,0.359677,1.100147,,,0.000000,0.009287,0.009287,7,7,0,59.285423,59.285423,59.285423,59.285423,120.000000,0.000000,113.447368,0.522581,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,hda,HDA,3,3.000,replay,mixed,0.975723,0.004659,7,1.525982,0.000000,0.359677,1.100147,,,0.000000,0.009287,0.009287,7,7,0,55.285875,55.285875,55.285875,55.285875,120.000000,0.000000,113.447368,0.487326,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,kubernetes-default,K8s default,4,4.000,replay,mixed,1.013790,0.037549,7,1.525982,0.000000,0.359677,1.100147,,,0.000000,0.009358,0.009358,7,7,0,66.786084,66.786084,66.786084,66.786084,120.000000,0.000000,113.447368,0.588697,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,cga,CGA,4,4.000,replay,mixed,1.013790,0.037549,7,1.525982,0.000000,0.359677,1.100147,,,0.000000,0.009358,0.009358,7,7,0,64.829563,64.829563,64.829563,64.829563,120.000000,0.000000,113.447368,0.571451,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,hda,HDA,4,4.000,replay,mixed,1.013790,0.037549,7,1.525982,0.000000,0.359677,1.100147,,,0.000000,0.009358,0.009358,7,7,0,59.942937,59.942937,59.942937,59.942937,120.000000,0.000000,113.447368,0.528377,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,kubernetes-default,K8s default,5,5.000,replay,mixed,0.948373,0.459869,7,1.012248,0.800000,0.347958,0.133792,,,0.000000,0.009328,0.009328,7,7,0,110.333613,110.333613,110.333613,110.333613,120.000000,0.000000,139.447368,0.791220,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,cga,CGA,5,5.000,replay,mixed,0.948373,0.459869,7,1.012248,0.800000,0.347958,0.133792,,,0.000000,0.009328,0.009328,7,7,0,106.345576,106.345576,106.345576,106.345576,120.000000,0.000000,139.447368,0.762622,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,hda,HDA,5,5.000,replay,mixed,0.948373,0.459869,7,1.012248,0.800000,0.347958,0.133792,,,0.000000,0.009328,0.009328,7,7,0,96.630008,96.630008,96.630008,96.630008,120.000000,0.000000,139.447368,0.692950,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,kubernetes-default,K8s default,6,6.000,replay,mixed,0.969039,0.635377,7,1.440440,0.500000,0.467762,1.918165,,,0.000000,0.008526,0.008526,7,7,0,100.543970,100.543970,100.543970,100.543970,120.000000,0.000000,119.947368,0.838234,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,cga,CGA,6,6.000,replay,mixed,0.969039,0.635377,7,1.440440,0.500000,0.467762,1.918165,,,0.000000,0.008526,0.008526,7,7,0,92.491499,92.491499,92.491499,92.491499,120.000000,0.000000,119.947368,0.771101,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,hda,HDA,6,6.000,replay,mixed,0.969039,0.635377,7,1.440440,0.500000,0.467762,1.918165,,,0.000000,0.008526,0.008526,7,7,0,87.764662,87.764662,87.764662,87.764662,120.000000,0.000000,119.947368,0.731693,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,kubernetes-default,K8s default,7,7.000,replay,mixed,1.004349,0.035157,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008366,0.008366,7,7,0,73.841680,73.841680,73.841680,73.841680,120.000000,0.000000,119.947368,0.615617,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,cga,CGA,7,7.000,replay,mixed,1.004349,0.035157,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008366,0.008366,7,7,0,70.798794,70.798794,70.798794,70.798794,120.000000,0.000000,119.947368,0.590249,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,hda,HDA,7,7.000,replay,mixed,1.004349,0.035157,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008366,0.008366,7,7,0,64.103106,64.103106,64.103106,64.103106,120.000000,0.000000,119.947368,0.534427,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,kubernetes-default,K8s default,8,8.000,replay,mixed,0.964369,0.039807,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008465,0.008465,7,7,0,72.896985,72.896985,72.896985,72.896985,120.000000,0.000000,119.947368,0.607741,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,cga,CGA,8,8.000,replay,mixed,0.964369,0.039807,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008465,0.008465,7,7,0,69.839131,69.839131,69.839131,69.839131,120.000000,0.000000,119.947368,0.582248,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,hda,HDA,8,8.000,replay,mixed,0.964369,0.039807,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008465,0.008465,7,7,0,66.780876,66.780876,66.780876,66.780876,120.000000,0.000000,119.947368,0.556751,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,kubernetes-default,K8s default,9,9.000,replay,mixed,1.016672,0.051446,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.025257,0.025257,7,7,0,77.060198,77.060198,77.060198,77.060198,120.000000,0.000000,119.947368,0.642450,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,cga,CGA,9,9.000,replay,mixed,1.016672,0.051446,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.025257,0.025257,7,7,0,69.403261,69.403261,69.403261,69.403261,120.000000,0.000000,119.947368,0.578614,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,hda,HDA,9,9.000,replay,mixed,1.016672,0.051446,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.025257,0.025257,7,7,0,64.037216,64.037216,64.037216,64.037216,120.000000,0.000000,119.947368,0.533878,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,kubernetes-default,K8s default,10,10.000,replay,mixed,0.992903,0.023379,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008756,0.008756,7,7,0,73.224627,73.224627,73.224627,73.224627,120.000000,0.000000,119.947368,0.610473,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,cga,CGA,10,10.000,replay,mixed,0.992903,0.023379,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008756,0.008756,7,7,0,70.697225,70.697225,70.697225,70.697225,120.000000,0.000000,119.947368,0.589402,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,hda,HDA,10,10.000,replay,mixed,0.992903,0.023379,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008756,0.008756,7,7,0,66.059575,66.059575,66.059575,66.059575,120.000000,0.000000,119.947368,0.550738,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,kubernetes-default,K8s default,11,11.000,replay,mixed,1.044282,0.049200,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.011721,0.011721,7,7,0,76.931049,76.931049,76.931049,76.931049,120.000000,0.000000,119.947368,0.641373,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,cga,CGA,11,11.000,replay,mixed,1.044282,0.049200,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.011721,0.011721,7,7,0,69.978397,69.978397,69.978397,69.978397,120.000000,0.000000,119.947368,0.583409,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,hda,HDA,11,11.000,replay,mixed,1.044282,0.049200,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.011721,0.011721,7,7,0,70.792540,70.792540,70.792540,70.792540,120.000000,0.000000,119.947368,0.590197,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,kubernetes-default,K8s default,12,12.000,replay,mixed,0.990899,0.051120,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008488,0.008488,7,7,0,79.186450,79.186450,79.186450,79.186450,120.000000,0.000000,119.947368,0.660177,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,cga,CGA,12,12.000,replay,mixed,0.990899,0.051120,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008488,0.008488,7,7,0,72.503942,72.503942,72.503942,72.503942,120.000000,0.000000,119.947368,0.604465,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,hda,HDA,12,12.000,replay,mixed,0.990899,0.051120,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008488,0.008488,7,7,0,71.021669,71.021669,71.021669,71.021669,120.000000,0.000000,119.947368,0.592107,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,kubernetes-default,K8s default,13,13.000,replay,mixed,1.050646,0.056867,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008727,0.008727,7,7,0,78.171152,78.171152,78.171152,78.171152,120.000000,0.000000,119.947368,0.651712,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,cga,CGA,13,13.000,replay,mixed,1.050646,0.056867,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008727,0.008727,7,7,0,75.021560,75.021560,75.021560,75.021560,120.000000,0.000000,119.947368,0.625454,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,hda,HDA,13,13.000,replay,mixed,1.050646,0.056867,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008727,0.008727,7,7,0,68.529107,68.529107,68.529107,68.529107,120.000000,0.000000,119.947368,0.571326,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,kubernetes-default,K8s default,14,14.000,replay,mixed,1.063197,0.011806,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008436,0.008436,7,7,0,74.973497,74.973497,74.973497,74.973497,120.000000,0.000000,119.947368,0.625053,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,cga,CGA,14,14.000,replay,mixed,1.063197,0.011806,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008436,0.008436,7,7,0,70.763373,70.763373,70.763373,70.763373,120.000000,0.000000,119.947368,0.589954,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-markov-steps200-20260612T140708Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,markov,stageA,hda,HDA,14,14.000,replay,mixed,1.063197,0.011806,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008436,0.008436,7,7,0,67.463455,67.463455,67.463455,67.463455,120.000000,0.000000,119.947368,0.562442,0.000000,20,,,,,,,,,
