run_id,experiment_type,policy,metric,value,unit,source_file,source_column,status,notes
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-no-sidecar,placement_cost_reduction_pct,,percent,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,latency_p50_ms,5.493063107200866,ms,processed/mesh_overhead_summary.json,p50_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,latency_p95_ms,7.021398586065329,ms,processed/mesh_overhead_summary.json,p95_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,latency_p99_ms,7.612975837597617,ms,processed/mesh_overhead_summary.json,p99_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,throughput_rps,99.95516489368923,requests/s,processed/mesh_overhead_summary.json,throughput_rps_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,sla_violations,,count,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,sla_violation_rate,,ratio,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,scheduler_decision_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,gda_build_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,cpu_overhead_pct,4.299290446467487,percent,processed/mesh_overhead_summary.json,istio_proxy_cpu_cores_mean,measured,combined sidecar CPU cores as percent of one core
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,memory_overhead_mb,68.84140625,MiB,processed/mesh_overhead_summary.json,istio_proxy_memory_mib_mean,measured,combined sidecar memory
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,migration_count,,count,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,network_target_vs_measured_error,,unitless,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale45-sidecar,placement_cost_reduction_pct,,percent,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,latency_p50_ms,1.0768741258527104,ms,processed/mesh_overhead_summary.json,p50_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,latency_p95_ms,1.8247069353790715,ms,processed/mesh_overhead_summary.json,p95_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,latency_p99_ms,2.3079027573730544,ms,processed/mesh_overhead_summary.json,p99_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,throughput_rps,99.98763890986174,requests/s,processed/mesh_overhead_summary.json,throughput_rps_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,sla_violations,,count,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,sla_violation_rate,,ratio,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,scheduler_decision_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,gda_build_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,cpu_overhead_pct,0.0,percent,processed/mesh_overhead_summary.json,istio_proxy_cpu_cores_mean,measured,combined sidecar CPU cores as percent of one core
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,memory_overhead_mb,0.0,MiB,processed/mesh_overhead_summary.json,istio_proxy_memory_mib_mean,measured,combined sidecar memory
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,migration_count,,count,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,network_target_vs_measured_error,,unitless,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-no-sidecar,placement_cost_reduction_pct,,percent,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,latency_p50_ms,4.636313846165871,ms,processed/mesh_overhead_summary.json,p50_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,latency_p95_ms,6.123446999573373,ms,processed/mesh_overhead_summary.json,p95_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,latency_p99_ms,6.971103874226705,ms,processed/mesh_overhead_summary.json,p99_ms_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,throughput_rps,99.961075024084,requests/s,processed/mesh_overhead_summary.json,throughput_rps_mean,measured,
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,sla_violations,,count,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,sla_violation_rate,,ratio,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,scheduler_decision_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,gda_build_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,cpu_overhead_pct,3.265204515944381,percent,processed/mesh_overhead_summary.json,istio_proxy_cpu_cores_mean,measured,combined sidecar CPU cores as percent of one core
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,memory_overhead_mb,66.88828125,MiB,processed/mesh_overhead_summary.json,istio_proxy_memory_mib_mean,measured,combined sidecar memory
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,migration_count,,count,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,network_target_vs_measured_error,,unitless,,,unavailable,metric not emitted by this run type
mesh-overhead-20260523T165749Z,mesh_overhead,scale5-sidecar,placement_cost_reduction_pct,,percent,,,unavailable,metric not emitted by this run type
