request_id,status,latency_ms,experts,hot_expert,expert_popularity,cache_key,error
59,200,39.400982,"4,1",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-59,
60,200,39.638137,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-60,
61,200,39.803639,"3,0",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-61,
62,200,42.106877,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-62,
63,200,42.997303,"3,5",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-63,
64,200,40.553090,"0,2",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-64,
65,200,42.852461,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-65,
66,200,40.157897,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-66,
67,200,40.819151,"4,5",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-67,
68,200,41.393824,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-68,
69,200,40.184085,"0,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-69,
70,200,39.692681,"0,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-70,
71,200,40.916104,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-71,
72,200,38.715670,"1,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-72,
73,200,39.289472,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-73,
74,200,40.300845,"5,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-74,
75,200,38.772318,"4,0",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-75,
76,200,39.829018,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-76,
77,200,40.544304,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-77,
78,200,40.703564,"3,5",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-78,
79,200,42.001548,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-79,
80,200,51.903093,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-80,
81,200,40.268324,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-81,
82,200,38.231509,"2,1",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-82,
83,200,39.195363,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-83,
84,200,39.451968,"5,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-84,
85,200,41.180231,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-85,
86,200,42.696347,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-86,
87,200,40.827366,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-87,
88,200,41.050748,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-88,
89,200,40.374314,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-89,
90,200,38.012196,"3,0",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-90,
91,200,39.999708,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-91,
92,200,39.596960,"3,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-92,
93,200,40.545386,"5,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-93,
94,200,40.451478,"1,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-94,
95,200,40.663418,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-95,
96,200,39.928104,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-96,
97,200,41.830496,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-97,
98,200,40.652428,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-98,
99,200,41.728594,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-99,
100,200,40.300404,"1,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-100,
101,200,40.323929,"2,1",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-101,
102,200,41.545660,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-102,
103,200,39.739359,"0,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-103,
104,200,40.872102,"0,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-104,
105,200,41.548505,"5,1",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-105,
106,200,40.551949,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-106,
107,200,40.169508,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-107,
108,200,38.891582,"1,0",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-108,
109,200,40.655584,"2,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-109,
110,200,39.414908,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-110,
111,200,39.115624,"2,1",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-111,
112,200,40.284163,"2,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-112,
113,200,41.393804,"2,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-113,
114,200,40.990714,"2,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-114,
115,200,40.367470,"2,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-115,
116,200,44.846676,"1,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-116,
117,200,39.696407,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-117,
118,200,41.393754,"1,0",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-118,
119,200,40.252104,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-119,
