request_id,status,latency_ms,experts,hot_expert,expert_popularity,cache_key,error
68,200,41.592909,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-68,
69,200,40.258546,"0,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-69,
70,200,41.300156,"0,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-70,
71,200,42.805081,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-71,
72,200,40.774547,"1,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-72,
73,200,42.381563,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-73,
74,200,41.935574,"5,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-74,
75,200,43.206968,"4,0",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-75,
76,200,41.874690,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-76,
77,200,41.466270,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-77,
78,200,40.474332,"3,5",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-78,
79,200,41.717022,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-79,
80,200,43.250609,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-80,
81,200,41.388865,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-81,
82,200,41.602497,"2,1",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-82,
83,200,44.226378,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-83,
84,200,41.822742,"5,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-84,
85,200,41.017816,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-85,
86,200,42.128278,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-86,
87,200,41.399213,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-87,
88,200,45.296592,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-88,
89,200,39.952780,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-89,
90,200,40.541048,"3,0",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-90,
91,200,41.921908,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-91,
92,200,41.522515,"3,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-92,
93,200,42.187509,"5,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-93,
94,200,40.728801,"1,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-94,
95,200,42.951647,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-95,
96,200,41.723735,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-96,
97,200,43.004165,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-97,
98,200,42.113799,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-98,
99,200,41.664483,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-99,
100,200,41.198134,"1,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-100,
101,200,44.139203,"2,1",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-101,
102,200,40.436640,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-102,
103,200,40.381116,"0,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-103,
104,200,41.397349,"0,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-104,
105,200,39.859053,"5,1",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-105,
106,200,39.862269,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-106,
107,200,39.935297,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-107,
108,200,39.836891,"1,0",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-108,
109,200,41.380609,"2,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-109,
110,200,42.654066,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-110,
111,200,41.778869,"2,1",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-111,
112,200,42.526585,"2,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-112,
113,200,42.454701,"2,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-113,
114,200,42.042975,"2,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-114,
115,200,40.880457,"2,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-115,
116,200,41.479084,"1,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-116,
117,200,42.556613,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-117,
118,200,42.300952,"1,0",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-118,
119,200,41.399965,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-119,
