step,time_s,p_single_expert,p_multi_expert_top2,p_multi_expert_top4,p_cache_hit,p_cache_miss,p_payload_small,p_payload_large,p_batch_small,p_batch_large,qps_single_expert,qps_multi_expert_top2,qps_multi_expert_top4,qps_cache_hit,qps_cache_miss,qps_payload_small,qps_payload_large,qps_batch_small,qps_batch_large,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
80,8.000,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.762127,0.000000,0.070195,1.000000,0.70195060,1.636641,0.000000,8,0.312534,0.351457,,,50.548906,97.833333,0.516684,0.000000
81,8.100,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.796691,0.000000,0.043385,1.000000,0.43384787,1.636641,0.000000,8,0.312534,0.351457,,,45.009788,97.833333,0.460066,0.000000
82,8.200,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.745394,0.000000,0.064388,1.000000,0.64387624,1.636641,0.000000,8,0.312534,0.351457,,,48.583932,97.833333,0.496599,0.000000
83,8.300,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.791730,0.000000,0.058525,1.000000,0.58525123,1.636641,0.000000,8,0.312534,0.351457,,,46.102255,97.833333,0.471233,0.000000
84,8.400,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.745131,0.000000,0.058858,1.000000,0.58857747,1.636641,0.000000,8,0.312534,0.351457,,,48.009425,97.833333,0.490727,0.000000
85,8.500,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.790986,0.000000,0.057972,1.000000,0.57971550,1.636641,0.000000,8,0.312534,0.351457,,,48.365938,97.833333,0.494371,0.000000
86,8.600,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.770502,0.000000,0.025896,1.000000,0.25896060,1.636641,0.000000,8,0.312534,0.351457,,,46.166713,97.833333,0.471891,0.000000
87,8.700,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.712318,0.000000,0.075515,1.000000,0.75515010,1.636641,0.000000,8,0.312534,0.351457,,,41.998606,97.833333,0.429287,0.000000
88,8.800,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.742064,0.125000,0.628956,-0.095238,6.28956126,1.636641,0.800000,7,0.122835,-0.133809,,,114.083851,146.833333,0.776962,0.000000
89,8.900,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.780849,0.000000,0.049671,1.000000,0.49670732,1.636641,0.000000,7,0.122835,-0.133809,,,91.864230,146.833333,0.625636,0.000000
90,9.000,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.715025,0.000000,0.084297,1.000000,0.84297396,1.636641,0.000000,7,0.122835,-0.133809,,,85.213224,146.833333,0.580340,0.000000
91,9.100,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.774145,0.000000,0.076367,1.000000,0.76367250,1.636641,0.000000,7,0.122835,-0.133809,,,90.219896,146.833333,0.614437,0.000000
92,9.200,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.697473,0.000000,0.099040,1.000000,0.99040202,1.636641,0.000000,7,0.122835,-0.133809,,,90.745520,146.833333,0.618017,0.000000
93,9.300,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.751082,0.000000,0.071376,1.000000,0.71375945,1.636641,0.000000,7,0.122835,-0.133809,,,91.067340,146.833333,0.620209,0.000000
94,9.400,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.727866,0.000000,0.030910,1.000000,0.30910167,1.636641,0.000000,7,0.122835,-0.133809,,,90.058353,146.833333,0.613337,0.000000
95,9.500,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.692553,0.000000,0.048517,1.000000,0.48516742,1.636641,0.000000,7,0.122835,-0.133809,,,82.457256,146.833333,0.561570,0.000000
96,9.600,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.745522,0.000000,0.071050,1.000000,0.71049847,1.636641,0.000000,7,0.122835,-0.133809,,,88.499904,146.833333,0.602724,0.000000
97,9.700,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.733886,0.000000,0.015607,1.000000,0.15607461,1.636641,0.000000,7,0.122835,-0.133809,,,89.540649,146.833333,0.609811,0.000000
98,9.800,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.692694,0.000000,0.056129,1.000000,0.56128585,1.636641,0.000000,7,0.122835,-0.133809,,,81.958952,146.833333,0.558177,0.000000
99,9.900,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.714346,0.000000,0.030310,1.000000,0.30310364,1.636641,0.000000,7,0.122835,-0.133809,,,88.487147,146.833333,0.602637,0.000000
100,10.000,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.682004,0.000000,0.045275,1.000000,0.45274944,1.636641,0.000000,7,0.122835,-0.133809,,,82.206441,146.833333,0.559862,0.000000
101,10.100,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.669217,0.000000,0.018749,1.000000,0.18749050,1.636641,0.000000,7,0.122835,-0.133809,,,80.763345,146.833333,0.550034,0.000000
102,10.200,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.619869,0.000000,0.073740,1.000000,0.73740264,1.636641,0.000000,7,0.122835,-0.133809,,,84.698056,146.833333,0.576831,0.000000
103,10.300,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.710195,0.000000,0.127185,1.000000,1.27185266,1.636641,0.000000,7,0.122835,-0.133809,,,91.158846,146.833333,0.620832,0.000000
104,10.400,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.627921,0.000000,0.115848,1.000000,1.15847933,1.636641,0.000000,7,0.122835,-0.133809,,,87.487171,146.833333,0.595826,0.000000
105,10.500,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.673035,0.000000,0.067031,1.000000,0.67030636,1.636641,0.000000,7,0.122835,-0.133809,,,83.622185,146.833333,0.569504,0.000000
106,10.600,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.607466,0.000000,0.097423,1.000000,0.97422812,1.636641,0.000000,7,0.122835,-0.133809,,,88.999387,146.833333,0.606125,0.000000
107,10.700,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.665985,0.000000,0.087868,1.000000,0.87868115,1.636641,0.000000,7,0.122835,-0.133809,,,82.358270,146.833333,0.560896,0.000000
108,10.800,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.676411,0.000000,0.015414,1.000000,0.15414105,1.636641,0.000000,7,0.122835,-0.133809,,,81.421686,146.833333,0.554518,0.000000
109,10.900,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,0.635199,0.000000,0.060928,1.000000,0.60928012,1.636641,0.000000,7,0.122835,-0.133809,,,84.763758,146.833333,0.577279,0.000000
110,11.000,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.619364,0.142857,0.456647,0.857143,4.56647299,1.636641,0.500000,6,0.269697,-0.412210,,,76.900511,111.833333,0.687635,0.000000
111,11.100,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.632520,0.000000,0.020800,1.000000,0.20799698,1.636641,0.000000,6,0.269697,-0.412210,,,57.358661,111.833333,0.512894,0.000000
112,11.200,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.670369,0.000000,0.056461,1.000000,0.56460629,1.636641,0.000000,6,0.269697,-0.412210,,,61.742802,111.833333,0.552097,0.000000
113,11.300,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.625424,0.000000,0.067046,1.000000,0.67046099,1.636641,0.000000,6,0.269697,-0.412210,,,57.347844,111.833333,0.512797,0.000000
114,11.400,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.644725,0.000000,0.029937,1.000000,0.29937468,1.636641,0.000000,6,0.269697,-0.412210,,,54.860263,111.833333,0.490554,0.000000
115,11.500,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.647538,0.000000,0.004344,1.000000,0.04343612,1.636641,0.000000,6,0.269697,-0.412210,,,55.373850,111.833333,0.495146,0.000000
116,11.600,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.642293,0.000000,0.008099,1.000000,0.08099215,1.636641,0.000000,6,0.269697,-0.412210,,,57.900122,111.833333,0.517736,0.000000
117,11.700,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.658606,0.000000,0.024768,1.000000,0.24767809,1.636641,0.000000,6,0.269697,-0.412210,,,59.028958,111.833333,0.527830,0.000000
118,11.800,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.635226,0.000000,0.035498,1.000000,0.35498376,1.636641,0.000000,6,0.269697,-0.412210,,,59.330297,111.833333,0.530524,0.000000
119,11.900,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.568623,0.000000,0.104849,1.000000,1.04848775,1.636641,0.000000,6,0.269697,-0.412210,,,58.356416,111.833333,0.521816,0.000000
120,12.000,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.582931,0.000000,0.024545,1.000000,0.24544851,1.636641,0.000000,6,0.269697,-0.412210,,,54.096198,111.833333,0.483722,0.000000
121,12.100,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.606609,0.000000,0.039033,1.000000,0.39033296,1.636641,0.000000,6,0.269697,-0.412210,,,54.002567,111.833333,0.482884,0.000000
122,12.200,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.613857,0.000000,0.011806,1.000000,0.11806209,1.636641,0.000000,6,0.269697,-0.412210,,,52.624227,111.833333,0.470559,0.000000
123,12.300,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.594104,0.000000,0.032179,1.000000,0.32178504,1.636641,0.000000,6,0.269697,-0.412210,,,56.097070,111.833333,0.501613,0.000000
124,12.400,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.622718,0.000000,0.045951,1.000000,0.45950555,1.636641,0.000000,6,0.269697,-0.412210,,,61.711337,111.833333,0.551815,0.000000
125,12.500,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.617342,0.000000,0.008632,1.000000,0.08632392,1.636641,0.000000,6,0.269697,-0.412210,,,57.438823,111.833333,0.513611,0.000000
126,12.600,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.586059,0.000000,0.050674,1.000000,0.50674342,1.636641,0.000000,6,0.269697,-0.412210,,,58.083701,111.833333,0.519377,0.000000
127,12.700,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.581591,0.000000,0.007624,1.000000,0.07624344,1.636641,0.000000,6,0.269697,-0.412210,,,58.443720,111.833333,0.522597,0.000000
128,12.800,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.565720,0.000000,0.027289,1.000000,0.27288703,1.636641,0.000000,6,0.269697,-0.412210,,,56.392151,111.833333,0.504252,0.000000
129,12.900,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.642610,0.000000,0.119653,1.000000,1.19653248,1.636641,0.000000,6,0.269697,-0.412210,,,61.329637,111.833333,0.548402,0.000000
130,13.000,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.570877,0.000000,0.111628,1.000000,1.11628041,1.636641,0.000000,6,0.269697,-0.412210,,,60.291582,111.833333,0.539120,0.000000
131,13.100,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,0.609380,0.000000,0.063184,1.000000,0.63183835,1.636641,0.000000,6,0.269697,-0.412210,,,57.644551,111.833333,0.515451,0.000000
132,13.200,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.635921,0.000000,0.571160,0.828571,5.71159884,1.636641,0.500000,6,0.062517,1.109508,,,124.172151,174.833333,0.710232,0.000000
133,13.300,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.608456,0.000000,0.043190,1.000000,0.43189815,1.636641,0.000000,6,0.062517,1.109508,,,97.666038,174.833333,0.558624,0.000000
134,13.400,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.596544,0.000000,0.019577,1.000000,0.19577342,1.636641,0.000000,6,0.062517,1.109508,,,97.195626,174.833333,0.555933,0.000000
135,13.500,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.643561,0.000000,0.073057,1.000000,0.73056780,1.636641,0.000000,6,0.062517,1.109508,,,105.838384,174.833333,0.605367,0.000000
136,13.600,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.564850,0.000000,0.122304,1.000000,1.22304275,1.636641,0.000000,6,0.062517,1.109508,,,100.569357,174.833333,0.575230,0.000000
137,13.700,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.599598,0.000000,0.057951,1.000000,0.57950749,1.636641,0.000000,6,0.062517,1.109508,,,102.237474,174.833333,0.584771,0.000000
138,13.800,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.607973,0.000000,0.013776,1.000000,0.13775833,1.636641,0.000000,6,0.062517,1.109508,,,94.633696,174.833333,0.541279,0.000000
139,13.900,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.654115,0.000000,0.070541,1.000000,0.70540737,1.636641,0.000000,6,0.062517,1.109508,,,107.463231,174.833333,0.614661,0.000000
140,14.000,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.570181,0.000000,0.128317,1.000000,1.28316663,1.636641,0.000000,6,0.062517,1.109508,,,102.312016,174.833333,0.585197,0.000000
141,14.100,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.651696,0.000000,0.125082,1.000000,1.25081592,1.636641,0.000000,6,0.062517,1.109508,,,111.986869,174.833333,0.640535,0.000000
142,14.200,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.596361,0.000000,0.084908,1.000000,0.84908449,1.636641,0.000000,6,0.062517,1.109508,,,107.051093,174.833333,0.612304,0.000000
143,14.300,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.670401,0.000000,0.110440,1.000000,1.10440170,1.636641,0.000000,6,0.062517,1.109508,,,111.341571,174.833333,0.636844,0.000000
144,14.400,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.599096,0.000000,0.106361,1.000000,1.06361118,1.636641,0.000000,6,0.062517,1.109508,,,101.791151,174.833333,0.582218,0.000000
145,14.500,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.635537,0.000000,0.057338,1.000000,0.57338217,1.636641,0.000000,6,0.062517,1.109508,,,110.223306,174.833333,0.630448,0.000000
146,14.600,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.591069,0.000000,0.069969,1.000000,0.69969022,1.636641,0.000000,6,0.062517,1.109508,,,99.814795,174.833333,0.570914,0.000000
147,14.700,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.679763,0.000000,0.130479,1.000000,1.30478510,1.636641,0.000000,6,0.062517,1.109508,,,107.392728,174.833333,0.614258,0.000000
148,14.800,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.687260,0.000000,0.010908,1.000000,0.10908176,1.636641,0.000000,6,0.062517,1.109508,,,103.546714,174.833333,0.592260,0.000000
149,14.900,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.634736,0.000000,0.076425,1.000000,0.76424986,1.636641,0.000000,6,0.062517,1.109508,,,101.078209,174.833333,0.578140,0.000000
150,15.000,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.696699,0.000000,0.088937,1.000000,0.88937143,1.636641,0.000000,6,0.062517,1.109508,,,101.779115,174.833333,0.582149,0.000000
151,15.100,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.656694,0.000000,0.057420,1.000000,0.57420417,1.636641,0.000000,6,0.062517,1.109508,,,100.456890,174.833333,0.574587,0.000000
152,15.200,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.659863,0.000000,0.004803,1.000000,0.04803283,1.636641,0.000000,6,0.062517,1.109508,,,107.151289,174.833333,0.612877,0.000000
153,15.300,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,3.000000,0.711108,0.000000,0.072064,1.000000,0.72063705,1.636641,0.000000,6,0.062517,1.109508,,,106.072523,174.833333,0.606707,0.000000
154,15.400,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,0.621967,0.000000,0.543819,0.771429,5.43818607,1.636641,0.500000,6,0.273964,-0.541748,,,85.042261,122.333333,0.695168,0.000000
155,15.500,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,0.626449,0.000000,0.007155,1.000000,0.07155193,1.636641,0.000000,6,0.273964,-0.541748,,,63.721315,122.333333,0.520883,0.000000
156,15.600,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,0.723266,0.000000,0.133861,1.000000,1.33860751,1.636641,0.000000,6,0.273964,-0.541748,,,65.273936,122.333333,0.533574,0.000000
157,15.700,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,0.725124,0.000000,0.002563,1.000000,0.02562524,1.636641,0.000000,6,0.273964,-0.541748,,,68.098845,122.333333,0.556666,0.000000
158,15.800,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,0.734031,0.000000,0.012134,1.000000,0.12133627,1.636641,0.000000,6,0.273964,-0.541748,,,64.938300,122.333333,0.530831,0.000000
159,15.900,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,0.732197,0.000000,0.002498,1.000000,0.02497732,1.636641,0.000000,6,0.273964,-0.541748,,,71.431403,122.333333,0.583908,0.000000
160,16.000,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,0.661998,0.000000,0.095875,1.000000,0.95875261,1.636641,0.000000,6,0.273964,-0.541748,,,65.988870,122.333333,0.539419,0.000000
161,16.100,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,0.033333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,3.000000,0.693359,0.000000,0.045231,1.000000,0.45231282,1.636641,0.000000,6,0.273964,-0.541748,,,67.718735,122.333333,0.553559,0.000000
