benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,cga,CGA,3,3.000,replay,mixed,0.966759,0.008477,7,1.567212,0.000000,0.308898,0.168575,,,0.000000,0.009627,0.009627,7,7,0,77.694069,77.694069,77.694069,77.694069,120.000000,0.000000,135.823587,0.572022,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,hda,HDA,3,3.000,replay,mixed,0.966759,0.008477,7,1.567212,0.000000,0.308898,0.168575,,,0.000000,0.009627,0.009627,7,7,0,72.911175,72.911175,72.911175,72.911175,120.000000,0.000000,135.823587,0.536808,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,kubernetes-default,K8s default,4,4.000,replay,mixed,1.002093,0.034423,7,1.568649,0.000000,0.309450,0.165373,,,0.000000,0.009097,0.009097,7,7,0,86.255924,86.255924,86.255924,86.255924,120.000000,0.000000,135.801854,0.635160,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,cga,CGA,4,4.000,replay,mixed,1.002093,0.034423,7,1.568649,0.000000,0.309450,0.165373,,,0.000000,0.009097,0.009097,7,7,0,83.131212,83.131212,83.131212,83.131212,120.000000,0.000000,135.801854,0.612151,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,hda,HDA,4,4.000,replay,mixed,1.002093,0.034423,7,1.568649,0.000000,0.309450,0.165373,,,0.000000,0.009097,0.009097,7,7,0,77.465792,77.465792,77.465792,77.465792,120.000000,0.000000,135.801854,0.570433,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,kubernetes-default,K8s default,5,5.000,replay,mixed,0.934081,0.068691,7,1.570147,0.000000,0.309991,0.162222,,,0.000000,0.013014,0.013014,7,7,0,89.552380,89.552380,89.552380,89.552380,120.000000,0.000000,135.780347,0.659539,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,cga,CGA,5,5.000,replay,mixed,0.934081,0.068691,7,1.570147,0.000000,0.309991,0.162222,,,0.000000,0.013014,0.013014,7,7,0,86.811217,86.811217,86.811217,86.811217,120.000000,0.000000,135.780347,0.639350,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,hda,HDA,5,5.000,replay,mixed,0.934081,0.068691,7,1.570147,0.000000,0.309991,0.162222,,,0.000000,0.013014,0.013014,7,7,0,77.926898,77.926898,77.926898,77.926898,120.000000,0.000000,135.780347,0.573919,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,kubernetes-default,K8s default,6,6.000,replay,mixed,0.952292,0.018245,7,1.571707,0.000000,0.310519,0.159121,,,0.000000,0.008656,0.008656,7,7,0,85.507546,85.507546,85.507546,85.507546,120.000000,0.000000,135.759070,0.629848,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,cga,CGA,6,6.000,replay,mixed,0.952292,0.018245,7,1.571707,0.000000,0.310519,0.159121,,,0.000000,0.008656,0.008656,7,7,0,78.357260,78.357260,78.357260,78.357260,120.000000,0.000000,135.759070,0.577179,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,hda,HDA,6,6.000,replay,mixed,0.952292,0.018245,7,1.571707,0.000000,0.310519,0.159121,,,0.000000,0.008656,0.008656,7,7,0,74.231880,74.231880,74.231880,74.231880,120.000000,0.000000,135.759070,0.546791,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,kubernetes-default,K8s default,7,7.000,replay,mixed,0.985291,0.032615,7,1.573331,0.000000,0.311034,0.156071,,,0.000000,0.011872,0.011872,7,7,0,85.931298,85.931298,85.931298,85.931298,120.000000,0.000000,135.738025,0.633067,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,cga,CGA,7,7.000,replay,mixed,0.985291,0.032615,7,1.573331,0.000000,0.311034,0.156071,,,0.000000,0.011872,0.011872,7,7,0,82.163034,82.163034,82.163034,82.163034,120.000000,0.000000,135.738025,0.605306,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,hda,HDA,7,7.000,replay,mixed,0.985291,0.032615,7,1.573331,0.000000,0.311034,0.156071,,,0.000000,0.011872,0.011872,7,7,0,74.983762,74.983762,74.983762,74.983762,120.000000,0.000000,135.738025,0.552415,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,kubernetes-default,K8s default,8,8.000,replay,mixed,0.943147,0.043653,7,1.575018,0.000000,0.311547,0.153072,,,0.000000,0.008726,0.008726,7,7,0,84.968057,84.968057,84.968057,84.968057,120.000000,0.000000,135.717216,0.626067,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,cga,CGA,8,8.000,replay,mixed,0.943147,0.043653,7,1.575018,0.000000,0.311547,0.153072,,,0.000000,0.008726,0.008726,7,7,0,81.185939,81.185939,81.185939,81.185939,120.000000,0.000000,135.717216,0.598199,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,hda,HDA,8,8.000,replay,mixed,0.943147,0.043653,7,1.575018,0.000000,0.311547,0.153072,,,0.000000,0.008726,0.008726,7,7,0,77.644840,77.644840,77.644840,77.644840,120.000000,0.000000,135.717216,0.572108,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,kubernetes-default,K8s default,9,9.000,replay,mixed,0.993439,0.049738,7,1.576769,0.000000,0.312067,0.150125,,,0.000000,0.010059,0.010059,7,7,0,89.068706,89.068706,89.068706,89.068706,120.000000,0.000000,135.696645,0.656381,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,cga,CGA,9,9.000,replay,mixed,0.993439,0.049738,7,1.576769,0.000000,0.312067,0.150125,,,0.000000,0.010059,0.010059,7,7,0,80.691259,80.691259,80.691259,80.691259,120.000000,0.000000,135.696645,0.594644,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,hda,HDA,9,9.000,replay,mixed,0.993439,0.049738,7,1.576769,0.000000,0.312067,0.150125,,,0.000000,0.010059,0.010059,7,7,0,74.844874,74.844874,74.844874,74.844874,120.000000,0.000000,135.696645,0.551560,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,kubernetes-default,K8s default,10,10.000,replay,mixed,0.967814,0.026715,7,1.578584,0.000000,0.312574,0.147231,,,0.000000,0.008787,0.008787,7,7,0,85.250174,85.250174,85.250174,85.250174,120.000000,0.000000,135.676316,0.628335,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,cga,CGA,10,10.000,replay,mixed,0.967814,0.026715,7,1.578584,0.000000,0.312574,0.147231,,,0.000000,0.008787,0.008787,7,7,0,82.001240,82.001240,82.001240,82.001240,120.000000,0.000000,135.676316,0.604389,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,hda,HDA,10,10.000,replay,mixed,0.967814,0.026715,7,1.578584,0.000000,0.312574,0.147231,,,0.000000,0.008787,0.008787,7,7,0,76.882568,76.882568,76.882568,76.882568,120.000000,0.000000,135.676316,0.566662,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,kubernetes-default,K8s default,11,11.000,replay,mixed,1.017496,0.047915,7,1.580465,0.000000,0.313067,0.144388,,,0.000000,0.008716,0.008716,7,7,0,88.940378,88.940378,88.940378,88.940378,120.000000,0.000000,135.656233,0.655631,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,cga,CGA,11,11.000,replay,mixed,1.017496,0.047915,7,1.580465,0.000000,0.313067,0.144388,,,0.000000,0.008716,0.008716,7,7,0,81.267166,81.267166,81.267166,81.267166,120.000000,0.000000,135.656233,0.599067,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,hda,HDA,11,11.000,replay,mixed,1.017496,0.047915,7,1.580465,0.000000,0.313067,0.144388,,,0.000000,0.008716,0.008716,7,7,0,81.600936,81.600936,81.600936,81.600936,120.000000,0.000000,135.656233,0.601527,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,kubernetes-default,K8s default,12,12.000,replay,mixed,0.962578,0.054893,7,1.582412,0.000000,0.313548,0.141599,,,0.000000,0.027192,0.027192,7,7,0,91.073074,91.073074,91.073074,91.073074,120.000000,0.000000,135.636398,0.671450,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,cga,CGA,12,12.000,replay,mixed,0.962578,0.054893,7,1.582412,0.000000,0.313548,0.141599,,,0.000000,0.027192,0.027192,7,7,0,83.677369,83.677369,83.677369,83.677369,120.000000,0.000000,135.636398,0.616924,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,hda,HDA,12,12.000,replay,mixed,0.962578,0.054893,7,1.582412,0.000000,0.313548,0.141599,,,0.000000,0.027192,0.027192,7,7,0,81.719630,81.719630,81.719630,81.719630,120.000000,0.000000,135.636398,0.602490,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,kubernetes-default,K8s default,13,13.000,replay,mixed,1.020955,0.056250,7,1.584425,0.000000,0.314016,0.138862,,,0.000000,0.008736,0.008736,7,7,0,90.105318,90.105318,90.105318,90.105318,120.000000,0.000000,135.616816,0.664411,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,cga,CGA,13,13.000,replay,mixed,1.020955,0.056250,7,1.584425,0.000000,0.314016,0.138862,,,0.000000,0.008736,0.008736,7,7,0,86.239675,86.239675,86.239675,86.239675,120.000000,0.000000,135.616816,0.635907,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,hda,HDA,13,13.000,replay,mixed,1.020955,0.056250,7,1.584425,0.000000,0.314016,0.138862,,,0.000000,0.008736,0.008736,7,7,0,79.269856,79.269856,79.269856,79.269856,120.000000,0.000000,135.616816,0.584513,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,kubernetes-default,K8s default,14,14.000,replay,mixed,1.032305,0.010007,7,1.586505,0.000000,0.314469,0.136180,,,0.000000,0.012172,0.012172,7,7,0,86.860067,86.860067,86.860067,86.860067,120.000000,0.000000,135.597489,0.640573,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageC-scale20-replica5-sinusoidal-steps500-20260612T140721Z,idyn-ob-scale20-replica5,scale20,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,sinusoidal,stageC,cga,CGA,14,14.000,replay,mixed,1.032305,0.010007,7,1.586505,0.000000,0.314469,0.136180,,,0.000000,0.012172,0.012172,7,7,0,81.936749,81.936749,81.936749,81.936749,120.000000,0.000000,135.597489,0.604265,0.000000,20,,,,,,,,,
