step,time_s,p_single_expert,p_multi_expert_top2,p_multi_expert_top4,p_cache_hit,p_cache_miss,p_payload_small,p_payload_large,p_batch_small,p_batch_large,qps_single_expert,qps_multi_expert_top2,qps_multi_expert_top4,qps_cache_hit,qps_cache_miss,qps_payload_small,qps_payload_large,qps_batch_small,qps_batch_large,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
80,8.000,0.158134,0.105531,0.055538,0.031549,0.044788,0.089060,0.143650,0.183015,0.188735,14.232054,9.497753,4.998460,2.839442,4.030929,8.015411,12.928504,16.471317,16.986129,0.762127,0.000000,0.071056,1.000000,0.71056012,2.968003,0.000000,8,0.253523,-0.125573,,,88.678593,147.552948,0.600995,0.000000
81,8.100,0.156078,0.103027,0.053758,0.031326,0.046226,0.091487,0.145930,0.184081,0.188089,14.047000,9.272395,4.838244,2.819336,4.160341,8.233787,13.133664,16.567265,16.927970,0.796691,0.000000,0.042397,1.000000,0.42397484,2.968001,0.000000,8,0.254232,-0.129036,,,83.692570,147.589522,0.567063,0.000000
82,8.200,0.153977,0.100531,0.052035,0.031181,0.047728,0.093932,0.148175,0.185075,0.187366,13.857953,9.047754,4.683122,2.806316,4.295515,8.453906,13.335731,16.656731,16.862973,0.745394,0.000000,0.065450,1.000000,0.65449897,2.967999,0.000000,8,0.254946,-0.132530,,,86.527629,147.618059,0.586159,0.000000
83,8.300,0.151834,0.098045,0.050369,0.031115,0.049292,0.096395,0.150383,0.185996,0.186569,13.665098,8.824053,4.533247,2.800395,4.436318,8.675550,13.534507,16.739629,16.791203,0.791730,0.000000,0.057357,1.000000,0.57357225,2.967998,0.000000,8,0.255664,-0.136053,,,84.772733,147.638529,0.574191,0.000000
84,8.400,0.149651,0.095572,0.048764,0.031129,0.050918,0.098872,0.152553,0.186843,0.185697,13.468626,8.601513,4.388767,2.801579,4.582613,8.898502,13.729794,16.815875,16.712731,0.745131,0.000000,0.060120,1.000000,0.60120472,2.967998,0.000000,8,0.256386,-0.139604,,,86.024957,147.650912,0.582624,0.000000
85,8.500,0.147430,0.093115,0.047220,0.031221,0.052603,0.101362,0.154682,0.187615,0.184751,13.268732,8.380352,4.249824,2.809867,4.734253,9.122541,13.921401,16.885394,16.627635,0.790986,0.000000,0.056610,1.000000,0.56609763,2.967999,0.000000,8,0.257111,-0.143179,,,87.073047,147.655197,0.589705,0.000000
86,8.600,0.145173,0.090675,0.045740,0.031392,0.054345,0.103861,0.156768,0.188312,0.183733,13.065611,8.160791,4.116557,2.825251,4.891091,9.347445,14.109138,16.948119,16.535998,0.770502,0.000000,0.027400,1.000000,0.27400382,2.968002,0.000000,8,0.257838,-0.146778,,,84.671261,147.651379,0.573454,0.000000
87,8.700,0.142883,0.088256,0.044323,0.031641,0.056144,0.106367,0.158809,0.188933,0.182643,12.859465,7.943044,3.989095,2.847716,5.052970,9.572994,14.292819,17.003986,16.437911,0.712318,0.000000,0.077035,1.000000,0.77034912,2.968004,0.000000,8,0.258569,-0.150398,,,79.526242,147.639461,0.538652,0.000000
88,8.800,0.140561,0.085859,0.042973,0.031969,0.057997,0.108877,0.160803,0.189477,0.181483,12.650497,7.727327,3.867566,2.877239,5.219731,9.798964,14.472264,17.052942,16.333470,0.742064,0.000000,0.038410,1.000000,0.38409619,2.968008,0.000000,8,0.259301,-0.154038,,,85.502809,147.619456,0.579211,0.000000
89,8.900,0.138210,0.083487,0.041690,0.032375,0.059902,0.111390,0.162748,0.189944,0.180253,12.438913,7.513853,3.752089,2.913792,5.391210,10.025133,14.647295,17.094937,16.222779,0.780849,0.000000,0.047919,1.000000,0.47918885,2.968012,0.000000,8,0.260034,-0.157695,,,89.148679,147.591383,0.604024,0.000000
90,9.000,0.135832,0.081143,0.040475,0.032859,0.061858,0.113903,0.164642,0.190333,0.178955,12.224922,7.302833,3.642777,2.957337,5.567237,10.251276,14.817740,17.129930,16.105946,0.715025,0.000000,0.086070,1.000000,0.86070283,2.968015,0.000000,8,0.260768,-0.161367,,,82.727688,147.555270,0.560656,0.000000
91,9.100,0.133430,0.078827,0.039330,0.033420,0.063863,0.116413,0.166483,0.190643,0.177590,12.008736,7.094474,3.539740,3.007833,5.747639,10.477172,14.983431,17.157887,15.983088,0.774145,0.000000,0.074488,1.000000,0.74487719,2.968019,0.000000,8,0.261502,-0.165052,,,87.497355,147.511153,0.593158,0.000000
92,9.200,0.131006,0.076544,0.038256,0.034058,0.065914,0.118918,0.168269,0.190875,0.176159,11.790567,6.888983,3.443078,3.065230,5.932238,10.702597,15.144203,17.178780,15.854325,0.697473,0.000000,0.100954,1.000000,1.00953895,2.968021,0.000000,8,0.262236,-0.168749,,,88.267020,147.459075,0.598587,0.000000
93,9.300,0.128563,0.074295,0.037254,0.034772,0.068009,0.121415,0.169999,0.191029,0.174664,11.570631,6.686562,3.352886,3.129470,6.120850,10.927328,15.299899,17.192588,15.719785,0.751082,0.000000,0.069314,1.000000,0.69313732,2.968023,0.000000,8,0.262970,-0.172453,,,88.332622,147.399088,0.599275,0.000000
94,9.400,0.126102,0.072082,0.036325,0.035561,0.070148,0.123902,0.171671,0.191103,0.173107,11.349145,6.487410,3.269255,3.200490,6.313291,11.151145,15.450364,17.199298,15.579600,0.727866,0.000000,0.033145,1.000000,0.33144826,2.968024,0.000000,8,0.263702,-0.176165,,,87.516638,147.331250,0.594013,0.000000
95,9.500,0.123626,0.069908,0.035470,0.036425,0.072326,0.126376,0.173283,0.191099,0.171488,11.126328,6.291726,3.192266,3.278221,6.509371,11.373825,15.595451,17.198903,15.433909,0.692553,0.000000,0.050795,1.000000,0.50794974,2.968024,0.000000,8,0.264432,-0.179880,,,79.931154,147.255628,0.542805,0.000000
96,9.600,0.121138,0.067774,0.034689,0.037362,0.074543,0.128835,0.174834,0.191016,0.169810,10.902399,6.099701,3.121996,3.362585,6.708895,11.595149,15.735015,17.191404,15.282855,0.745522,0.111111,0.082654,1.000000,0.82654334,2.968023,0.000000,9,0.328344,-0.077713,,,86.285681,147.172299,0.586290,0.000000
97,9.700,0.118640,0.065684,0.033983,0.038372,0.076796,0.131277,0.176321,0.190853,0.168073,10.677580,5.911525,3.058513,3.453500,6.911667,11.814899,15.868920,17.176808,15.126588,0.733886,0.000000,0.018047,1.000000,0.18046956,2.968021,0.000000,9,0.328410,-0.075689,,,86.897665,147.081342,0.590814,0.000000
98,9.800,0.116134,0.063638,0.033354,0.039454,0.079083,0.133698,0.177745,0.190613,0.166281,10.452092,5.727384,3.001881,3.550875,7.117487,12.032858,15.997033,17.155129,14.965261,0.692694,0.111111,0.073128,1.000000,0.73128138,2.968018,0.000000,8,0.266605,-0.191025,,,79.963501,146.982849,0.544033,0.000000
99,9.900,0.113624,0.061638,0.032802,0.040607,0.081402,0.136098,0.179103,0.190293,0.164434,10.226157,5.547460,2.952155,3.654615,7.326152,12.248811,16.119227,17.126389,14.799034,0.714346,0.111111,0.043587,1.000000,0.43587109,2.968015,0.000000,9,0.328453,-0.071632,,,86.250752,146.876917,0.587231,0.000000
100,10.000,0.111111,0.059688,0.032326,0.041829,0.083749,0.138473,0.180393,0.189896,0.162534,10.000000,5.371929,2.909384,3.764617,7.537455,12.462545,16.235383,17.090616,14.628071,0.682004,0.000000,0.047452,1.000000,0.47451741,2.968011,0.000000,9,0.328430,-0.069613,,,79.468939,146.763649,0.541476,0.000000
101,10.100,0.108598,0.057789,0.031929,0.043120,0.086124,0.140821,0.181615,0.189421,0.160584,9.773843,5.200966,2.873611,3.880773,7.751189,12.673848,16.345385,17.047845,14.452540,0.669217,0.000000,0.021386,1.000000,0.21386213,2.968007,0.000000,9,0.328378,-0.067609,,,78.003932,146.643159,0.531930,0.000000
102,10.200,0.106088,0.055942,0.031610,0.044477,0.088524,0.143139,0.182768,0.188868,0.158585,9.547908,5.034739,2.844871,4.002967,7.967142,12.882513,16.449125,16.998119,14.272616,0.619869,0.111111,0.092595,1.000000,0.92594833,2.968004,0.000000,8,0.269442,-0.205789,,,82.655733,146.515564,0.564143,0.000000
103,10.300,0.103582,0.054149,0.031369,0.045901,0.090946,0.145426,0.183850,0.188239,0.156539,9.322420,4.873412,2.823192,4.131080,8.185101,13.088333,16.546500,16.941487,14.088475,0.710195,0.111111,0.140803,1.000000,1.40803406,2.968001,0.000000,9,0.328182,-0.063673,,,88.692772,146.380990,0.605904,0.000000
104,10.400,0.101084,0.052413,0.031207,0.047389,0.093387,0.147679,0.184860,0.187533,0.154448,9.097601,4.717145,2.808596,4.264985,8.404851,13.291105,16.637415,16.878004,13.900299,0.627921,0.000000,0.118053,1.000000,1.18052801,2.967999,0.000000,9,0.328038,-0.061754,,,84.561718,146.239572,0.578241,0.000000
105,10.500,0.098596,0.050734,0.031123,0.048939,0.095846,0.149896,0.185798,0.186753,0.152314,8.873672,4.566091,2.801097,4.404549,8.626175,13.490629,16.721779,16.807734,13.708274,0.673035,0.000000,0.064653,1.000000,0.64652908,2.967998,0.000000,9,0.327864,-0.059877,,,80.352095,146.091447,0.550012,0.000000
106,10.600,0.096121,0.049116,0.031119,0.050552,0.098321,0.152075,0.186661,0.185897,0.150140,8.650855,4.420400,2.800702,4.549636,8.848855,13.686709,16.799510,16.730745,13.512590,0.607466,0.000000,0.099759,0.983333,0.99758891,2.967998,0.500000,9,0.327679,-0.058046,,,85.952349,145.936762,0.588970,0.000000
107,10.700,0.093660,0.047558,0.031193,0.052223,0.100807,0.154213,0.187450,0.184968,0.147927,8.429369,4.280215,2.807412,4.700101,9.072672,13.879150,16.870530,16.647114,13.313438,0.665985,0.000000,0.085461,1.000000,0.85460898,2.967999,0.000000,9,0.327472,-0.056269,,,78.926969,145.775671,0.541428,0.000000
108,10.800,0.091216,0.046063,0.031347,0.053953,0.103304,0.156308,0.188164,0.183966,0.145678,8.209433,4.145675,2.821220,4.855797,9.297403,14.067762,16.934770,16.556922,13.111017,0.676411,0.000000,0.012774,1.000000,0.12774442,2.968001,0.000000,9,0.327236,-0.054550,,,77.871670,145.608331,0.534802,0.000000
109,10.900,0.088792,0.044632,0.031579,0.055740,0.105809,0.158360,0.188802,0.182892,0.143395,7.991264,4.016912,2.842113,5.016569,9.522828,14.252361,16.992167,16.460260,12.905526,0.635199,0.000000,0.063476,1.000000,0.63475850,2.968004,0.000000,9,0.326970,-0.052895,,,81.412564,145.434908,0.559787,0.000000
110,11.000,0.086390,0.043267,0.031890,0.057581,0.108319,0.160364,0.189363,0.181747,0.141080,7.775078,3.894054,2.870070,5.182260,9.748724,14.432763,17.042663,16.357223,12.697167,0.619364,0.000000,0.027737,1.000000,0.27736918,2.968007,0.000000,9,0.326674,-0.051310,,,79.138296,145.255573,0.544821,0.000000
111,11.100,0.084012,0.041969,0.032278,0.059474,0.110832,0.162320,0.189847,0.180532,0.138735,7.561087,3.777221,2.905063,5.352705,9.974867,14.608790,17.086208,16.247911,12.486147,0.632520,0.000000,0.018065,1.000000,0.18065416,2.968011,0.000000,9,0.326349,-0.049799,,,78.377039,145.070504,0.540269,0.000000
112,11.200,0.081661,0.040739,0.032745,0.061419,0.113345,0.164225,0.190253,0.179249,0.136363,7.349503,3.666530,2.947058,5.527736,10.201036,14.780269,17.122761,16.132434,12.272673,0.670369,0.000000,0.053796,1.000000,0.53795549,2.968014,0.000000,9,0.325994,-0.048366,,,83.033108,144.879882,0.573117,0.000000
113,11.300,0.079339,0.039579,0.033289,0.063413,0.115856,0.166078,0.190581,0.177899,0.133966,7.140535,3.562089,2.996014,5.707181,10.427006,14.947030,17.152284,16.010905,12.056956,0.625424,0.000000,0.069701,1.000000,0.69701356,2.968018,0.000000,9,0.325610,-0.047016,,,78.314795,144.683896,0.541282,0.000000
114,11.400,0.077049,0.038489,0.033910,0.065454,0.118362,0.167877,0.190831,0.176483,0.131547,6.934389,3.464002,3.051881,5.890862,10.652555,15.108909,17.174749,15.883443,11.839209,0.644725,0.000000,0.027142,1.000000,0.27142484,2.968021,0.000000,9,0.325196,-0.045753,,,75.662527,144.482739,0.523679,0.000000
115,11.500,0.074792,0.037471,0.034607,0.067540,0.120861,0.169619,0.191001,0.175002,0.129107,6.731268,3.372365,3.114606,6.078599,10.877459,15.265747,17.190133,15.750176,11.619648,0.647538,0.000000,0.002637,1.000000,0.02636835,2.968023,0.000000,9,0.324754,-0.044580,,,76.132086,144.276610,0.527681,0.000000
116,11.600,0.072571,0.036525,0.035379,0.069669,0.123350,0.171304,0.191094,0.173458,0.126650,6.531374,3.287269,3.184125,6.270206,11.101498,15.417387,17.198421,15.611233,11.398487,0.642293,0.000000,0.011960,1.000000,0.11959513,2.968024,0.000000,9,0.324282,-0.043500,,,78.729169,144.065713,0.546481,0.000000
117,11.700,0.070388,0.035653,0.036226,0.071839,0.125827,0.172930,0.191107,0.171853,0.124177,6.334902,3.208797,3.260371,6.465493,11.324450,15.563682,17.199605,15.466753,11.175947,0.658606,0.000000,0.021894,1.000000,0.21894493,2.968024,0.000000,9,0.323782,-0.042516,,,79.592889,143.850254,0.553304,0.000000
118,11.800,0.068245,0.034856,0.037147,0.074047,0.128290,0.174494,0.191041,0.170188,0.121692,6.142047,3.137027,3.343269,6.664269,11.546094,15.704485,17.193684,15.316878,10.952246,0.635226,0.000000,0.038347,1.000000,0.38347239,2.968023,0.000000,9,0.323253,-0.041629,,,79.790921,143.630448,0.555529,0.000000
119,11.900,0.066144,0.034134,0.038142,0.076293,0.130736,0.175996,0.190896,0.168464,0.119196,5.953000,3.072030,3.432735,6.866336,11.766213,15.839659,17.180664,15.161756,10.727605,0.568623,0.000000,0.107505,1.000000,1.07504679,2.968022,0.000000,9,0.322695,-0.040842,,,78.041053,143.406511,0.544195,0.000000
120,12.000,0.064088,0.033487,0.039208,0.078572,0.133162,0.177434,0.190673,0.166684,0.116692,5.767946,3.013871,3.528683,7.071496,11.984589,15.969071,17.160558,15.001540,10.502247,0.582931,0.000000,0.021632,0.983333,0.21631839,2.968019,0.000000,9,0.322344,-0.040156,,,73.539931,143.178664,0.513624,0.000000
121,12.100,0.062079,0.032918,0.040345,0.080884,0.135567,0.178807,0.190371,0.164849,0.114182,5.587069,2.962606,3.631017,7.279546,12.201006,16.092591,17.133384,14.836388,10.276392,0.606609,0.000000,0.036156,1.000000,0.36156252,2.968016,0.000000,9,0.321986,-0.039571,,,73.535389,142.947131,0.514424,0.000000
122,12.200,0.060117,0.032425,0.041552,0.083225,0.137947,0.180112,0.189991,0.162961,0.111670,5.410547,2.918285,3.739637,7.490281,12.415251,16.210098,17.099171,14.666463,10.050265,0.613857,0.000000,0.008953,0.983333,0.08952937,2.968012,0.000000,9,0.321614,-0.039087,,,72.086262,142.712142,0.505117,0.000000
123,12.300,0.058206,0.032011,0.042827,0.085594,0.140301,0.181350,0.189533,0.161021,0.109157,5.238555,2.880954,3.854434,7.703493,12.627113,16.321477,17.057952,14.491933,9.824088,0.594104,0.000000,0.035074,1.000000,0.35073547,2.968008,0.000000,9,0.321461,-0.038704,,,75.486284,142.473927,0.529825,0.000000
124,12.400,0.056347,0.031674,0.044170,0.087989,0.142626,0.182518,0.188997,0.159033,0.106645,5.071261,2.850648,3.975297,7.918971,12.836382,16.426618,17.009768,14.312970,9.598085,0.622718,0.000000,0.043089,1.000000,0.43089375,2.968005,0.000000,9,0.321281,-0.038421,,,80.966739,142.232723,0.569255,0.000000
125,12.500,0.054543,0.031416,0.045579,0.090406,0.144921,0.183616,0.188385,0.156997,0.104139,4.908831,2.827398,4.102105,8.136503,13.042851,16.525416,16.954666,14.129750,9.372479,0.617342,0.000000,0.012518,1.000000,0.12518316,2.968002,0.000000,9,0.321075,-0.038236,,,76.793855,141.988768,0.540845,0.000000
126,12.600,0.052794,0.031236,0.047053,0.092843,0.147181,0.184642,0.187697,0.154916,0.101639,4.751426,2.811226,4.234734,8.355874,13.246318,16.617774,16.892700,13.942455,9.147491,0.586059,0.000000,0.053502,1.000000,0.53501852,2.968000,0.000000,9,0.320842,-0.038148,,,76.958762,141.742301,0.542948,0.000000
127,12.700,0.051102,0.031135,0.048589,0.095299,0.149406,0.185596,0.186933,0.152792,0.099148,4.599200,2.802149,4.373053,8.576867,13.446581,16.703602,16.823933,13.751269,8.923346,0.581591,0.000000,0.011551,1.000000,0.11550895,2.967998,0.000000,9,0.320581,-0.038153,,,77.177147,141.493567,0.545446,0.000000
128,12.800,0.049470,0.031113,0.050188,0.097770,0.151594,0.186476,0.186094,0.150626,0.096670,4.452305,2.800175,4.516924,8.799265,13.643443,16.782814,16.748430,13.556381,8.700262,0.565720,0.000000,0.030163,1.000000,0.30162778,2.967998,0.000000,9,0.320294,-0.038248,,,74.786396,141.242810,0.529488,0.000000
129,12.900,0.047899,0.031170,0.051847,0.100254,0.153741,0.187281,0.185181,0.148422,0.094205,4.310884,2.805307,4.666207,9.022848,13.836709,16.855332,16.666268,13.357984,8.478461,0.642610,0.000000,0.117059,1.000000,1.17058957,2.967999,0.000000,9,0.319981,-0.038429,,,80.010896,140.990279,0.567492,0.000000
130,13.000,0.046390,0.031306,0.053564,0.102749,0.155847,0.188012,0.184195,0.146181,0.091757,4.175078,2.817539,4.820753,9.247395,14.026189,16.921084,16.577527,13.156272,8.258162,0.570877,0.000000,0.114221,1.000000,1.14220925,2.968000,0.000000,9,0.319640,-0.038692,,,78.413076,140.736222,0.557163,0.000000
131,13.100,0.044945,0.031521,0.055338,0.105252,0.157908,0.188667,0.183137,0.143905,0.089329,4.045020,2.836859,4.980411,9.472685,14.211695,16.980007,16.482295,12.951446,8.039582,0.609380,0.000000,0.060463,1.000000,0.60462881,2.968003,0.000000,9,0.319273,-0.039032,,,75.711347,140.480891,0.538944,0.000000
132,13.200,0.043565,0.031814,0.057167,0.107761,0.159923,0.189245,0.182007,0.141597,0.086922,3.920839,2.863248,5.145023,9.698495,14.393045,17.032040,16.380666,12.743707,7.822937,0.635921,0.000000,0.038979,1.000000,0.38978814,2.968006,0.000000,9,0.318880,-0.039443,,,76.692106,140.224536,0.546924,0.000000
133,13.300,0.042252,0.032185,0.059049,0.110273,0.161890,0.189746,0.180808,0.139258,0.084538,3.802657,2.896680,5.314426,9.924603,14.570060,17.077135,16.272739,12.533260,7.608440,0.608456,0.000000,0.045909,1.000000,0.45908617,2.968010,0.000000,9,0.318461,-0.039919,,,73.872660,139.967412,0.527785,0.000000
134,13.400,0.041007,0.032635,0.060983,0.112787,0.163806,0.190169,0.179540,0.136892,0.082181,3.690592,2.937123,5.488453,10.150785,14.742564,17.115244,16.158623,12.320313,7.396303,0.596544,0.000000,0.022332,1.000000,0.22331970,2.968014,0.000000,9,0.318015,-0.040452,,,73.379174,139.709771,0.525226,0.000000
135,13.500,0.039831,0.033162,0.062966,0.115298,0.165671,0.190515,0.178205,0.134501,0.079853,3.584753,2.984536,5.666932,10.376819,14.910388,17.146332,16.038428,12.105076,7.186736,0.643561,0.000000,0.070478,1.000000,0.70477666,2.968017,0.000000,9,0.317544,-0.041037,,,81.080991,139.451869,0.581426,0.000000
136,13.600,0.038725,0.033765,0.064997,0.117805,0.167482,0.190782,0.176803,0.132086,0.077555,3.485245,3.038872,5.849687,10.602480,15.073366,17.170368,15.912274,11.887762,6.979945,0.564850,0.000000,0.124706,1.000000,1.24706210,2.968020,0.000000,9,0.317048,-0.041664,,,76.783078,139.193959,0.551627,0.000000
137,13.700,0.037691,0.034445,0.067073,0.120306,0.169237,0.190970,0.175337,0.129651,0.075290,3.392167,3.100077,6.036539,10.827547,15.231338,17.187327,15.780286,11.668585,6.776135,0.599598,0.000000,0.055405,1.000000,0.55404531,2.968022,0.000000,9,0.316526,-0.042326,,,77.665216,138.936297,0.558999,0.000000
138,13.800,0.036729,0.035201,0.069192,0.122798,0.170935,0.191080,0.173807,0.127197,0.073061,3.305609,3.168093,6.227301,11.051798,15.384146,17.197193,15.642593,11.447761,6.575506,0.607973,0.000000,0.011154,1.000000,0.11153938,2.968024,0.000000,9,0.315980,-0.043014,,,69.795729,138.679136,0.503289,0.000000
139,13.900,0.035841,0.036032,0.071353,0.125278,0.172574,0.191111,0.172215,0.124728,0.070870,3.225658,3.242850,6.421787,11.275010,15.531641,17.199956,15.499331,11.225508,6.378256,0.654115,0.100000,0.086168,1.000000,0.86168132,2.968024,0.000000,10,0.358996,0.112763,,,82.715038,138.422730,0.597554,0.000000
140,14.000,0.035027,0.036936,0.073553,0.127744,0.174152,0.191062,0.170563,0.122245,0.068718,3.152393,3.324276,6.619805,11.496964,15.673677,17.195614,15.350643,11.002046,6.184581,0.570181,0.100000,0.147388,1.000000,1.47388087,2.968024,0.000000,9,0.314816,-0.044431,,,78.552625,138.167333,0.568533,0.000000
141,14.100,0.034288,0.037914,0.075791,0.130194,0.175668,0.190935,0.168852,0.119751,0.066607,3.085885,3.412290,6.821158,11.717441,15.810114,17.184171,15.196674,10.777595,5.994672,0.651696,0.100000,0.140622,1.000000,1.40621976,2.968022,0.000000,10,0.356843,0.113292,,,86.928350,137.913196,0.630312,0.000000
142,14.200,0.033624,0.038965,0.078063,0.132625,0.177120,0.190729,0.167084,0.117249,0.064541,3.026201,3.506806,7.025648,11.936223,15.940817,17.165637,15.037576,10.552377,5.808715,0.596361,0.100000,0.105603,1.000000,1.05603233,2.968019,0.000000,9,0.313560,-0.045837,,,82.723442,137.660570,0.600923,0.000000
143,14.300,0.033038,0.040086,0.080367,0.135034,0.178507,0.190445,0.165261,0.114740,0.062521,2.973399,3.607729,7.233074,12.153094,16.065657,17.140032,14.873507,10.326614,5.626894,0.670401,0.100000,0.127086,1.000000,1.27085985,2.968016,0.000000,10,0.354625,0.113761,,,85.769231,137.409705,0.624186,0.000000
144,14.400,0.032528,0.041277,0.082703,0.137420,0.179828,0.190082,0.163385,0.112228,0.060549,2.927532,3.714961,7.443230,12.367840,16.184511,17.107381,14.704628,10.100528,5.449389,0.599096,0.000000,0.108063,1.000000,1.08062771,2.968013,0.000000,10,0.353494,0.113991,,,76.269859,137.160847,0.556061,0.000000
145,14.500,0.032096,0.042538,0.085066,0.139781,0.181081,0.189641,0.161457,0.109715,0.058626,2.888644,3.828395,7.655909,12.580249,16.297262,17.067716,14.531107,9.874343,5.276375,0.635537,0.000000,0.055597,1.000000,0.55597052,2.968009,0.000000,10,0.352351,0.114229,,,83.938616,136.914244,0.613074,0.000000
146,14.600,0.031742,0.043866,0.087454,0.142112,0.182264,0.189123,0.159479,0.107203,0.056756,2.856774,3.947920,7.870902,12.790112,16.403798,17.021075,14.353114,9.648282,5.108023,0.591069,0.000000,0.071625,1.000000,0.71625392,2.968006,0.000000,10,0.351196,0.114481,,,74.069729,136.670137,0.541960,0.000000
147,14.700,0.031466,0.045260,0.089867,0.144414,0.183378,0.188528,0.157454,0.104695,0.054939,2.831954,4.073418,8.087996,12.997222,16.504014,16.967506,14.170824,9.422568,4.944498,0.679763,0.000000,0.128984,1.000000,1.28983679,2.968002,0.000000,10,0.350030,0.114756,,,80.239967,136.428768,0.588146,0.000000
148,14.800,0.031269,0.046720,0.092300,0.146682,0.184420,0.187856,0.155382,0.102194,0.053177,2.814208,4.204765,8.306977,13.201373,16.597812,16.907061,13.984419,9.197424,4.785963,0.687260,0.000000,0.009274,1.000000,0.09274112,2.968000,0.000000,10,0.348856,0.115063,,,76.129265,136.190375,0.558992,0.000000
149,14.900,0.031151,0.048243,0.094751,0.148915,0.185390,0.187109,0.153268,0.099701,0.051473,2.803553,4.341830,8.527628,13.402366,16.685098,16.839799,13.794082,8.973072,4.632573,0.634736,0.000000,0.077885,1.000000,0.77884750,2.967998,0.000000,10,0.347675,0.115407,,,74.299136,135.955194,0.546497,0.000000
150,15.000,0.031111,0.049828,0.097219,0.151111,0.186287,0.186287,0.151111,0.097219,0.049828,2.800000,4.484480,8.749733,13.600000,16.765787,16.765787,13.600000,8.749733,4.484480,0.696699,0.000000,0.087559,1.000000,0.87559489,2.967998,0.000000,10,0.346487,0.115799,,,73.927797,135.723456,0.544694,0.000000
151,15.100,0.031151,0.051473,0.099701,0.153268,0.187109,0.185390,0.148915,0.094751,0.048243,2.803553,4.632573,8.973072,13.794082,16.839799,16.685098,13.402366,8.527628,4.341830,0.656694,0.000000,0.058775,1.000000,0.58775218,2.967998,0.000000,10,0.345295,0.116245,,,73.078069,135.495391,0.539340,0.000000
152,15.200,0.031269,0.053177,0.102194,0.155382,0.187856,0.184420,0.146682,0.092300,0.046720,2.814208,4.785963,9.197424,13.984419,16.907061,16.597812,13.201373,8.306977,4.204765,0.659863,0.000000,0.003445,0.987879,0.03444911,2.968000,0.000000,10,0.344133,0.116753,,,79.456568,135.271222,0.587387,0.000000
153,15.300,0.031466,0.054939,0.104695,0.157454,0.188528,0.183378,0.144414,0.089867,0.045260,2.831954,4.944498,9.422568,14.170824,16.967506,16.504014,12.997222,8.087996,4.073418,0.711108,0.000000,0.070868,1.000000,0.70867780,2.968002,0.000000,10,0.342999,0.117330,,,77.566851,135.051172,0.574352,0.000000
154,15.400,0.031742,0.056756,0.107203,0.159479,0.189123,0.182264,0.142112,0.087454,0.043866,2.856774,5.108023,9.648282,14.353114,17.021075,16.403798,12.790112,7.870902,3.947920,0.621967,0.000000,0.126414,1.000000,1.26413809,2.968006,0.000000,10,0.341861,0.117984,,,74.873420,134.835458,0.555295,0.000000
155,15.500,0.032096,0.058626,0.109715,0.161457,0.189641,0.181081,0.139781,0.085066,0.042538,2.888644,5.276375,9.874343,14.531107,17.067716,16.297262,12.580249,7.655909,3.828395,0.626449,0.000000,0.006031,1.000000,0.06031353,2.968009,0.000000,10,0.340720,0.118721,,,71.739390,134.624292,0.532886,0.000000
156,15.600,0.032528,0.060549,0.112228,0.163385,0.190082,0.179828,0.137420,0.082703,0.041277,2.927532,5.449389,10.100528,14.704628,17.107381,16.184511,12.367840,7.443230,3.714961,0.723266,0.090909,0.148149,1.000000,1.48149418,2.968013,0.000000,11,0.376673,0.251713,,,74.189247,134.417883,0.551930,0.000000
157,15.700,0.033038,0.062521,0.114740,0.165261,0.190445,0.178507,0.135034,0.080367,0.040086,2.973399,5.626894,10.326614,14.873507,17.140032,16.065657,12.153094,7.233074,3.607729,0.725124,0.000000,0.002481,1.000000,0.02481285,2.968016,0.000000,11,0.375125,0.252928,,,76.240443,134.216435,0.568041,0.000000
158,15.800,0.033624,0.064541,0.117249,0.167084,0.190729,0.177120,0.132625,0.078063,0.038965,3.026201,5.808715,10.552377,15.037576,17.165637,15.940817,11.936223,7.025648,3.506806,0.734031,0.000000,0.011661,1.000000,0.11661396,2.968019,0.000000,11,0.373581,0.254229,,,72.949429,134.020146,0.544317,0.000000
159,15.900,0.034288,0.066607,0.119751,0.168852,0.190935,0.175668,0.130194,0.075791,0.037914,3.085885,5.994672,10.777595,15.196674,17.184171,15.810114,11.717441,6.821158,3.412290,0.732197,0.000000,0.004744,1.000000,0.04744392,2.968022,0.000000,11,0.372042,0.255619,,,79.412586,133.829210,0.593388,0.000000
160,16.000,0.035027,0.068718,0.122245,0.170563,0.191062,0.174152,0.127744,0.073553,0.036936,3.152393,6.184581,11.002046,15.350643,17.195614,15.673677,11.496964,6.619805,3.324276,0.661998,0.000000,0.096158,1.000000,0.96158463,2.968024,0.000000,11,0.370511,0.257100,,,73.498647,133.643816,0.549959,0.000000
161,16.100,0.035841,0.070870,0.124728,0.172215,0.191111,0.172574,0.125278,0.071353,0.036032,3.225658,6.378256,11.225508,15.499331,17.199956,15.531641,11.275010,6.421787,3.242850,0.693359,0.000000,0.045011,1.000000,0.45011341,2.968024,0.000000,11,0.368989,0.258674,,,75.181916,133.464146,0.563312,0.000000
