step,time_s,p_single_expert,p_multi_expert_top2,p_multi_expert_top4,p_cache_hit,p_cache_miss,p_payload_small,p_payload_large,p_batch_small,p_batch_large,qps_single_expert,qps_multi_expert_top2,qps_multi_expert_top4,qps_cache_hit,qps_cache_miss,qps_payload_small,qps_payload_large,qps_batch_small,qps_batch_large,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
80,8.000,0.178657,0.190408,0.165055,0.114461,0.062299,0.032977,0.040215,0.080625,0.135301,16.079161,17.136752,14.854977,10.301505,5.606955,2.967960,3.619334,7.256293,12.177063,0.995896,0.000000,0.048047,1.000000,0.48047426,2.968016,0.000000,13,0.417413,0.499001,,,89.094425,138.664353,0.642519,0.000000
81,8.100,0.179191,0.190269,0.164309,0.113456,0.061507,0.032768,0.040686,0.081557,0.136257,16.127160,17.124222,14.787782,10.211085,5.535619,2.949087,3.661755,7.340159,12.263132,1.036957,0.000000,0.040254,1.000000,0.40253505,2.968015,0.000000,13,0.418065,0.497904,,,85.177551,138.767124,0.613817,0.000000
82,8.200,0.179713,0.190117,0.163554,0.112451,0.060722,0.032570,0.041169,0.082494,0.137209,16.174192,17.110568,14.719830,10.120632,5.464988,2.931327,3.705177,7.424444,12.348843,0.992100,0.000000,0.042613,1.000000,0.42613045,2.968013,0.000000,13,0.418720,0.496805,,,87.509984,138.870003,0.630158,0.000000
83,8.300,0.180225,0.189953,0.162790,0.111446,0.059945,0.032385,0.041662,0.083435,0.138158,16.220249,17.095791,14.651133,10.030159,5.395073,2.914683,3.749592,7.509136,12.434183,1.044813,0.000000,0.051083,1.000000,0.51083228,2.968012,0.000000,13,0.419379,0.495705,,,86.609069,138.972972,0.623208,0.000000
84,8.400,0.180726,0.189777,0.162019,0.110441,0.059177,0.032213,0.042167,0.084380,0.139102,16.265323,17.079893,14.581702,9.939682,5.325885,2.899159,3.794995,7.594222,12.519139,1.004521,0.000000,0.037934,1.000000,0.37933775,2.968010,0.000000,13,0.420041,0.494604,,,87.561221,139.076016,0.629593,0.000000
85,8.500,0.181216,0.189588,0.161239,0.109436,0.058416,0.032053,0.042682,0.085330,0.140041,16.309408,17.062877,14.511547,9.849215,5.257436,2.884756,3.841377,7.679687,12.603697,1.056605,0.000000,0.049909,1.000000,0.49908908,2.968009,0.000000,13,0.420706,0.493503,,,89.425850,139.179117,0.642523,0.000000
86,8.600,0.181694,0.189386,0.160452,0.108431,0.057664,0.031905,0.043208,0.086284,0.140976,16.352497,17.044746,14.440680,9.758771,5.189735,2.871476,3.888732,7.765519,12.687844,1.042268,0.000000,0.012940,1.000000,0.12939768,2.968007,0.000000,13,0.421374,0.492402,,,87.012723,139.282261,0.624722,0.000000
87,8.700,0.182162,0.189172,0.159657,0.107426,0.056920,0.031770,0.043745,0.087241,0.141906,16.394582,17.025502,14.369112,9.668365,5.122794,2.859322,3.937052,7.851703,12.771566,0.990141,0.000000,0.049417,1.000000,0.49416887,2.968006,0.000000,13,0.422045,0.491301,,,81.727804,139.385431,0.586344,0.000000
88,8.800,0.182618,0.188946,0.158854,0.106422,0.056185,0.031648,0.044293,0.088203,0.142832,16.435658,17.005150,14.296853,9.578012,5.056623,2.848296,3.986330,7.938227,12.854851,1.025847,0.000000,0.035404,1.000000,0.35403544,2.968004,0.000000,13,0.422719,0.490202,,,88.978845,139.488609,0.637893,0.000000
89,8.900,0.183064,0.188708,0.158044,0.105419,0.055458,0.031538,0.044851,0.089168,0.143752,16.475718,16.983690,14.223917,9.487725,4.991233,2.838398,4.036557,8.025077,12.937685,1.070490,0.000000,0.042287,1.000000,0.42286872,2.968003,0.000000,13,0.423396,0.489104,,,92.679682,139.591781,0.663934,0.000000
90,9.000,0.183497,0.188457,0.157226,0.104417,0.054740,0.031440,0.045419,0.090136,0.144667,16.514755,16.961128,14.150313,9.397520,4.926634,2.829632,4.087726,8.112238,13.020055,1.010416,0.000000,0.055553,1.000000,0.55553014,2.968002,0.000000,13,0.424075,0.488009,,,85.626379,139.694929,0.612953,0.000000
91,9.100,0.183920,0.188194,0.156401,0.103416,0.054032,0.031356,0.045998,0.091108,0.145577,16.552763,16.937467,14.076053,9.307409,4.862836,2.821998,4.139828,8.199697,13.101948,1.075168,0.000000,0.060780,1.000000,0.60779712,2.968001,0.000000,13,0.424757,0.486916,,,91.256738,139.798038,0.652776,0.000000
92,9.200,0.184330,0.187919,0.155568,0.102416,0.053332,0.031283,0.046587,0.092083,0.146482,16.589736,16.912710,14.001150,9.217408,4.799849,2.815498,4.192856,8.287441,13.183351,1.004009,0.000000,0.065643,1.000000,0.65642755,2.968000,0.000000,13,0.425441,0.485825,,,91.566389,139.901091,0.654508,0.000000
93,9.300,0.184730,0.187632,0.154729,0.101417,0.052641,0.031224,0.047187,0.093061,0.147381,16.625669,16.886862,13.925616,9.127530,4.737683,2.810132,4.246801,8.375455,13.264252,1.063003,0.000000,0.056036,0.994505,0.56035516,2.967999,0.000000,13,0.426135,0.484739,,,92.743877,140.004072,0.662437,0.000000
94,9.400,0.185117,0.187333,0.153883,0.100420,0.051959,0.031177,0.047796,0.094041,0.148274,16.660556,16.859926,13.849461,9.037790,4.676348,2.805902,4.301654,8.463726,13.344637,1.045038,0.000000,0.016349,1.000000,0.16349478,2.967999,0.000000,13,0.426839,0.483656,,,92.120515,140.106965,0.657501,0.000000
95,9.500,0.185493,0.187021,0.153030,0.099424,0.051287,0.031142,0.048416,0.095025,0.149161,16.694391,16.831907,13.772699,8.948202,4.615854,2.802807,4.357407,8.552239,13.424494,1.014836,0.000000,0.028366,1.000000,0.28366047,2.967998,0.000000,13,0.427545,0.482577,,,84.664277,140.209753,0.603840,0.000000
96,9.600,0.185857,0.186698,0.152170,0.098431,0.050625,0.031121,0.049045,0.096011,0.150042,16.727168,16.802809,13.695340,8.858780,4.556210,2.800849,4.414051,8.640981,13.503811,1.072772,0.000000,0.054516,1.000000,0.54516446,2.967998,0.000000,13,0.428253,0.481503,,,90.921040,140.312420,0.647990,0.000000
97,9.700,0.186210,0.186363,0.151304,0.097439,0.049971,0.031111,0.049684,0.096999,0.150917,16.758884,16.772637,13.617398,8.769539,4.497426,2.800028,4.471578,8.729937,13.582574,1.065952,0.000000,0.005831,1.000000,0.05830586,2.967998,0.000000,13,0.428963,0.480435,,,92.551084,140.414950,0.659126,0.000000
98,9.800,0.186550,0.186016,0.150432,0.096450,0.049328,0.031115,0.050333,0.097990,0.151786,16.789532,16.741396,13.538885,8.680491,4.439510,2.800344,4.529977,8.819094,13.660771,1.029419,0.000000,0.033770,1.000000,0.33770128,2.967998,0.000000,13,0.429675,0.479371,,,84.810177,140.517327,0.603557,0.000000
99,9.900,0.186879,0.185657,0.149553,0.095463,0.048694,0.031131,0.050992,0.098983,0.152649,16.819108,16.709089,13.459813,8.591652,4.382473,2.801797,4.589240,8.908438,13.738390,1.055569,0.000000,0.025270,1.000000,0.25270005,2.967998,0.000000,13,0.430389,0.478314,,,92.258555,140.619534,0.656086,0.000000
100,10.000,0.187196,0.185286,0.148669,0.094478,0.048070,0.031160,0.051660,0.099977,0.153505,16.847607,16.675724,13.380195,8.503036,4.326323,2.804386,4.649357,8.997954,13.815419,1.027558,0.000000,0.026050,1.000000,0.26050475,2.967999,0.000000,13,0.431104,0.477263,,,85.702087,140.721556,0.609019,0.000000
101,10.100,0.187500,0.184903,0.147778,0.093496,0.047456,0.031201,0.052337,0.100974,0.154354,16.875025,16.641304,13.300043,8.414656,4.271068,2.808112,4.710320,9.087628,13.891845,1.018930,0.000000,0.007912,1.000000,0.07911953,2.967999,0.000000,13,0.431821,0.476218,,,84.898753,140.823376,0.602874,0.000000
102,10.200,0.187793,0.184509,0.146882,0.092517,0.046852,0.031255,0.053024,0.101972,0.155196,16.901357,16.605835,13.219370,8.326526,4.216719,2.812973,4.772117,9.177446,13.967657,0.973564,0.000000,0.044067,1.000000,0.44066533,2.968000,0.000000,13,0.432539,0.475181,,,88.397891,140.924978,0.627269,0.000000
103,10.300,0.188073,0.184104,0.145980,0.091541,0.046259,0.031322,0.053719,0.102971,0.156032,16.926599,16.569324,13.138189,8.238660,4.163282,2.818969,4.834741,9.267394,14.042842,1.067690,0.000000,0.088585,1.000000,0.88585247,2.968001,0.000000,13,0.433259,0.474151,,,94.360160,141.026347,0.669096,0.000000
104,10.400,0.188342,0.183686,0.145072,0.090567,0.045675,0.031401,0.054424,0.103972,0.156860,16.950748,16.531775,13.056512,8.151073,4.110768,2.826100,4.898179,9.357458,14.117389,0.989029,0.000000,0.073251,1.000000,0.73250680,2.968002,0.000000,13,0.433980,0.473129,,,91.005837,141.127466,0.644849,0.000000
105,10.500,0.188598,0.183258,0.144159,0.089598,0.045102,0.031493,0.055138,0.104974,0.157681,16.973799,16.493194,12.974352,8.063777,4.059183,2.834363,4.962424,9.447623,14.191285,1.037565,0.000000,0.047205,1.000000,0.47204533,2.968003,0.000000,13,0.434702,0.472114,,,88.185621,141.228319,0.624419,0.000000
106,10.600,0.188842,0.182818,0.143241,0.088631,0.044539,0.031597,0.055861,0.105976,0.158495,16.995748,16.453588,12.891723,7.976788,4.008536,2.843757,5.027464,9.537875,14.264520,0.975223,0.000000,0.059675,1.000000,0.59675198,2.968004,0.000000,13,0.435425,0.471109,,,93.190825,141.328890,0.659390,0.000000
107,10.700,0.189073,0.182366,0.142318,0.087668,0.043987,0.031714,0.056592,0.106980,0.159301,17.016593,16.412963,12.808636,7.890117,3.958836,2.854282,5.093289,9.628201,14.337081,1.036770,0.000000,0.059763,1.000000,0.59763078,2.968005,0.000000,13,0.436149,0.470111,,,86.959953,141.429164,0.614866,0.000000
108,10.800,0.189293,0.181904,0.141390,0.086709,0.043445,0.031844,0.057332,0.107984,0.160100,17.036330,16.371326,12.725107,7.803780,3.910089,2.865935,5.159889,9.718585,14.408958,1.050020,0.000000,0.013028,1.000000,0.13027676,2.968007,0.000000,13,0.436874,0.469123,,,87.298579,141.529124,0.616824,0.000000
109,10.900,0.189500,0.181430,0.140457,0.085753,0.042914,0.031986,0.058081,0.108989,0.160890,17.054956,16.328682,12.641147,7.717790,3.862304,2.878715,5.227254,9.809014,14.480138,1.011423,0.000000,0.036369,1.000000,0.36368954,2.968008,0.000000,13,0.437599,0.468145,,,89.973364,141.628755,0.635276,0.000000
110,11.000,0.189694,0.180945,0.139520,0.084802,0.042394,0.032140,0.058837,0.109994,0.161673,17.072468,16.285039,12.556770,7.632160,3.815489,2.892619,5.295372,9.899472,14.550611,0.997994,0.000000,0.012891,1.000000,0.12890732,2.968009,0.000000,13,0.438326,0.467175,,,88.525990,141.728042,0.624619,0.000000
111,11.100,0.189876,0.180449,0.138578,0.083854,0.041885,0.032307,0.059603,0.110999,0.162449,17.088863,16.240403,12.471989,7.546904,3.769650,2.907645,5.364233,9.989947,14.620365,1.013340,0.000000,0.015520,1.000000,0.15520259,2.968011,0.000000,13,0.439053,0.466216,,,88.543155,141.826967,0.624304,0.000000
112,11.200,0.190046,0.179942,0.137631,0.082912,0.041387,0.032487,0.060376,0.112005,0.163215,17.104139,16.194782,12.386818,7.462036,3.724795,2.923792,5.433826,10.080423,14.689390,1.053162,0.000000,0.038168,1.000000,0.38168223,2.968012,0.000000,13,0.439780,0.465267,,,92.823508,141.925517,0.654030,0.000000
113,11.300,0.190203,0.179424,0.136681,0.081973,0.040899,0.032678,0.061157,0.113010,0.163974,17.118293,16.148183,12.301270,7.377568,3.680930,2.941056,5.504140,10.170887,14.757674,1.009968,0.000000,0.040669,1.000000,0.40669037,2.968014,0.000000,13,0.440508,0.464329,,,87.830343,142.023674,0.618420,0.000000
114,11.400,0.190348,0.178896,0.135726,0.081039,0.040423,0.032883,0.061946,0.114015,0.164725,17.131322,16.100613,12.215359,7.293514,3.638064,2.959434,5.575164,10.261323,14.825207,1.030797,0.000000,0.020548,1.000000,0.20547892,2.968015,0.000000,13,0.441236,0.463401,,,86.386497,142.121424,0.607836,0.000000
115,11.500,0.190480,0.178356,0.134768,0.080110,0.039958,0.033099,0.062743,0.115019,0.165466,17.143226,16.052080,12.129098,7.209888,3.596202,2.978925,5.646886,10.351718,14.891977,1.034911,0.000000,0.004956,1.000000,0.04955622,2.968017,0.000000,13,0.441965,0.462484,,,87.487900,142.218752,0.615164,0.000000
116,11.600,0.190600,0.177807,0.133806,0.079186,0.039504,0.033328,0.063548,0.116023,0.166200,17.154001,16.002590,12.042501,7.126702,3.555352,2.999524,5.719297,10.442058,14.957976,1.030738,0.000000,0.003707,1.000000,0.03707347,2.968018,0.000000,13,0.442693,0.461579,,,89.864205,142.315641,0.631443,0.000000
117,11.700,0.190707,0.177246,0.132840,0.078266,0.039061,0.033569,0.064360,0.117026,0.166924,17.163647,15.952153,11.955581,7.043970,3.515519,3.021228,5.792383,10.532328,15.023191,1.047890,0.000000,0.016678,1.000000,0.16678102,2.968019,0.000000,13,0.443422,0.460684,,,91.078191,142.412078,0.639540,0.000000
118,11.800,0.190802,0.176675,0.131871,0.077352,0.038630,0.033823,0.065179,0.118028,0.167640,17.172162,15.900776,11.868352,6.961705,3.476710,3.044035,5.866133,10.622514,15.087613,1.025118,0.076923,0.031335,1.000000,0.31334990,2.968020,0.000000,12,0.412968,0.350556,,,91.448225,142.508045,0.641706,0.000000
119,11.900,0.190884,0.176094,0.130898,0.076444,0.038210,0.034088,0.066006,0.119029,0.168347,17.179544,15.848468,11.780828,6.879919,3.438931,3.067940,5.940536,10.712601,15.151232,0.958886,0.000000,0.064220,0.993007,0.64220285,2.968021,0.000000,12,0.413584,0.349617,,,88.379425,142.603529,0.619756,0.000000
120,12.000,0.190953,0.175503,0.129922,0.075540,0.037802,0.034366,0.066840,0.120029,0.169045,17.185792,15.795235,11.693023,6.798627,3.402188,3.092939,6.015581,10.802576,15.214037,0.973328,0.000000,0.015235,1.000000,0.15234517,2.968022,0.000000,12,0.414216,0.348688,,,85.700944,142.698513,0.600573,0.000000
121,12.100,0.191010,0.174901,0.128944,0.074643,0.037405,0.034656,0.067681,0.121027,0.169734,17.190906,15.741088,11.604951,6.717840,3.366488,3.119030,6.091254,10.892425,15.276019,0.996901,0.000000,0.024028,1.000000,0.24027798,2.968023,0.000000,12,0.414848,0.347770,,,85.634683,142.792984,0.599712,0.000000
122,12.200,0.191054,0.174289,0.127963,0.073751,0.037020,0.034958,0.068528,0.122024,0.170413,17.194884,15.686034,11.516625,6.637571,3.331834,3.146207,6.167545,10.982132,15.337168,1.003804,0.000000,0.007464,1.000000,0.07464451,2.968024,0.000000,12,0.415481,0.346862,,,84.851502,142.886927,0.593837,0.000000
123,12.300,0.191086,0.173668,0.126978,0.072865,0.036647,0.035272,0.069383,0.123019,0.171083,17.197726,15.630082,11.428060,6.557833,3.298234,3.174466,6.244441,11.071684,15.397474,0.983465,0.000000,0.019903,0.993007,0.19903123,2.968024,0.000000,12,0.416115,0.345965,,,87.854361,142.980325,0.614451,0.000000
124,12.400,0.191105,0.173036,0.125992,0.071985,0.036285,0.035598,0.070244,0.124012,0.171744,17.199432,15.573241,11.339269,6.478638,3.265692,3.203803,6.321930,11.161067,15.456928,1.011252,0.000000,0.027821,1.000000,0.27821141,2.968024,0.000000,12,0.416777,0.345079,,,93.508354,143.073165,0.653570,0.000000
125,12.500,0.191111,0.172395,0.125003,0.071111,0.035936,0.035936,0.071111,0.125003,0.172395,17.200000,15.515520,11.250267,6.400000,3.234213,3.234213,6.400000,11.250267,15.515520,1.004806,0.000000,0.006035,1.000000,0.06035070,2.968024,0.000000,12,0.417440,0.344205,,,89.907122,143.165433,0.627995,0.000000
126,12.600,0.191105,0.171744,0.124012,0.070244,0.035598,0.036285,0.071985,0.125992,0.173036,17.199432,15.456928,11.161067,6.321930,3.203803,3.265692,6.478638,11.339269,15.573241,0.972210,0.000000,0.032123,1.000000,0.32122661,2.968024,0.000000,12,0.418102,0.343342,,,89.597437,143.257112,0.625431,0.000000
127,12.700,0.191086,0.171083,0.123019,0.069383,0.035272,0.036647,0.072865,0.126978,0.173668,17.197726,15.397474,11.071684,6.244441,3.174466,3.298234,6.557833,11.428060,15.630082,0.966185,0.000000,0.005883,1.000000,0.05882626,2.968024,0.000000,12,0.418764,0.342491,,,90.673409,143.348190,0.632540,0.000000
128,12.800,0.191054,0.170413,0.122024,0.068528,0.034958,0.037020,0.073751,0.127963,0.174289,17.194884,15.337168,10.982132,6.167545,3.146207,3.331834,6.637571,11.516625,15.686034,0.948515,0.000000,0.017991,1.000000,0.17990636,2.968024,0.000000,12,0.419425,0.341652,,,88.153890,143.438651,0.614576,0.000000
129,12.900,0.191010,0.169734,0.121027,0.067681,0.034656,0.037405,0.074643,0.128944,0.174901,17.190906,15.276019,10.892425,6.091254,3.119030,3.366488,6.717840,11.604951,15.741088,1.023364,0.000000,0.073409,1.000000,0.73408980,2.968023,0.000000,12,0.420087,0.340825,,,92.155390,143.528481,0.642070,0.000000
130,13.000,0.190953,0.169045,0.120029,0.066840,0.034366,0.037802,0.075540,0.129922,0.175503,17.185792,15.214037,10.802576,6.015581,3.092939,3.402188,6.798627,11.693023,15.795235,0.949346,0.000000,0.072070,1.000000,0.72069888,2.968022,0.000000,12,0.420747,0.340011,,,90.753852,143.617667,0.631913,0.000000
131,13.100,0.190884,0.168347,0.119029,0.066006,0.034088,0.038210,0.076444,0.130898,0.176094,17.179544,15.151232,10.712601,5.940536,3.067940,3.438931,6.879919,11.780828,15.848468,0.985323,0.000000,0.036768,0.993007,0.36768417,2.968021,0.000000,12,0.421416,0.339209,,,89.013026,143.706193,0.619410,0.000000
132,13.200,0.190802,0.167640,0.118028,0.065179,0.033823,0.038630,0.077352,0.131871,0.176675,17.172162,15.087613,10.622514,5.866133,3.044035,3.476710,6.961705,11.868352,15.900776,1.009098,0.000000,0.023807,1.000000,0.23807063,2.968020,0.000000,12,0.422083,0.338419,,,90.512014,143.794047,0.629456,0.000000
133,13.300,0.190707,0.166924,0.117026,0.064360,0.033569,0.039061,0.078266,0.132840,0.177246,17.163647,15.023191,10.532328,5.792383,3.021228,3.515519,7.043970,11.955581,15.952153,0.978626,0.000000,0.029964,1.000000,0.29964469,2.968019,0.000000,12,0.422750,0.337643,,,87.767787,143.881213,0.610002,0.000000
134,13.400,0.190600,0.166200,0.116023,0.063548,0.033328,0.039504,0.079186,0.133806,0.177807,17.154001,14.957976,10.442058,5.719297,2.999524,3.555352,7.126702,12.042501,16.002590,0.963469,0.000000,0.015264,1.000000,0.15264252,2.968018,0.000000,12,0.423415,0.336879,,,87.770796,143.967679,0.609656,0.000000
135,13.500,0.190480,0.165466,0.115019,0.062743,0.033099,0.039958,0.080110,0.134768,0.178356,17.143226,14.891977,10.351718,5.646886,2.978925,3.596202,7.209888,12.129098,16.052080,1.007004,0.000000,0.043437,1.000000,0.43436992,2.968017,0.000000,12,0.424078,0.336129,,,94.735757,144.053431,0.657643,0.000000
136,13.600,0.190348,0.164725,0.114015,0.061946,0.032883,0.040423,0.081039,0.135726,0.178896,17.131322,14.825207,10.261323,5.575164,2.959434,3.638064,7.293514,12.215359,16.100613,0.924578,0.000000,0.081669,1.000000,0.81668579,2.968015,0.000000,12,0.424740,0.335392,,,89.764075,144.138455,0.622763,0.000000
137,13.700,0.190203,0.163974,0.113010,0.061157,0.032678,0.040899,0.081973,0.136681,0.179424,17.118293,14.757674,10.170887,5.504140,2.941056,3.680930,7.377568,12.301270,16.148183,0.955375,0.000000,0.032418,1.000000,0.32418401,2.968014,0.000000,12,0.425401,0.334668,,,91.647624,144.222738,0.635459,0.000000
138,13.800,0.190046,0.163215,0.112005,0.060376,0.032487,0.041387,0.082912,0.137631,0.179942,17.104139,14.689390,10.080423,5.433826,2.923792,3.724795,7.462036,12.386818,16.194782,0.959570,0.000000,0.004997,1.000000,0.04996634,2.968012,0.000000,12,0.426060,0.333957,,,84.607054,144.306266,0.586302,0.000000
139,13.900,0.189876,0.162449,0.110999,0.059603,0.032307,0.041885,0.083854,0.138578,0.180449,17.088863,14.620365,9.989947,5.364233,2.907645,3.769650,7.546904,12.471989,16.240403,1.001303,0.000000,0.041834,1.000000,0.41834326,2.968011,0.000000,12,0.426718,0.333261,,,95.974085,144.389026,0.664691,0.000000
140,14.000,0.189694,0.161673,0.109994,0.058837,0.032140,0.042394,0.084802,0.139520,0.180945,17.072468,14.550611,9.899472,5.295372,2.892619,3.815489,7.632160,12.556770,16.285039,0.912735,0.000000,0.088317,1.000000,0.88316864,2.968009,0.000000,12,0.427373,0.332577,,,91.119182,144.471006,0.630709,0.000000
141,14.100,0.189500,0.160890,0.108989,0.058081,0.031986,0.042914,0.085753,0.140457,0.181430,17.054956,14.480138,9.809014,5.227254,2.878715,3.862304,7.717790,12.641147,16.328682,0.989392,0.000000,0.077605,1.000000,0.77605356,2.968008,0.000000,12,0.428027,0.331908,,,99.487303,144.552192,0.688245,0.000000
142,14.200,0.189293,0.160100,0.107984,0.057332,0.031844,0.043445,0.086709,0.141390,0.181904,17.036330,14.408958,9.718585,5.159889,2.865935,3.910089,7.803780,12.725107,16.371326,0.928980,0.000000,0.060944,1.000000,0.60943908,2.968007,0.000000,12,0.428679,0.331252,,,96.054005,144.632571,0.664124,0.000000
143,14.300,0.189073,0.159301,0.106980,0.056592,0.031714,0.043987,0.087668,0.142318,0.182366,17.016593,14.337081,9.628201,5.093289,2.854282,3.958836,7.890117,12.808636,16.412963,0.997724,0.000000,0.069004,1.000000,0.69004359,2.968005,0.000000,12,0.429329,0.330611,,,98.664635,144.712131,0.681799,0.000000
144,14.400,0.188842,0.158495,0.105976,0.055861,0.031597,0.044539,0.088631,0.143241,0.182818,16.995748,14.264520,9.537875,5.027464,2.843757,4.008536,7.976788,12.891723,16.453588,0.920911,0.000000,0.076898,1.000000,0.76897716,2.968004,0.000000,12,0.429977,0.329983,,,90.257646,144.790859,0.623366,0.000000
145,14.500,0.188598,0.157681,0.104974,0.055138,0.031493,0.045102,0.089598,0.144159,0.183258,16.973799,14.191285,9.447623,4.962424,2.834363,4.059183,8.063777,12.974352,16.493194,0.951634,0.000000,0.032366,1.000000,0.32365961,2.968003,0.000000,12,0.430623,0.329369,,,98.358672,144.868743,0.678950,0.000000
146,14.600,0.188342,0.156860,0.103972,0.054424,0.031401,0.045675,0.090567,0.145072,0.183686,16.950748,14.117389,9.357458,4.898179,2.826100,4.110768,8.151073,13.056512,16.531775,0.901242,0.000000,0.052885,1.000000,0.52885166,2.968002,0.000000,12,0.431267,0.328770,,,88.610886,144.945771,0.611338,0.000000
147,14.700,0.188073,0.156032,0.102971,0.053719,0.031322,0.046259,0.091541,0.145980,0.184104,16.926599,14.042842,9.267394,4.834741,2.818969,4.163282,8.238660,13.138189,16.569324,0.983810,0.000000,0.083981,1.000000,0.83980816,2.968001,0.000000,12,0.431908,0.328184,,,93.804120,145.021929,0.646827,0.000000
148,14.800,0.187793,0.155196,0.101972,0.053024,0.031255,0.046852,0.092517,0.146882,0.184509,16.901357,13.967657,9.177446,4.772117,2.812973,4.216719,8.326526,13.219370,16.605835,0.984983,0.000000,0.001971,1.000000,0.01971245,2.968000,0.000000,12,0.432547,0.327613,,,91.364429,145.097207,0.629677,0.000000
149,14.900,0.187500,0.154354,0.100974,0.052337,0.031201,0.047456,0.093496,0.147778,0.184903,16.875025,13.891845,9.087628,4.710320,2.808112,4.271068,8.414656,13.300043,16.641304,0.925942,0.000000,0.059911,1.000000,0.59911036,2.967999,0.000000,12,0.433184,0.327056,,,88.933685,145.171592,0.612611,0.000000
150,15.000,0.187196,0.153505,0.099977,0.051660,0.031160,0.048070,0.094478,0.148669,0.185286,16.847607,13.815419,8.997954,4.649357,2.804386,4.326323,8.503036,13.380195,16.675724,0.981197,0.000000,0.056333,1.000000,0.56332886,2.967999,0.000000,12,0.433818,0.326513,,,88.097841,145.245073,0.606546,0.000000
151,15.100,0.186879,0.152649,0.098983,0.050992,0.031131,0.048694,0.095463,0.149553,0.185657,16.819108,13.738390,8.908438,4.589240,2.801797,4.382473,8.591652,13.459813,16.709089,0.934301,0.083333,0.058388,1.000000,0.58387721,2.967998,0.000000,11,0.399627,0.196143,,,88.476268,145.317638,0.608847,0.000000
152,15.200,0.186550,0.151786,0.097990,0.050333,0.031115,0.049328,0.096450,0.150432,0.186016,16.789532,13.660771,8.819094,4.529977,2.800344,4.439510,8.680491,13.538885,16.741396,0.930400,0.000000,0.004070,1.000000,0.04069777,2.967998,0.000000,11,0.400153,0.195582,,,94.863420,145.389276,0.652479,0.000000
153,15.300,0.186210,0.150917,0.096999,0.049684,0.031111,0.049971,0.097439,0.151304,0.186363,16.758884,13.582574,8.729937,4.471578,2.800028,4.497426,8.769539,13.617398,16.772637,0.974400,0.083333,0.055659,0.993007,0.55659335,2.967998,0.500000,12,0.435711,0.324970,,,92.359591,145.459974,0.634948,0.000000
154,15.400,0.185857,0.150042,0.096011,0.049045,0.031121,0.050625,0.098431,0.152170,0.186698,16.727168,13.503811,8.640981,4.414051,2.800849,4.556210,8.858780,13.695340,16.802809,0.877844,0.083333,0.108850,1.000000,1.08849885,2.967998,0.000000,11,0.401211,0.194507,,,89.260500,145.529723,0.613349,0.000000
155,15.500,0.185493,0.149161,0.095025,0.048416,0.031142,0.051287,0.099424,0.153030,0.187021,16.694391,13.424494,8.552239,4.357407,2.802807,4.615854,8.948202,13.772699,16.831907,0.874747,0.000000,0.003462,1.000000,0.03461627,2.967998,0.000000,11,0.401736,0.193994,,,86.723536,145.598511,0.595635,0.000000
156,15.600,0.185117,0.148274,0.094041,0.047796,0.031177,0.051959,0.100420,0.153883,0.187333,16.660556,13.344637,8.463726,4.301654,2.805902,4.676348,9.037790,13.849461,16.859926,0.963827,0.000000,0.092470,1.000000,0.92470372,2.967999,0.000000,11,0.402259,0.193496,,,87.035722,145.666327,0.597501,0.000000
157,15.700,0.184730,0.147381,0.093061,0.047187,0.031224,0.052641,0.101417,0.154729,0.187632,16.625669,13.264252,8.375455,4.246801,2.810132,4.737683,9.127530,13.925616,16.886862,0.957795,0.000000,0.006220,1.000000,0.06219902,2.967999,0.000000,11,0.402778,0.193015,,,91.622184,145.733160,0.628698,0.000000
158,15.800,0.184330,0.146482,0.092083,0.046587,0.031283,0.053332,0.102416,0.155568,0.187919,16.589736,13.183351,8.287441,4.192856,2.815498,4.799849,9.217408,14.001150,16.912710,0.958664,0.000000,0.001533,1.000000,0.01533325,2.968000,0.000000,11,0.403295,0.192549,,,87.654827,145.799001,0.601203,0.000000
159,15.900,0.183920,0.145577,0.091108,0.045998,0.031356,0.054032,0.103416,0.156401,0.188194,16.552763,13.101948,8.199697,4.139828,2.821998,4.862836,9.307409,14.076053,16.937467,0.948651,0.000000,0.010432,1.000000,0.10432232,2.968001,0.000000,11,0.403808,0.192099,,,94.705663,145.863838,0.649274,0.000000
160,16.000,0.183497,0.144667,0.090136,0.045419,0.031440,0.054740,0.104417,0.157226,0.188457,16.514755,13.020055,8.112238,4.087726,2.829632,4.926634,9.397520,14.150313,16.961128,0.870137,0.181818,0.104353,0.997725,1.04353145,2.968002,0.000000,9,0.307917,-0.068046,,,88.560093,145.927661,0.606877,0.000000
161,16.100,0.183064,0.143752,0.089168,0.044851,0.031538,0.055458,0.105419,0.158044,0.188708,16.475718,12.937685,8.025077,4.036557,2.838398,4.991233,9.487725,14.223917,16.983690,0.893055,0.100000,0.037527,1.000000,0.37526762,2.968003,0.000000,10,0.362100,0.052232,,,89.532194,145.990461,0.613274,0.000000
