step,time_s,p_single_expert,p_multi_expert_top2,p_multi_expert_top4,p_cache_hit,p_cache_miss,p_payload_small,p_payload_large,p_batch_small,p_batch_large,qps_single_expert,qps_multi_expert_top2,qps_multi_expert_top4,qps_cache_hit,qps_cache_miss,qps_payload_small,qps_payload_large,qps_batch_small,qps_batch_large,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
80,8.000,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.995896,0.111111,0.058615,1.000000,0.58615166,1.636641,0.000000,8,0.251809,-0.899226,,,82.813661,129.333333,0.640312,0.000000
81,8.100,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.036957,0.000000,0.039598,1.000000,0.39597745,1.636641,0.000000,8,0.251809,-0.899226,,,78.213957,129.333333,0.604747,0.000000
82,8.200,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.992100,0.000000,0.043258,1.000000,0.43258178,1.636641,0.000000,8,0.251809,-0.899226,,,80.650903,129.333333,0.623589,0.000000
83,8.300,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.044813,0.111111,0.060343,1.000000,0.60343086,1.636641,0.000000,9,0.322193,-0.547211,,,79.904456,129.333333,0.617818,0.000000
84,8.400,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.004521,0.111111,0.048580,1.000000,0.48579537,1.636641,0.000000,8,0.251809,-0.899226,,,80.954026,129.333333,0.625933,0.000000
85,8.500,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.056605,0.111111,0.059197,1.000000,0.59197490,1.636641,0.000000,9,0.322193,-0.547211,,,82.532167,129.333333,0.638135,0.000000
86,8.600,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.042268,0.000000,0.013569,1.000000,0.13568696,1.636641,0.000000,9,0.322193,-0.547211,,,79.700835,129.333333,0.616244,0.000000
87,8.700,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.990141,0.111111,0.059909,1.000000,0.59909348,1.636641,0.000000,8,0.251809,-0.899226,,,74.924448,129.333333,0.579313,0.000000
88,8.800,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.025847,0.000000,0.034807,1.000000,0.34806735,1.636641,0.000000,8,0.251809,-0.899226,,,81.504543,129.333333,0.630190,0.000000
89,8.900,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.070490,0.111111,0.051686,1.000000,0.51685726,1.636641,0.000000,9,0.322193,-0.547211,,,85.433024,129.333333,0.660565,0.000000
90,9.000,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.010416,0.111111,0.065951,1.000000,0.65950992,1.636641,0.000000,8,0.251809,-0.899226,,,78.525922,129.333333,0.607159,0.000000
91,9.100,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.075168,0.111111,0.070015,1.000000,0.70015058,1.636641,0.000000,9,0.322193,-0.547211,,,83.828877,129.333333,0.648161,0.000000
92,9.200,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.004009,0.111111,0.075912,1.000000,0.75911645,1.636641,0.000000,8,0.251809,-0.899226,,,84.323951,129.333333,0.651989,0.000000
93,9.300,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.063003,0.111111,0.065336,1.000000,0.65335863,1.636641,0.000000,9,0.322193,-0.547211,,,85.196552,129.333333,0.658736,0.000000
94,9.400,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.045038,0.000000,0.016900,1.000000,0.16900249,1.636641,0.000000,9,0.322193,-0.547211,,,84.165011,129.333333,0.650760,0.000000
95,9.500,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.014836,0.111111,0.039016,1.000000,0.39015999,1.636641,0.000000,8,0.251809,-0.899226,,,77.170014,129.333333,0.596675,0.000000
96,9.600,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.072772,0.111111,0.063860,1.000000,0.63859842,1.636641,0.000000,9,0.322193,-0.547211,,,83.104382,129.333333,0.642560,0.000000
97,9.700,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.065952,0.000000,0.006357,1.000000,0.06357229,1.636641,0.000000,9,0.322193,-0.547211,,,84.288348,129.333333,0.651714,0.000000
98,9.800,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.029419,0.111111,0.044332,1.000000,0.44331780,1.636641,0.000000,8,0.251809,-0.899226,,,77.028746,129.333333,0.595583,0.000000
99,9.900,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.055569,0.111111,0.034932,1.000000,0.34931969,1.636641,0.000000,9,0.322193,-0.547211,,,84.271965,129.333333,0.651587,0.000000
100,10.000,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.027558,0.111111,0.036677,1.000000,0.36676653,1.636641,0.000000,8,0.251809,-0.899226,,,77.771828,129.333333,0.601329,0.000000
101,10.100,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.018930,0.000000,0.008397,1.000000,0.08396621,1.636641,0.000000,8,0.251809,-0.899226,,,76.472535,129.333333,0.591282,0.000000
102,10.200,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.973564,0.000000,0.044524,1.000000,0.44523541,1.636641,0.000000,8,0.251809,-0.899226,,,80.046456,129.333333,0.618916,0.000000
103,10.300,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.067690,0.111111,0.097657,1.000000,0.97657255,1.636641,0.000000,9,0.322193,-0.547211,,,85.987108,129.333333,0.664849,0.000000
104,10.400,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.989029,0.111111,0.083323,1.000000,0.83323410,1.636641,0.000000,8,0.251809,-0.899226,,,82.869757,129.333333,0.640746,0.000000
105,10.500,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.037565,0.000000,0.046779,1.000000,0.46779071,1.636641,0.000000,8,0.251809,-0.899226,,,79.340293,129.333333,0.613456,0.000000
106,10.600,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.975223,0.000000,0.060085,1.000000,0.60084849,1.636641,0.000000,8,0.251809,-0.899226,,,84.523574,129.333333,0.653533,0.000000
107,10.700,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.036770,0.000000,0.059363,1.000000,0.59363400,1.636641,0.000000,8,0.251809,-0.899226,,,77.960991,129.333333,0.602791,0.000000
108,10.800,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.050020,0.111111,0.022904,1.000000,0.22904022,1.636641,0.000000,9,0.322193,-0.547211,,,78.625523,129.333333,0.607929,0.000000
109,10.900,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.011423,0.111111,0.046791,1.000000,0.46791311,1.636641,0.000000,8,0.251809,-0.899226,,,81.385361,129.333333,0.629268,0.000000
110,11.000,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.997994,0.363636,0.387890,0.871596,3.87890081,1.636641,0.500000,10,0.128938,1.157904,,,121.802022,160.833333,0.757318,0.000000
111,11.100,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.013340,0.000000,0.015145,1.000000,0.15144645,1.636641,0.000000,10,0.128938,1.157904,,,105.328950,160.833333,0.654895,0.000000
112,11.200,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.053162,0.000000,0.037812,1.000000,0.37811839,1.636641,0.000000,10,0.128938,1.157904,,,109.799544,160.833333,0.682691,0.000000
113,11.300,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.009968,0.000000,0.041014,1.000000,0.41013765,1.636641,0.000000,10,0.128938,1.157904,,,104.470902,160.833333,0.649560,0.000000
114,11.400,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.030797,0.000000,0.020207,1.000000,0.20206680,1.636641,0.000000,10,0.128938,1.157904,,,103.058241,160.833333,0.640777,0.000000
115,11.500,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.034911,0.000000,0.003975,1.000000,0.03974779,1.636641,0.000000,10,0.128938,1.157904,,,104.081379,160.833333,0.647138,0.000000
116,11.600,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.030738,0.000000,0.004032,1.000000,0.04032075,1.636641,0.000000,10,0.128938,1.157904,,,106.410488,160.833333,0.661620,0.000000
117,11.700,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.047890,0.000000,0.016369,1.000000,0.16368536,1.636641,0.000000,10,0.128938,1.157904,,,107.631951,160.833333,0.669214,0.000000
118,11.800,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.025118,0.000000,0.021732,1.000000,0.21732056,1.636641,0.000000,10,0.128938,1.157904,,,107.367606,160.833333,0.667571,0.000000
119,11.900,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.958886,0.000000,0.064609,1.000000,0.64608754,1.636641,0.000000,10,0.128938,1.157904,,,104.232848,160.833333,0.648080,0.000000
120,12.000,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.973328,0.000000,0.014838,1.000000,0.14837618,1.636641,0.000000,10,0.128938,1.157904,,,101.539062,160.833333,0.631331,0.000000
121,12.100,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.996901,0.000000,0.023646,1.000000,0.23646459,1.636641,0.000000,10,0.128938,1.157904,,,101.550775,160.833333,0.631404,0.000000
122,12.200,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.003804,0.000000,0.006876,1.000000,0.06876425,1.636641,0.000000,10,0.128938,1.157904,,,100.728083,160.833333,0.626289,0.000000
123,12.300,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.983465,0.000000,0.020262,1.000000,0.20261675,1.636641,0.000000,10,0.128938,1.157904,,,103.568729,160.833333,0.643951,0.000000
124,12.400,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.011252,0.000000,0.027477,1.000000,0.27477457,1.636641,0.000000,10,0.128938,1.157904,,,109.294244,160.833333,0.679550,0.000000
125,12.500,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.004806,0.000000,0.006374,1.000000,0.06373925,1.636641,0.000000,10,0.128938,1.157904,,,105.608359,160.833333,0.656632,0.000000
126,12.600,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.972210,0.000000,0.032441,1.000000,0.32440501,1.636641,0.000000,10,0.128938,1.157904,,,105.019717,160.833333,0.652972,0.000000
127,12.700,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.966185,0.000000,0.006197,1.000000,0.06196596,1.636641,0.000000,10,0.128938,1.157904,,,105.985662,160.833333,0.658978,0.000000
128,12.800,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.948515,0.000000,0.018288,1.000000,0.18288407,1.636641,0.000000,10,0.128938,1.157904,,,103.283896,160.833333,0.642180,0.000000
129,12.900,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.023364,0.000000,0.073140,1.000000,0.73139644,1.636641,0.000000,10,0.128938,1.157904,,,107.652589,160.833333,0.669343,0.000000
130,13.000,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.949346,0.000000,0.072328,1.000000,0.72327776,1.636641,0.000000,10,0.128938,1.157904,,,105.745891,160.833333,0.657487,0.000000
131,13.100,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.985323,0.000000,0.036513,1.000000,0.36512889,1.636641,0.000000,10,0.128938,1.157904,,,104.132811,160.833333,0.647458,0.000000
132,13.200,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.009098,0.000000,0.023561,1.000000,0.23560538,1.636641,0.000000,10,0.128938,1.157904,,,105.706433,160.833333,0.657242,0.000000
133,13.300,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.978626,0.000000,0.030197,1.000000,0.30196992,1.636641,0.000000,10,0.128938,1.157904,,,102.727253,160.833333,0.638719,0.000000
134,13.400,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.963469,0.000000,0.015488,1.000000,0.15487698,1.636641,0.000000,10,0.128938,1.157904,,,102.568518,160.833333,0.637732,0.000000
135,13.500,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.007004,0.000000,0.043232,1.000000,0.43232162,1.636641,0.000000,10,0.128938,1.157904,,,109.707556,160.833333,0.682120,0.000000
136,13.600,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.924578,0.000000,0.081853,1.000000,0.81853380,1.636641,0.000000,10,0.128938,1.157904,,,104.189894,160.833333,0.647813,0.000000
137,13.700,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.955375,0.000000,0.032236,1.000000,0.32236111,1.636641,0.000000,10,0.128938,1.157904,,,106.173848,160.833333,0.660148,0.000000
138,13.800,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.959570,0.000000,0.004372,1.000000,0.04371681,1.636641,0.000000,10,0.128938,1.157904,,,99.071329,160.833333,0.615988,0.000000
139,13.900,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.001303,0.000000,0.041679,1.000000,0.41678553,1.636641,0.000000,10,0.128938,1.157904,,,110.638370,160.833333,0.687907,0.000000
140,14.000,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.912735,0.000000,0.088453,1.000000,0.88453260,1.636641,0.000000,10,0.128938,1.157904,,,105.208210,160.833333,0.654144,0.000000
141,14.100,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.989392,0.000000,0.077479,1.000000,0.77479289,1.636641,0.000000,10,0.128938,1.157904,,,113.948393,160.833333,0.708487,0.000000
142,14.200,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.928980,0.000000,0.061060,1.000000,0.61060053,1.636641,0.000000,10,0.128938,1.157904,,,110.107665,160.833333,0.684607,0.000000
143,14.300,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.997724,0.000000,0.068901,1.000000,0.68901289,1.636641,0.000000,10,0.128938,1.157904,,,113.042856,160.833333,0.702857,0.000000
144,14.400,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.920911,0.000000,0.076988,1.000000,0.76987899,1.636641,0.000000,10,0.128938,1.157904,,,104.135683,160.833333,0.647476,0.000000
145,14.500,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.951634,0.000000,0.032284,1.000000,0.32284010,1.636641,0.000000,10,0.128938,1.157904,,,112.342601,160.833333,0.698503,0.000000
146,14.600,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.901242,0.000000,0.052953,1.000000,0.52953038,1.636641,0.000000,10,0.128938,1.157904,,,102.250059,160.833333,0.635752,0.000000
147,14.700,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.983810,0.000000,0.083927,1.000000,0.83927104,1.636641,0.000000,10,0.128938,1.157904,,,107.846475,160.833333,0.670548,0.000000
148,14.800,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.984983,0.000000,0.001191,1.000000,0.01190566,1.636641,0.000000,10,0.128938,1.157904,,,105.318475,160.833333,0.654830,0.000000
149,14.900,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.925942,0.000000,0.059942,1.000000,0.59941637,1.636641,0.000000,10,0.128938,1.157904,,,102.527972,160.833333,0.637480,0.000000
150,15.000,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.981197,0.000000,0.056314,1.000000,0.56314481,1.636641,0.000000,10,0.128938,1.157904,,,101.939905,160.833333,0.633823,0.000000
151,15.100,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.934301,0.000000,0.047795,1.000000,0.47794561,1.636641,0.000000,10,0.128938,1.157904,,,101.529706,160.833333,0.631273,0.000000
152,15.200,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.930400,0.000000,0.004176,1.000000,0.04175556,1.636641,0.000000,10,0.128938,1.157904,,,108.306496,160.833333,0.673408,0.000000
153,15.300,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.974400,0.000000,0.045156,1.000000,0.45155805,1.636641,0.000000,10,0.128938,1.157904,,,105.520998,160.833333,0.656089,0.000000
154,15.400,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.877844,0.000000,0.099093,1.000000,0.99093031,1.636641,0.000000,10,0.128938,1.157904,,,101.862822,160.833333,0.633344,0.000000
155,15.500,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.874747,0.000000,0.003527,1.000000,0.03527260,1.636641,0.000000,10,0.128938,1.157904,,,99.684808,160.833333,0.619802,0.000000
156,15.600,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.963827,0.000000,0.092423,1.000000,0.92422822,1.636641,0.000000,10,0.128938,1.157904,,,100.423783,160.833333,0.624397,0.000000
157,15.700,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.957795,0.000000,0.006259,1.000000,0.06258579,1.636641,0.000000,10,0.128938,1.157904,,,104.924185,160.833333,0.652378,0.000000
158,15.800,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.958664,0.000000,0.000906,1.000000,0.00906346,1.636641,0.000000,10,0.128938,1.157904,,,100.876048,160.833333,0.627209,0.000000
159,15.900,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.948651,0.000000,0.010444,1.000000,0.10444064,1.636641,0.000000,10,0.128938,1.157904,,,107.845348,160.833333,0.670541,0.000000
160,16.000,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.870137,0.000000,0.082764,1.000000,0.82763706,1.636641,0.000000,10,0.128938,1.157904,,,100.272328,160.833333,0.623455,0.000000
161,16.100,0.033333,0.033333,0.733333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,3.000000,3.000000,66.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,0.893055,0.000000,0.025662,1.000000,0.25662488,1.636641,0.000000,10,0.128938,1.157904,,,101.742853,160.833333,0.632598,0.000000
