request_id,status,latency_ms,experts,hot_expert,expert_popularity,cache_key,error
96,200,43.602661,"3,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-96,
97,200,44.154580,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-97,
98,200,44.222106,"4,2",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-98,
99,200,43.789002,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-99,
100,200,42.422739,"2,4",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-100,
101,200,43.470131,"1,2",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-101,
102,200,41.263397,"0,1",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-102,
103,200,41.490295,"0,3",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-103,
104,200,41.930894,"0,5",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-104,
105,200,44.080358,"5,0",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-105,
106,200,41.910597,"4,1",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-106,
107,200,40.723742,"0,4",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-107,
108,200,41.077697,"2,0",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-108,
109,200,42.082639,"4,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-109,
110,200,40.608686,"0,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-110,
111,200,41.062861,"1,0",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-111,
112,200,42.188009,"5,4",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-112,
113,200,42.140319,"4,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-113,
114,200,40.481988,"1,2",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-114,
115,200,42.706193,"1,0",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-115,
116,200,41.449800,"4,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-116,
117,200,42.968507,"4,2",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-117,
118,200,43.096038,"2,0",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-118,
119,200,44.980866,"3,4",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-119,
