benchmark,run_id,step,time_s,policy,latency_ms,p95_ms,active_edge_count,request_mix_entropy,gda_total_time_ms
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,91,9.100,policy2,111.533813,111.533813,9,1.827785,0.018014
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,91,9.100,policy3,108.507054,108.507054,9,1.827785,0.018014
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,92,9.200,kubernetes-default,119.570216,119.570216,9,1.827785,0.014578
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,92,9.200,cga,106.328561,106.328561,9,1.827785,0.014578
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,92,9.200,hda,104.830762,104.830762,9,1.827785,0.014578
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,92,9.200,policy2,109.023373,109.023373,9,1.827785,0.014578
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,92,9.200,policy3,107.051099,107.051099,9,1.827785,0.014578
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,93,9.300,kubernetes-default,121.283843,121.283843,9,1.827785,0.015259
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,93,9.300,cga,114.072188,114.072188,9,1.827785,0.015259
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,93,9.300,hda,111.607981,111.607981,9,1.827785,0.015259
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,93,9.300,policy2,108.775180,108.775180,9,1.827785,0.015259
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,93,9.300,policy3,107.944962,107.944962,9,1.827785,0.015259
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,94,9.400,kubernetes-default,120.427595,120.427595,9,1.827785,0.013695
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,94,9.400,cga,111.143586,111.143586,9,1.827785,0.013695
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,94,9.400,hda,106.105485,106.105485,9,1.827785,0.013695
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,94,9.400,policy2,104.496872,104.496872,9,1.827785,0.013695
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,94,9.400,policy3,106.685896,106.685896,9,1.827785,0.013695
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,95,9.500,kubernetes-default,105.288812,105.288812,9,1.827785,0.031850
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,95,9.500,cga,103.974341,103.974341,9,1.827785,0.031850
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,95,9.500,hda,100.947252,100.947252,9,1.827785,0.031850
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,95,9.500,policy2,95.754397,95.754397,9,1.827785,0.031850
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,95,9.500,policy3,98.991689,98.991689,9,1.827785,0.031850
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,96,9.600,kubernetes-default,99.754855,99.754855,9,1.827785,0.014116
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,96,9.600,cga,97.877145,97.877145,9,1.827785,0.014116
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,96,9.600,hda,91.060544,91.060544,9,1.827785,0.014116
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,96,9.600,policy2,90.904359,90.904359,9,1.827785,0.014116
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,96,9.600,policy3,86.723918,86.723918,9,1.827785,0.014116
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,97,9.700,kubernetes-default,101.326830,101.326830,9,1.827785,0.013404
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,97,9.700,cga,95.928887,95.928887,9,1.827785,0.013404
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,97,9.700,hda,91.353341,91.353341,9,1.827785,0.013404
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,97,9.700,policy2,92.389847,92.389847,9,1.827785,0.013404
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,97,9.700,policy3,93.448317,93.448317,9,1.827785,0.013404
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,98,9.800,kubernetes-default,93.380484,93.380484,9,1.827785,0.014016
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,98,9.800,cga,87.803297,87.803297,9,1.827785,0.014016
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,98,9.800,hda,87.795167,87.795167,9,1.827785,0.014016
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,98,9.800,policy2,88.123333,88.123333,9,1.827785,0.014016
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,98,9.800,policy3,89.391247,89.391247,9,1.827785,0.014016
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,99,9.900,kubernetes-default,100.794091,100.794091,9,1.827785,0.029245
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,99,9.900,cga,88.161382,88.161382,9,1.827785,0.029245
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,99,9.900,hda,88.312993,88.312993,9,1.827785,0.029245
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,99,9.900,policy2,91.816911,91.816911,9,1.827785,0.029245
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,99,9.900,policy3,87.185235,87.185235,9,1.827785,0.029245
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,100,10.000,kubernetes-default,83.685818,83.685818,9,1.827785,0.021681
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,100,10.000,cga,76.141226,76.141226,9,1.827785,0.021681
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,100,10.000,hda,79.972992,79.972992,9,1.827785,0.021681
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,100,10.000,policy2,82.637294,82.637294,9,1.827785,0.021681
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,100,10.000,policy3,78.073349,78.073349,9,1.827785,0.021681
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,101,10.100,kubernetes-default,65.963829,65.963829,9,1.827785,0.017723
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,101,10.100,cga,69.617401,69.617401,9,1.827785,0.017723
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,101,10.100,hda,59.115599,59.115599,9,1.827785,0.017723
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,101,10.100,policy2,65.548021,65.548021,9,1.827785,0.017723
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,101,10.100,policy3,65.288499,65.288499,9,1.827785,0.017723
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,102,10.200,kubernetes-default,69.728234,69.728234,9,1.827785,0.013445
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,102,10.200,cga,64.693353,64.693353,9,1.827785,0.013445
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,102,10.200,hda,63.037523,63.037523,9,1.827785,0.013445
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,102,10.200,policy2,62.989365,62.989365,9,1.827785,0.013445
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,102,10.200,policy3,61.852368,61.852368,9,1.827785,0.013445
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,103,10.300,kubernetes-default,74.855742,74.855742,9,1.827785,0.017173
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,103,10.300,cga,69.732189,69.732189,9,1.827785,0.017173
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,103,10.300,hda,63.671817,63.671817,9,1.827785,0.017173
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,103,10.300,policy2,66.339326,66.339326,9,1.827785,0.017173
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,103,10.300,policy3,65.755312,65.755312,9,1.827785,0.017173
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,104,10.400,kubernetes-default,72.062034,72.062034,9,1.827785,0.018595
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,104,10.400,cga,66.226022,66.226022,9,1.827785,0.018595
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,104,10.400,hda,61.840295,61.840295,9,1.827785,0.018595
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,104,10.400,policy2,67.405093,67.405093,9,1.827785,0.018595
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,104,10.400,policy3,63.505251,63.505251,9,1.827785,0.018595
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,105,10.500,kubernetes-default,68.753341,68.753341,9,1.827785,0.015389
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,105,10.500,cga,61.948905,61.948905,9,1.827785,0.015389
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,105,10.500,hda,58.609418,58.609418,9,1.827785,0.015389
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,105,10.500,policy2,62.939294,62.939294,9,1.827785,0.015389
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,105,10.500,policy3,64.803032,64.803032,9,1.827785,0.015389
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,106,10.600,kubernetes-default,156.051070,156.051070,9,1.827785,0.017634
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,106,10.600,cga,145.363437,145.363437,9,1.827785,0.017634
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,106,10.600,hda,136.448176,136.448176,9,1.827785,0.017634
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,106,10.600,policy2,139.142135,139.142135,9,1.827785,0.017634
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,106,10.600,policy3,140.467027,140.467027,9,1.827785,0.017634
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,107,10.700,kubernetes-default,128.326471,128.326471,9,1.827785,0.014266
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,107,10.700,cga,124.842215,124.842215,9,1.827785,0.014266
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,107,10.700,hda,118.241329,118.241329,9,1.827785,0.014266
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,107,10.700,policy2,122.858910,122.858910,9,1.827785,0.014266
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,107,10.700,policy3,122.467796,122.467796,9,1.827785,0.014266
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,108,10.800,kubernetes-default,128.803204,128.803204,9,1.827785,0.018366
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,108,10.800,cga,124.145985,124.145985,9,1.827785,0.018366
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,108,10.800,hda,116.374184,116.374184,9,1.827785,0.018366
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,108,10.800,policy2,121.661284,121.661284,9,1.827785,0.018366
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,108,10.800,policy3,118.203659,118.203659,9,1.827785,0.018366
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,109,10.900,kubernetes-default,130.802907,130.802907,9,1.827785,0.015930
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,109,10.900,cga,121.818678,121.818678,9,1.827785,0.015930
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,109,10.900,hda,113.718347,113.718347,9,1.827785,0.015930
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,109,10.900,policy2,120.043541,120.043541,9,1.827785,0.015930
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,109,10.900,policy3,117.636653,117.636653,9,1.827785,0.015930
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,110,11.000,kubernetes-default,129.058679,129.058679,9,1.827785,0.017243
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,110,11.000,cga,119.294932,119.294932,9,1.827785,0.017243
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,110,11.000,hda,117.673817,117.673817,9,1.827785,0.017243
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,110,11.000,policy2,119.073153,119.073153,9,1.827785,0.017243
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,110,11.000,policy3,118.291194,118.291194,9,1.827785,0.017243
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,111,11.100,kubernetes-default,129.215332,129.215332,9,1.827785,0.013496
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,111,11.100,cga,125.572068,125.572068,9,1.827785,0.013496
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,111,11.100,hda,117.099259,117.099259,9,1.827785,0.013496
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,111,11.100,policy2,119.854918,119.854918,9,1.827785,0.013496
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,111,11.100,policy3,122.076119,122.076119,9,1.827785,0.013496
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,112,11.200,kubernetes-default,134.066833,134.066833,9,1.827785,0.013735
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,112,11.200,cga,125.265972,125.265972,9,1.827785,0.013735
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,112,11.200,hda,121.342343,121.342343,9,1.827785,0.013735
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,112,11.200,policy2,123.982885,123.982885,9,1.827785,0.013735
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,112,11.200,policy3,125.040764,125.040764,9,1.827785,0.013735
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,113,11.300,kubernetes-default,128.325029,128.325029,9,1.827785,0.014717
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,113,11.300,cga,122.355522,122.355522,9,1.827785,0.014717
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,113,11.300,hda,120.705739,120.705739,9,1.827785,0.014717
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,113,11.300,policy2,118.522845,118.522845,9,1.827785,0.014717
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,113,11.300,policy3,119.984960,119.984960,9,1.827785,0.014717
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,114,11.400,kubernetes-default,127.111602,127.111602,9,1.827785,0.019397
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,114,11.400,cga,122.096262,122.096262,9,1.827785,0.019397
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,114,11.400,hda,116.427981,116.427981,9,1.827785,0.019397
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,114,11.400,policy2,122.969909,122.969909,9,1.827785,0.019397
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,114,11.400,policy3,119.514593,119.514593,9,1.827785,0.019397
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,115,11.500,kubernetes-default,93.728249,93.728249,10,1.827785,0.020729
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,115,11.500,cga,91.611555,91.611555,10,1.827785,0.020729
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,115,11.500,hda,86.908194,86.908194,10,1.827785,0.020729
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,115,11.500,policy2,86.571317,86.571317,10,1.827785,0.020729
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,115,11.500,policy3,88.853087,88.853087,10,1.827785,0.020729
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,116,11.600,kubernetes-default,80.807298,80.807298,10,1.827785,0.015118
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,116,11.600,cga,73.208442,73.208442,10,1.827785,0.015118
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,116,11.600,hda,68.453524,68.453524,10,1.827785,0.015118
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,116,11.600,policy2,74.754529,74.754529,10,1.827785,0.015118
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,116,11.600,policy3,74.175182,74.175182,10,1.827785,0.015118
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,117,11.700,kubernetes-default,147.158971,147.158971,9,1.827785,0.013485
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,117,11.700,cga,139.580830,139.580830,9,1.827785,0.013485
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,117,11.700,hda,131.806340,131.806340,9,1.827785,0.013485
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,117,11.700,policy2,133.835579,133.835579,9,1.827785,0.013485
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,117,11.700,policy3,136.257581,136.257581,9,1.827785,0.013485
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,118,11.800,kubernetes-default,131.366640,131.366640,9,1.827785,0.014627
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,118,11.800,cga,123.935374,123.935374,9,1.827785,0.014627
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,118,11.800,hda,118.639305,118.639305,9,1.827785,0.014627
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,118,11.800,policy2,120.974870,120.974870,9,1.827785,0.014627
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,118,11.800,policy3,118.229302,118.229302,9,1.827785,0.014627
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,119,11.900,kubernetes-default,121.103899,121.103899,9,1.827785,0.014577
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,119,11.900,cga,114.028111,114.028111,9,1.827785,0.014577
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,119,11.900,hda,106.846076,106.846076,9,1.827785,0.014577
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,119,11.900,policy2,110.092622,110.092622,9,1.827785,0.014577
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,119,11.900,policy3,114.062635,114.062635,9,1.827785,0.014577
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,120,12.000,kubernetes-default,111.179199,111.179199,9,1.827785,0.021510
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,120,12.000,cga,105.349408,105.349408,9,1.827785,0.021510
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,120,12.000,hda,107.053364,107.053364,9,1.827785,0.021510
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,120,12.000,policy2,104.033652,104.033652,9,1.827785,0.021510
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,120,12.000,policy3,105.326904,105.326904,9,1.827785,0.021510
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,121,12.100,kubernetes-default,111.283395,111.283395,9,1.827785,0.019086
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,121,12.100,cga,108.654312,108.654312,9,1.827785,0.019086
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,121,12.100,hda,107.009865,107.009865,9,1.827785,0.019086
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,121,12.100,policy2,107.694801,107.694801,9,1.827785,0.019086
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,121,12.100,policy3,104.126928,104.126928,9,1.827785,0.019086
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,122,12.200,kubernetes-default,110.487784,110.487784,9,1.827785,0.014106
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,122,12.200,cga,110.321147,110.321147,9,1.827785,0.014106
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,122,12.200,hda,102.330544,102.330544,9,1.827785,0.014106
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,122,12.200,policy2,105.040035,105.040035,9,1.827785,0.014106
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,122,12.200,policy3,107.485264,107.485264,9,1.827785,0.014106
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,123,12.300,kubernetes-default,113.248637,113.248637,9,1.827785,0.013395
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,123,12.300,cga,108.165932,108.165932,9,1.827785,0.013395
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,123,12.300,hda,104.706946,104.706946,9,1.827785,0.013395
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,123,12.300,policy2,103.480640,103.480640,9,1.827785,0.013395
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,123,12.300,policy3,101.245170,101.245170,9,1.827785,0.013395
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,124,12.400,kubernetes-default,119.083165,119.083165,9,1.827785,0.013074
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,124,12.400,cga,110.613824,110.613824,9,1.827785,0.013074
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,124,12.400,hda,102.628233,102.628233,9,1.827785,0.013074
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,124,12.400,policy2,109.304916,109.304916,9,1.827785,0.013074
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,124,12.400,policy3,106.236600,106.236600,9,1.827785,0.013074
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,125,12.500,kubernetes-default,115.371992,115.371992,9,1.827785,0.013095
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,125,12.500,cga,105.891248,105.891248,9,1.827785,0.013095
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,125,12.500,hda,100.668972,100.668972,9,1.827785,0.013095
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,125,12.500,policy2,107.926208,107.926208,9,1.827785,0.013095
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,125,12.500,policy3,103.848050,103.848050,9,1.827785,0.013095
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,126,12.600,kubernetes-default,81.114337,81.114337,10,1.827785,0.013595
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,126,12.600,cga,78.741729,78.741729,10,1.827785,0.013595
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,126,12.600,hda,73.311470,73.311470,10,1.827785,0.013595
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,126,12.600,policy2,73.007655,73.007655,10,1.827785,0.013595
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,126,12.600,policy3,71.562064,71.562064,10,1.827785,0.013595
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,127,12.700,kubernetes-default,66.229146,66.229146,10,1.827785,0.013466
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,127,12.700,cga,63.592086,63.592086,10,1.827785,0.013466
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,127,12.700,hda,58.297178,58.297178,10,1.827785,0.013466
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,127,12.700,policy2,56.104449,56.104449,10,1.827785,0.013466
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,127,12.700,policy3,54.841075,54.841075,10,1.827785,0.013466
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,128,12.800,kubernetes-default,64.419083,64.419083,9,1.827785,0.018995
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,128,12.800,cga,56.906656,56.906656,9,1.827785,0.018995
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,128,12.800,hda,59.658616,59.658616,9,1.827785,0.018995
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,128,12.800,policy2,54.882164,54.882164,9,1.827785,0.018995
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,128,12.800,policy3,60.094685,60.094685,9,1.827785,0.018995
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,129,12.900,kubernetes-default,67.539426,67.539426,10,1.827785,0.015038
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,129,12.900,cga,65.034987,65.034987,10,1.827785,0.015038
