benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,cga,CGA,6,6.000,replay,mixed,0.969039,0.021326,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.008866,0.008866,7,7,0,59.051219,59.051219,59.051219,59.051219,120.000000,0.000000,111.526316,0.529482,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,hda,HDA,6,6.000,replay,mixed,0.969039,0.021326,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.008866,0.008866,7,7,0,55.747372,55.747372,55.747372,55.747372,120.000000,0.000000,111.526316,0.499858,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,kubernetes-default,K8s default,7,7.000,replay,mixed,1.004349,0.035157,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.008966,0.008966,7,7,0,65.161984,65.161984,65.161984,65.161984,120.000000,0.000000,111.526316,0.584275,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,cga,CGA,7,7.000,replay,mixed,1.004349,0.035157,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.008966,0.008966,7,7,0,62.639879,62.639879,62.639879,62.639879,120.000000,0.000000,111.526316,0.561660,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,hda,HDA,7,7.000,replay,mixed,1.004349,0.035157,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.008966,0.008966,7,7,0,56.291379,56.291379,56.291379,56.291379,120.000000,0.000000,111.526316,0.504736,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,kubernetes-default,K8s default,8,8.000,replay,mixed,0.964369,0.039807,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.009106,0.009106,7,7,0,64.356753,64.356753,64.356753,64.356753,120.000000,0.000000,111.526316,0.577054,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,cga,CGA,8,8.000,replay,mixed,0.964369,0.039807,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.009106,0.009106,7,7,0,61.811313,61.811313,61.811313,61.811313,120.000000,0.000000,111.526316,0.554231,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,hda,HDA,8,8.000,replay,mixed,0.964369,0.039807,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.009106,0.009106,7,7,0,59.094667,59.094667,59.094667,59.094667,120.000000,0.000000,111.526316,0.529872,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,kubernetes-default,K8s default,9,9.000,replay,mixed,1.016672,0.051446,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.012714,0.012714,7,7,0,68.337515,68.337515,68.337515,68.337515,120.000000,0.000000,111.526316,0.612748,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,cga,CGA,9,9.000,replay,mixed,1.016672,0.051446,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.012714,0.012714,7,7,0,61.203939,61.203939,61.203939,61.203939,120.000000,0.000000,111.526316,0.548785,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,hda,HDA,9,9.000,replay,mixed,1.016672,0.051446,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.012714,0.012714,7,7,0,56.186801,56.186801,56.186801,56.186801,120.000000,0.000000,111.526316,0.503799,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,kubernetes-default,K8s default,10,10.000,replay,mixed,0.992903,0.023379,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.009168,0.009168,7,7,0,64.584857,64.584857,64.584857,64.584857,120.000000,0.000000,111.526316,0.579100,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,cga,CGA,10,10.000,replay,mixed,0.992903,0.023379,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.009168,0.009168,7,7,0,62.575842,62.575842,62.575842,62.575842,120.000000,0.000000,111.526316,0.561086,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,hda,HDA,10,10.000,replay,mixed,0.992903,0.023379,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.009168,0.009168,7,7,0,58.283783,58.283783,58.283783,58.283783,120.000000,0.000000,111.526316,0.522601,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,kubernetes-default,K8s default,11,11.000,replay,mixed,1.044282,0.049200,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.008726,0.008726,7,7,0,68.112053,68.112053,68.112053,68.112053,120.000000,0.000000,111.526316,0.610726,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,cga,CGA,11,11.000,replay,mixed,1.044282,0.049200,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.008726,0.008726,7,7,0,61.688541,61.688541,61.688541,61.688541,120.000000,0.000000,111.526316,0.553130,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,hda,HDA,11,11.000,replay,mixed,1.044282,0.049200,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.008726,0.008726,7,7,0,62.855444,62.855444,62.855444,62.855444,120.000000,0.000000,111.526316,0.563593,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,kubernetes-default,K8s default,12,12.000,replay,mixed,0.990899,0.051120,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.008727,0.008727,7,7,0,70.553671,70.553671,70.553671,70.553671,120.000000,0.000000,111.526316,0.632619,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,cga,CGA,12,12.000,replay,mixed,0.990899,0.051120,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.008727,0.008727,7,7,0,64.389131,64.389131,64.389131,64.389131,120.000000,0.000000,111.526316,0.577345,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,hda,HDA,12,12.000,replay,mixed,0.990899,0.051120,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.008727,0.008727,7,7,0,63.252168,63.252168,63.252168,63.252168,120.000000,0.000000,111.526316,0.567150,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,kubernetes-default,K8s default,13,13.000,replay,mixed,1.050646,0.056867,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.009878,0.009878,7,7,0,69.329958,69.329958,69.329958,69.329958,120.000000,0.000000,111.526316,0.621647,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,cga,CGA,13,13.000,replay,mixed,1.050646,0.056867,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.009878,0.009878,7,7,0,66.710838,66.710838,66.710838,66.710838,120.000000,0.000000,111.526316,0.598162,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,hda,HDA,13,13.000,replay,mixed,1.050646,0.056867,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.009878,0.009878,7,7,0,60.572032,60.572032,60.572032,60.572032,120.000000,0.000000,111.526316,0.543119,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,kubernetes-default,K8s default,14,14.000,replay,mixed,1.063197,0.011806,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.009057,0.009057,7,7,0,66.088518,66.088518,66.088518,66.088518,120.000000,0.000000,111.526316,0.592582,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,cga,CGA,14,14.000,replay,mixed,1.063197,0.011806,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.009057,0.009057,7,7,0,62.411493,62.411493,62.411493,62.411493,120.000000,0.000000,111.526316,0.559612,0.000000,20,,,,,,,,,
online-boutique,online-boutique-longmix-stageA-scale20-replica3-step-steps200-20260612T140705Z,idyn-ob-scale20-replica3,scale20,replica3,adservice=3;cartservice=3;checkoutservice=3;currencyservice=3;emailservice=3;frontend=3;paymentservice=3;productcatalogservice=3;recommendationservice=3;redis-cart=1;shippingservice=3,step,stageA,hda,HDA,14,14.000,replay,mixed,1.063197,0.011806,7,1.383511,0.000000,0.388873,1.073814,,,0.000000,0.009057,0.009057,7,7,0,59.466974,59.466974,59.466974,59.466974,120.000000,0.000000,111.526316,0.533210,0.000000,20,,,,,,,,,
