step,time_s,p_single_expert,p_multi_expert_top2,p_multi_expert_top4,p_cache_hit,p_cache_miss,p_payload_small,p_payload_large,p_batch_small,p_batch_large,qps_single_expert,qps_multi_expert_top2,qps_multi_expert_top4,qps_cache_hit,qps_cache_miss,qps_payload_small,qps_payload_large,qps_batch_small,qps_batch_large,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
150,15.000,0.180476,0.029247,0.029247,0.029247,0.151851,0.029247,0.029247,0.029247,0.492194,16.242837,2.632186,2.632186,2.632186,13.666602,2.632186,2.632186,2.632186,44.297444,0.696699,0.000000,0.091615,1.000000,0.91614653,2.256259,0.000000,9,0.228901,-0.466716,,,98.651895,175.939746,0.560714,0.000000
151,15.100,0.177745,0.029305,0.029305,0.029305,0.150154,0.029305,0.029305,0.029305,0.496271,15.997017,2.637453,2.637453,2.637453,13.513850,2.637453,2.637453,2.637453,44.664413,0.656694,0.000000,0.054633,1.000000,0.54633214,2.250788,0.000000,9,0.228001,-0.479854,,,97.433644,176.409141,0.552316,0.000000
152,15.200,0.175008,0.029365,0.029365,0.029365,0.148424,0.029365,0.029365,0.029365,0.500380,15.750686,2.642822,2.642822,2.642822,13.358171,2.642822,2.642822,2.642822,45.034213,0.659863,0.000000,0.007838,1.000000,0.07838301,2.245141,0.000000,9,0.227102,-0.493169,,,104.666733,176.881230,0.591735,0.000000
153,15.300,0.172265,0.029425,0.029425,0.029425,0.146662,0.029425,0.029425,0.029425,0.504521,15.503811,2.648291,2.648291,2.648291,13.199575,2.648291,2.648291,2.648291,45.406871,0.711108,0.000000,0.074817,1.000000,0.74817393,2.239314,0.000000,9,0.226204,-0.506662,,,103.808230,177.356057,0.585310,0.000000
154,15.400,0.169515,0.029487,0.029487,0.029487,0.144867,0.029487,0.029487,0.029487,0.508693,15.256360,2.653860,2.653860,2.653860,13.038067,2.653860,2.653860,2.653860,45.782415,0.621967,0.000000,0.122744,1.000000,1.22743856,2.233302,0.000000,9,0.225308,-0.520331,,,100.154569,177.833669,0.563192,0.000000
155,15.500,0.166759,0.029550,0.029550,0.029550,0.143041,0.029550,0.029550,0.029550,0.512899,15.008297,2.659529,2.659529,2.659529,12.873656,2.659529,2.659529,2.659529,46.160872,0.626449,0.000000,0.010157,1.000000,0.10157300,2.227100,0.000000,9,0.224412,-0.534176,,,97.851536,178.314110,0.548759,0.000000
156,15.600,0.163995,0.029614,0.029614,0.029614,0.141182,0.029614,0.029614,0.029614,0.517136,14.759591,2.665298,2.665298,2.665298,12.706351,2.665298,2.665298,2.665298,46.542269,0.723266,0.000000,0.136457,1.000000,1.36457060,2.220703,0.000000,9,0.223518,-0.548194,,,101.247816,178.797424,0.566271,0.000000
157,15.700,0.161225,0.029680,0.029680,0.029680,0.139291,0.029680,0.029680,0.029680,0.521407,14.510208,2.671167,2.671167,2.671167,12.536159,2.671167,2.671167,2.671167,46.926631,0.725124,0.000000,0.005748,1.000000,0.05747628,2.214106,0.000000,9,0.222624,-0.562385,,,104.432519,179.283656,0.582499,0.000000
158,15.800,0.158446,0.029746,0.029746,0.029746,0.137368,0.029746,0.029746,0.029746,0.525711,14.260115,2.677135,2.677135,2.677135,12.363091,2.677135,2.677135,2.677135,47.313986,0.734031,0.000000,0.015115,1.000000,0.15115283,2.207304,0.000000,9,0.221731,-0.576747,,,101.715600,179.772848,0.565801,0.000000
159,15.900,0.155659,0.029813,0.029813,0.029813,0.135413,0.029813,0.029813,0.029813,0.530048,14.009278,2.683202,2.683202,2.683202,12.187155,2.683202,2.683202,2.683202,47.704357,0.732197,0.000000,0.002184,1.000000,0.02184223,2.200290,0.000000,9,0.220839,-0.591278,,,108.341571,180.265045,0.601013,0.000000
160,16.000,0.152863,0.029882,0.029882,0.029882,0.133426,0.029882,0.029882,0.029882,0.534420,13.757665,2.689367,2.689367,2.689367,12.008364,2.689367,2.689367,2.689367,48.097770,0.661998,0.000000,0.093119,1.000000,0.93118796,2.193059,0.000000,9,0.219948,-0.605975,,,101.922001,180.760289,0.563852,0.000000
161,16.100,0.150058,0.029951,0.029951,0.029951,0.131408,0.029951,0.029951,0.029951,0.538825,13.505242,2.695630,2.695630,2.695630,11.826727,2.695630,2.695630,2.695630,48.494250,0.693359,0.000000,0.048144,1.000000,0.48143600,2.185605,0.000000,9,0.219058,-0.620837,,,104.734502,181.258623,0.577818,0.000000
162,16.200,0.147244,0.030022,0.030022,0.030022,0.129358,0.030022,0.030022,0.030022,0.543265,13.251977,2.701991,2.701991,2.701991,11.642256,2.701991,2.701991,2.701991,48.893820,0.686178,0.000000,0.007319,1.000000,0.07319106,2.177922,0.000000,9,0.218168,-0.635860,,,103.225147,181.760088,0.567920,0.000000
163,16.300,0.144420,0.030094,0.030094,0.030094,0.127277,0.030094,0.030094,0.030094,0.547739,12.997836,2.708450,2.708450,2.708450,11.454963,2.708450,2.708450,2.708450,49.296504,0.751207,0.000000,0.089373,1.000000,0.89372965,2.170003,0.000000,9,0.217280,-0.651042,,,111.754776,182.264727,0.613145,0.000000
164,16.400,0.141587,0.030167,0.030167,0.030167,0.125165,0.030167,0.030167,0.030167,0.552248,12.742786,2.715005,2.715005,2.715005,11.264862,2.715005,2.715005,2.715005,49.702324,0.724483,0.000000,0.032592,1.000000,0.32591587,2.161842,0.000000,9,0.216391,-0.666379,,,104.841264,182.772579,0.573616,0.000000
165,16.500,0.138742,0.030241,0.030241,0.030241,0.123022,0.030241,0.030241,0.030241,0.556792,12.486795,2.721656,2.721656,2.721656,11.071964,2.721656,2.721656,2.721656,50.111302,0.700172,0.000000,0.030557,1.000000,0.30557341,2.153431,0.000000,9,0.215504,-0.681869,,,102.578824,183.283685,0.559672,0.000000
166,16.600,0.135887,0.030316,0.030316,0.030316,0.120848,0.030316,0.030316,0.030316,0.561372,12.229831,2.728404,2.728404,2.728404,10.876285,2.728404,2.728404,2.728404,50.523460,0.713166,0.000000,0.021269,1.000000,0.21269405,2.144763,0.000000,9,0.214617,-0.697506,,,107.998344,183.798085,0.587592,0.000000
167,16.700,0.133021,0.030392,0.030392,0.030392,0.118643,0.030392,0.030392,0.030392,0.565987,11.971860,2.735247,2.735247,2.735247,10.677839,2.735247,2.735247,2.735247,50.938819,0.771453,0.000000,0.078437,1.000000,0.78436512,2.135831,0.000000,9,0.213730,-0.713289,,,110.065644,184.315818,0.597158,0.000000
168,16.800,0.130143,0.030469,0.030469,0.030469,0.116407,0.030469,0.030469,0.030469,0.570638,11.712849,2.742185,2.742185,2.742185,10.476642,2.742185,2.742185,2.742185,51.357400,0.712828,0.000000,0.073093,0.983333,0.73092865,2.126627,0.000000,9,0.212853,-0.729211,,,105.058476,184.836923,0.568385,0.000000
169,16.900,0.127253,0.030547,0.030547,0.030547,0.114141,0.030547,0.030547,0.030547,0.575325,11.452768,2.749217,2.749217,2.749217,10.272710,2.749217,2.749217,2.749217,51.779221,0.722436,0.000000,0.016397,1.000000,0.16397178,2.117142,0.000000,9,0.212017,-0.745270,,,105.236331,185.361438,0.567736,0.000000
170,17.000,0.124351,0.030626,0.030626,0.030626,0.111845,0.030626,0.030626,0.030626,0.580048,11.191583,2.756343,2.756343,2.756343,10.066059,2.756343,2.756343,2.756343,52.204301,0.787924,0.000000,0.086005,1.000000,0.86005280,2.107369,0.000000,9,0.211181,-0.761459,,,115.842606,185.889399,0.623180,0.000000
171,17.100,0.121436,0.030706,0.030706,0.030706,0.109519,0.030706,0.030706,0.030706,0.584807,10.929262,2.763562,2.763562,2.763562,9.856708,2.763562,2.763562,2.763562,52.632659,0.782203,0.000000,0.004365,1.000000,0.04365467,2.097298,0.000000,9,0.210346,-0.777775,,,113.062322,186.420843,0.606490,0.000000
172,17.200,0.118509,0.030787,0.030787,0.030787,0.107163,0.030787,0.030787,0.030787,0.589603,10.665773,2.770873,2.770873,2.770873,9.644676,2.770873,2.770873,2.770873,53.064311,0.772157,0.000000,0.009699,1.000000,0.09698526,2.086920,0.000000,9,0.209511,-0.794211,,,110.145452,186.955807,0.589152,0.000000
173,17.300,0.115568,0.030870,0.030870,0.030870,0.104778,0.030870,0.030870,0.030870,0.594436,10.401086,2.778277,2.778277,2.778277,9.429980,2.778277,2.778277,2.778277,53.499275,0.803120,0.000000,0.041617,1.000000,0.41617335,2.076225,0.000000,9,0.208676,-0.810763,,,113.338289,187.494324,0.604489,0.000000
174,17.400,0.112613,0.030953,0.030953,0.030953,0.102363,0.030953,0.030953,0.030953,0.599306,10.135167,2.785771,2.785771,2.785771,9.212642,2.785771,2.785771,2.785771,53.937565,0.753781,0.000000,0.058424,1.000000,0.58423717,2.065203,0.000000,9,0.207842,-0.827425,,,108.604802,188.036428,0.577573,0.000000
175,17.500,0.109644,0.031037,0.031037,0.031037,0.099919,0.031037,0.031037,0.031037,0.604213,9.867985,2.793356,2.793356,2.793356,8.992683,2.793356,2.793356,2.793356,54.379197,0.761396,0.000000,0.013268,1.000000,0.13268468,2.053844,0.000000,9,0.207008,-0.844190,,,112.069497,188.582154,0.594274,0.000000
176,17.600,0.106661,0.031123,0.031123,0.031123,0.097446,0.031123,0.031123,0.031123,0.609158,9.599511,2.801030,2.801030,2.801030,8.770124,2.801030,2.801030,2.801030,54.824184,0.847127,0.000000,0.104098,1.000000,1.04098211,2.042137,0.000000,9,0.206175,-0.861053,,,119.554347,189.131533,0.632123,0.000000
177,17.700,0.103663,0.031209,0.031209,0.031209,0.094944,0.031209,0.031209,0.031209,0.614139,9.329711,2.808793,2.808793,2.808793,8.544990,2.808793,2.808793,2.808793,55.272539,0.859174,0.000000,0.017222,1.000000,0.17222009,2.030069,0.000000,9,0.205342,-0.878007,,,122.282010,189.684598,0.644660,0.000000
178,17.800,0.100651,0.031296,0.031296,0.031296,0.092414,0.031296,0.031296,0.031296,0.619159,9.058556,2.816645,2.816645,2.816645,8.317302,2.816645,2.816645,2.816645,55.724273,0.844903,0.000000,0.013408,1.000000,0.13408317,2.017629,0.000000,9,0.204509,-0.895045,,,114.228857,190.241377,0.600442,0.000000
179,17.900,0.097622,0.031384,0.031384,0.031384,0.089857,0.031384,0.031384,0.031384,0.624216,8.786015,2.824583,2.824583,2.824583,8.087087,2.824583,2.824583,2.824583,56.179398,0.850103,0.000000,0.009552,1.000000,0.09552216,2.004803,0.000000,9,0.203677,-0.912160,,,116.448142,190.801901,0.610309,0.000000
180,18.000,0.094578,0.031473,0.031473,0.031473,0.087271,0.031473,0.031473,0.031473,0.629310,8.512058,2.832608,2.832608,2.832608,7.854371,2.832608,2.832608,2.832608,56.637924,0.841361,0.000000,0.007037,1.000000,0.07037199,1.991578,0.000000,9,0.202845,-0.929345,,,117.824175,191.366198,0.615700,0.000000
181,18.100,0.091518,0.031564,0.031564,0.031564,0.084658,0.031564,0.031564,0.031564,0.634443,8.236655,2.840718,2.840718,2.840718,7.619179,2.840718,2.840718,2.840718,57.099859,0.892313,0.000000,0.060195,1.000000,0.60195289,1.977939,0.000000,9,0.202013,-0.946593,,,123.035785,191.934295,0.641031,0.000000
182,18.200,0.088442,0.031655,0.031655,0.031655,0.082017,0.031655,0.031655,0.031655,0.639613,7.959775,2.848912,2.848912,2.848912,7.381540,2.848912,2.848912,2.848912,57.565210,0.811905,0.000000,0.087107,1.000000,0.87106648,1.963871,0.000000,9,0.201182,-0.963896,,,120.263684,192.506219,0.624726,0.000000
183,18.300,0.085349,0.031747,0.031747,0.031747,0.079350,0.031747,0.031747,0.031747,0.644822,7.681391,2.857190,2.857190,2.857190,7.141483,2.857190,2.857190,2.857190,58.033984,0.816394,0.000000,0.009015,1.000000,0.09014899,1.949357,0.000000,9,0.200350,-0.981246,,,117.233774,193.081994,0.607171,0.000000
184,18.400,0.082239,0.031839,0.031839,0.031839,0.076656,0.031839,0.031839,0.031839,0.650069,7.401472,2.865550,2.865550,2.865550,6.899039,2.865550,2.865550,2.865550,58.506187,0.866666,0.000000,0.061131,1.000000,0.61130537,1.934381,0.000000,9,0.199520,-0.998635,,,126.757229,193.661644,0.654529,0.000000
185,18.500,0.079111,0.031933,0.031933,0.031933,0.073936,0.031933,0.031933,0.031933,0.655354,7.119990,2.873992,2.873992,2.873992,6.654238,2.873992,2.873992,2.873992,58.981822,0.830601,0.000000,0.038413,1.000000,0.38413402,1.918923,0.000000,9,0.198689,-1.016054,,,116.328226,194.245192,0.598873,0.000000
186,18.600,0.075966,0.032028,0.032028,0.032028,0.071190,0.032028,0.032028,0.032028,0.660677,6.836916,2.882513,2.882513,2.882513,6.407113,2.882513,2.882513,2.882513,59.460891,0.834256,0.000000,0.007969,1.000000,0.07969277,1.902963,0.000000,9,0.197859,-1.033496,,,118.644380,194.832659,0.608955,0.000000
187,18.700,0.072802,0.032123,0.032123,0.032123,0.068419,0.032123,0.032123,0.032123,0.666038,6.552223,2.891114,2.891114,2.891114,6.157697,2.891114,2.891114,2.891114,59.943397,0.866645,0.000000,0.040599,1.000000,0.40598817,1.886481,0.000000,9,0.197029,-1.050951,,,120.630597,195.424065,0.617276,0.000000
188,18.800,0.069621,0.032220,0.032220,0.032220,0.065623,0.032220,0.032220,0.032220,0.671437,6.265883,2.899792,2.899792,2.899792,5.906025,2.899792,2.899792,2.899792,60.429339,0.886966,0.000000,0.026195,1.000000,0.26195488,1.869452,0.000000,9,0.196199,-1.068412,,,126.217355,196.019428,0.643902,0.000000
189,18.900,0.066421,0.032317,0.032317,0.032317,0.062801,0.032317,0.032317,0.032317,0.676875,5.977868,2.908547,2.908547,2.908547,5.652134,2.908547,2.908547,2.908547,60.918715,0.875360,0.000000,0.009744,1.000000,0.09743950,1.851852,0.000000,9,0.195370,-1.085868,,,123.740190,196.618765,0.629341,0.000000
190,19.000,0.063202,0.032415,0.032415,0.032415,0.059956,0.032415,0.032415,0.032415,0.682350,5.688153,2.917377,2.917377,2.917377,5.396060,2.917377,2.917377,2.917377,61.411524,0.877242,0.111111,0.014188,1.000000,0.14187566,1.833653,0.000000,8,0.104121,0.962151,,,124.931745,197.222092,0.633457,0.000000
191,19.100,0.059963,0.032514,0.032514,0.032514,0.057087,0.032514,0.032514,0.032514,0.687864,5.396710,2.926281,2.926281,2.926281,5.137842,2.926281,2.926281,2.926281,61.907760,0.906350,0.000000,0.035604,1.000000,0.35604069,1.814825,0.000000,8,0.102925,0.982024,,,129.674377,197.829422,0.655486,0.000000
192,19.200,0.056706,0.032614,0.032614,0.032614,0.054195,0.032614,0.032614,0.032614,0.693416,5.103514,2.935258,2.935258,2.935258,4.877521,2.935258,2.935258,2.935258,62.407418,0.932234,0.111111,0.038968,1.000000,0.38967788,1.795335,0.000000,9,0.192884,-1.138123,,,129.570950,198.440769,0.652945,0.000000
193,19.300,0.053428,0.032715,0.032715,0.032715,0.051279,0.032715,0.032715,0.032715,0.699005,4.808539,2.944306,2.944306,2.944306,4.615137,2.944306,2.944306,2.944306,62.910490,0.942940,0.111111,0.022639,1.000000,0.22639358,1.775147,0.000000,8,0.100536,1.022228,,,130.146768,199.056143,0.653819,0.000000
194,19.400,0.050131,0.032816,0.032816,0.032816,0.048341,0.032816,0.032816,0.032816,0.704633,4.511762,2.953423,2.953423,2.953423,4.350733,2.953423,2.953423,2.953423,63.416968,0.878652,0.000000,0.064777,0.976190,0.64776840,1.754219,0.000000,8,0.099418,1.042522,,,130.491395,199.675553,0.653517,0.000000
195,19.500,0.046813,0.032918,0.032918,0.032918,0.045382,0.032918,0.032918,0.032918,0.710298,4.213157,2.962609,2.962609,2.962609,4.084352,2.962609,2.962609,2.962609,63.926840,0.921841,0.000000,0.050328,1.000000,0.50327693,1.732506,0.000000,8,0.098331,1.062913,,,129.215041,200.299006,0.645111,0.000000
196,19.600,0.043474,0.033021,0.033021,0.033021,0.042400,0.033021,0.033021,0.033021,0.716001,3.912701,2.971861,2.971861,2.971861,3.816041,2.971861,2.971861,2.971861,64.440094,0.968599,0.000000,0.051755,1.000000,0.51754658,1.709957,0.000000,8,0.097243,1.083380,,,130.198845,200.926508,0.647992,0.000000
197,19.700,0.040115,0.033124,0.033124,0.033124,0.039398,0.033124,0.033124,0.033124,0.721741,3.610371,2.981178,2.981178,2.981178,3.545846,2.981178,2.981178,2.981178,64.956716,0.914510,0.000000,0.052366,1.000000,0.52365747,1.686510,0.000000,8,0.096157,1.103895,,,129.259242,201.558062,0.641300,0.000000
198,19.800,0.036735,0.033228,0.033228,0.033228,0.036376,0.033228,0.033228,0.033228,0.727519,3.306145,2.990558,2.990558,2.990558,3.273816,2.990558,2.990558,2.990558,65.476691,0.915847,0.000000,0.005133,1.000000,0.05132965,1.662099,0.000000,8,0.095072,1.124431,,,124.719922,202.193671,0.616834,0.000000
199,19.900,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.033333,0.733333,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,66.000000,0.926442,0.000000,0.015082,1.000000,0.15082377,1.636641,0.000000,8,0.093988,1.144958,,,127.572355,202.833333,0.628952,0.000000
