LAST SEEN   TYPE      REASON              OBJECT                            MESSAGE
9s          Normal    ScalingReplicaSet   deployment/frontend               Scaled up replica set frontend-78b5f48669 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/frontend-78b5f48669    Created pod: frontend-78b5f48669-x2qpf
9s          Normal    SuccessfulCreate    replicaset/cache-5d4979b89        Created pod: cache-5d4979b89-jp6n8
9s          Normal    SuccessfulCreate    replicaset/router-754bdfdc75      Created pod: router-754bdfdc75-cwcjs
9s          Normal    ScalingReplicaSet   deployment/router                 Scaled up replica set router-754bdfdc75 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/aggregator-8874c879    Created pod: aggregator-8874c879-hg8q2
9s          Normal    SuccessfulCreate    replicaset/tokenizer-54949b6f95   Created pod: tokenizer-54949b6f95-kxvwc
9s          Normal    ScalingReplicaSet   deployment/tokenizer              Scaled up replica set tokenizer-54949b6f95 from 0 to 1
8s          Normal    ScalingReplicaSet   deployment/expert-3               Scaled up replica set expert-3-5b66db7bf7 from 0 to 1
8s          Normal    ScalingReplicaSet   deployment/expert-2               Scaled up replica set expert-2-7cd74899c from 0 to 1
8s          Normal    ScalingReplicaSet   deployment/expert-1               Scaled up replica set expert-1-5fb9b45d89 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/expert-0-9d95cfdf7     Created pod: expert-0-9d95cfdf7-6rsp5
8s          Normal    ScalingReplicaSet   deployment/expert-0               Scaled up replica set expert-0-9d95cfdf7 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/expert-3-5b66db7bf7    Created pod: expert-3-5b66db7bf7-9r686
8s          Normal    SuccessfulCreate    replicaset/expert-1-5fb9b45d89    Created pod: expert-1-5fb9b45d89-8gkml
8s          Normal    SuccessfulCreate    replicaset/expert-2-7cd74899c     Created pod: expert-2-7cd74899c-4fm69
7s          Normal    Pulled              pod/tokenizer-54949b6f95-kxvwc    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    ScalingReplicaSet   deployment/expert-4               Scaled up replica set expert-4-766cbc68c7 from 0 to 1
7s          Normal    ScalingReplicaSet   deployment/expert-5               Scaled up replica set expert-5-66d97b9877 from 0 to 1
7s          Normal    Created             pod/tokenizer-54949b6f95-kxvwc    Container created
7s          Normal    SuccessfulCreate    replicaset/expert-5-66d97b9877    Created pod: expert-5-66d97b9877-tg6gn
7s          Normal    Started             pod/tokenizer-54949b6f95-kxvwc    Container started
7s          Normal    SuccessfulCreate    replicaset/expert-4-766cbc68c7    Created pod: expert-4-766cbc68c7-t2ntm
6s          Normal    Created             pod/cache-5d4979b89-jp6n8         Container created
6s          Normal    Started             pod/cache-5d4979b89-jp6n8         Container started
6s          Normal    Pulled              pod/frontend-78b5f48669-x2qpf     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Pulled              pod/cache-5d4979b89-jp6n8         Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Warning   FailedMount         pod/expert-5-66d97b9877-tg6gn     MountVolume.SetUp failed for volume "server" : failed to sync configmap cache: timed out waiting for the condition
5s          Normal    Started             pod/expert-3-5b66db7bf7-9r686     Container started
5s          Normal    Created             pod/expert-3-5b66db7bf7-9r686     Container created
5s          Normal    Created             pod/expert-4-766cbc68c7-t2ntm     Container created
5s          Normal    Pulled              pod/aggregator-8874c879-hg8q2     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Created             pod/aggregator-8874c879-hg8q2     Container created
5s          Normal    Pulled              pod/expert-2-7cd74899c-4fm69      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Pulled              pod/expert-4-766cbc68c7-t2ntm     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Started             pod/expert-4-766cbc68c7-t2ntm     Container started
5s          Normal    Started             pod/expert-0-9d95cfdf7-6rsp5      Container started
5s          Normal    Started             pod/expert-2-7cd74899c-4fm69      Container started
5s          Normal    Created             pod/frontend-78b5f48669-x2qpf     Container created
5s          Normal    Started             pod/frontend-78b5f48669-x2qpf     Container started
5s          Normal    Created             pod/expert-0-9d95cfdf7-6rsp5      Container created
5s          Normal    Pulled              pod/expert-0-9d95cfdf7-6rsp5      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Pulled              pod/expert-3-5b66db7bf7-9r686     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Pulled              pod/router-754bdfdc75-cwcjs       Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Created             pod/router-754bdfdc75-cwcjs       Container created
5s          Normal    Started             pod/router-754bdfdc75-cwcjs       Container started
5s          Normal    Created             pod/expert-2-7cd74899c-4fm69      Container created
5s          Normal    Started             pod/aggregator-8874c879-hg8q2     Container started
4s          Normal    Pulled              pod/expert-1-5fb9b45d89-8gkml     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Created             pod/expert-1-5fb9b45d89-8gkml     Container created
4s          Warning   Unhealthy           pod/router-754bdfdc75-cwcjs       Readiness probe failed: Get "http://192.168.65.44:8080/healthz": dial tcp 192.168.65.44:8080: connect: connection refused
4s          Normal    Started             pod/expert-5-66d97b9877-tg6gn     Container started
4s          Normal    Started             pod/expert-1-5fb9b45d89-8gkml     Container started
4s          Normal    Created             pod/expert-5-66d97b9877-tg6gn     Container created
4s          Normal    Pulled              pod/expert-5-66d97b9877-tg6gn     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
