step,time_s,p_single_expert,p_multi_expert_top2,p_multi_expert_top4,p_cache_hit,p_cache_miss,p_payload_small,p_payload_large,p_batch_small,p_batch_large,qps_single_expert,qps_multi_expert_top2,qps_multi_expert_top4,qps_cache_hit,qps_cache_miss,qps_payload_small,qps_payload_large,qps_batch_small,qps_batch_large,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
80,8.000,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.762127,0.125000,0.086288,1.000000,0.86287838,1.827785,0.000000,7,0.331303,-0.135046,,,63.549834,110.555556,0.574823,0.000000
81,8.100,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.796691,0.125000,0.261300,0.904762,2.61299673,1.827785,0.500000,8,0.252338,-0.865203,,,80.866066,130.055556,0.621781,0.000000
82,8.200,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.745394,0.125000,0.077435,1.000000,0.77435456,1.827785,0.000000,7,0.163751,-1.299391,,,74.835209,130.055556,0.575410,0.000000
83,8.300,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.791730,0.000000,0.058525,1.000000,0.58525123,1.827785,0.000000,7,0.163751,-1.299391,,,72.313137,130.055556,0.556017,0.000000
84,8.400,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.745131,0.000000,0.058858,1.000000,0.58857747,1.827785,0.000000,7,0.163751,-1.299391,,,73.683564,130.055556,0.566555,0.000000
85,8.500,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.790986,0.000000,0.057972,1.000000,0.57971550,1.827785,0.000000,7,0.163751,-1.299391,,,74.568241,130.055556,0.573357,0.000000
86,8.600,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.770502,0.000000,0.025896,1.000000,0.25896060,1.827785,0.000000,7,0.163751,-1.299391,,,72.133083,130.055556,0.554633,0.000000
87,8.700,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.712318,0.000000,0.075515,1.000000,0.75515010,1.827785,0.000000,7,0.163751,-1.299391,,,67.294795,130.055556,0.517431,0.000000
88,8.800,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.742064,0.000000,0.040085,1.000000,0.40085331,1.827785,0.000000,7,0.163751,-1.299391,,,73.238010,130.055556,0.563129,0.000000
89,8.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.780849,0.142857,0.266333,1.000000,2.66332617,1.827785,0.000000,6,0.064487,1.119305,,,118.145460,172.305556,0.685674,0.000000
90,9.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.715025,0.000000,0.084297,1.000000,0.84297396,1.827785,0.000000,6,0.064487,1.119305,,,101.474551,172.305556,0.588922,0.000000
91,9.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.774145,0.000000,0.076367,1.000000,0.76367250,1.827785,0.000000,6,0.064487,1.119305,,,106.918423,172.305556,0.620516,0.000000
92,9.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.697473,0.000000,0.099040,1.000000,0.99040202,1.827785,0.000000,6,0.064487,1.119305,,,106.877045,172.305556,0.620276,0.000000
93,9.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.751082,0.000000,0.071376,1.000000,0.71375945,1.827785,0.000000,6,0.064487,1.119305,,,107.595317,172.305556,0.624445,0.000000
94,9.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.727866,0.000000,0.030910,1.000000,0.30910167,1.827785,0.000000,6,0.064487,1.119305,,,106.414642,172.305556,0.617593,0.000000
95,9.500,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,0.692553,0.142857,0.326425,0.892857,3.26424952,1.827785,0.500000,7,0.127255,-0.171528,,,94.115478,146.305556,0.643280,0.000000
96,9.600,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,0.745522,0.000000,0.071050,1.000000,0.71049847,1.827785,0.000000,7,0.127255,-0.171528,,,87.916299,146.305556,0.600909,0.000000
97,9.700,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,0.733886,0.000000,0.015607,1.000000,0.15607461,1.827785,0.000000,7,0.127255,-0.171528,,,88.960089,146.305556,0.608043,0.000000
98,9.800,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,0.692694,0.000000,0.056129,1.000000,0.56128585,1.827785,0.000000,7,0.127255,-0.171528,,,81.389176,146.305556,0.556296,0.000000
99,9.900,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,0.714346,0.000000,0.030310,1.000000,0.30310364,1.827785,0.000000,7,0.127255,-0.171528,,,87.911703,146.305556,0.600877,0.000000
100,10.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.682004,0.142857,0.443660,0.892857,4.43659960,1.827785,0.500000,6,0.255361,-0.384784,,,75.601515,113.805556,0.664304,0.000000
101,10.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.669217,0.000000,0.018749,1.000000,0.18749050,1.827785,0.000000,6,0.255361,-0.384784,,,56.771960,113.805556,0.498851,0.000000
102,10.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.619869,0.000000,0.073740,1.000000,0.73740264,1.827785,0.000000,6,0.255361,-0.384784,,,61.256548,113.805556,0.538256,0.000000
103,10.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.710195,0.000000,0.127185,1.000000,1.27185266,1.827785,0.000000,6,0.255361,-0.384784,,,66.710851,113.805556,0.586183,0.000000
104,10.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.627921,0.000000,0.115848,1.000000,1.15847933,1.827785,0.000000,6,0.255361,-0.384784,,,63.955945,113.805556,0.561976,0.000000
105,10.500,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.673035,0.000000,0.067031,1.000000,0.67030636,1.827785,0.000000,6,0.255361,-0.384784,,,59.588264,113.805556,0.523597,0.000000
106,10.600,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.607466,0.250000,0.575287,0.874267,5.75286799,1.827785,0.500000,8,0.100621,1.025920,,,137.290625,198.305556,0.692319,0.000000
107,10.700,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.665985,0.000000,0.087868,1.000000,0.87868115,1.827785,0.000000,8,0.100621,1.025920,,,110.386415,198.305556,0.556648,0.000000
108,10.800,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.676411,0.000000,0.015414,1.000000,0.15414105,1.827785,0.000000,8,0.100621,1.025920,,,109.585760,198.305556,0.552611,0.000000
109,10.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.635199,0.000000,0.060928,1.000000,0.60928012,1.827785,0.000000,8,0.100621,1.025920,,,112.390537,198.305556,0.566754,0.000000
110,11.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.619364,0.000000,0.024929,1.000000,0.24928880,1.827785,0.000000,8,0.100621,1.025920,,,109.970942,198.305556,0.554553,0.000000
111,11.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.632520,0.000000,0.020800,1.000000,0.20799698,1.827785,0.000000,8,0.100621,1.025920,,,109.750388,198.305556,0.553441,0.000000
112,11.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.670369,0.000000,0.056461,1.000000,0.56460629,1.827785,0.000000,8,0.100621,1.025920,,,115.071502,198.305556,0.580274,0.000000
113,11.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.625424,0.000000,0.067046,1.000000,0.67046099,1.827785,0.000000,8,0.100621,1.025920,,,109.563904,198.305556,0.552500,0.000000
114,11.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.644725,0.000000,0.029937,1.000000,0.29937468,1.827785,0.000000,8,0.100621,1.025920,,,107.554134,198.305556,0.542366,0.000000
115,11.500,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.647538,0.333333,0.371405,0.845196,3.71404871,1.827785,0.500000,7,0.163751,-1.299391,,,82.199115,130.055556,0.632031,0.000000
116,11.600,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.642293,0.000000,0.008099,1.000000,0.08099215,1.827785,0.000000,7,0.163751,-1.299391,,,68.548425,130.055556,0.527070,0.000000
117,11.700,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.658606,0.333333,0.389212,0.845196,3.89211566,1.827785,0.500000,8,0.100621,1.025920,,,128.101966,198.305556,0.645983,0.000000
118,11.800,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.635226,0.000000,0.035498,1.000000,0.35498376,1.827785,0.000000,8,0.100621,1.025920,,,111.789016,198.305556,0.563721,0.000000
119,11.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.568623,0.250000,0.277290,0.850315,2.77290386,1.827785,0.500000,6,0.064487,1.119305,,,105.173628,172.305556,0.610390,0.000000
120,12.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.582931,0.000000,0.024545,1.000000,0.24544851,1.827785,0.000000,6,0.064487,1.119305,,,93.599450,172.305556,0.543218,0.000000
121,12.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.606609,0.000000,0.039033,1.000000,0.39033296,1.827785,0.000000,6,0.064487,1.119305,,,93.958382,172.305556,0.545301,0.000000
122,12.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.613857,0.000000,0.011806,1.000000,0.11806209,1.827785,0.000000,6,0.064487,1.119305,,,92.718561,172.305556,0.538105,0.000000
123,12.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.594104,0.000000,0.032179,1.000000,0.32178504,1.827785,0.000000,6,0.064487,1.119305,,,95.813862,172.305556,0.556069,0.000000
124,12.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.622718,0.000000,0.045951,1.000000,0.45950555,1.827785,0.000000,6,0.064487,1.119305,,,101.975039,172.305556,0.591827,0.000000
125,12.500,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.617342,0.000000,0.008632,1.000000,0.08632392,1.827785,0.000000,6,0.064487,1.119305,,,97.599780,172.305556,0.566434,0.000000
126,12.600,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.586059,0.142857,0.416974,0.857143,4.16973822,1.827785,0.500000,7,0.331303,-0.135046,,,72.054821,110.555556,0.651752,0.000000
127,12.700,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.581591,0.000000,0.007624,1.000000,0.07624344,1.827785,0.000000,7,0.331303,-0.135046,,,56.302296,110.555556,0.509267,0.000000
128,12.800,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.565720,0.000000,0.027289,1.000000,0.27288703,1.827785,0.000000,7,0.331303,-0.135046,,,54.267181,110.555556,0.490859,0.000000
129,12.900,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.642610,0.000000,0.119653,1.000000,1.19653248,1.827785,0.000000,7,0.331303,-0.135046,,,59.124949,110.555556,0.534799,0.000000
130,13.000,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,0.570877,0.333333,0.651773,0.000000,6.51772923,1.827785,0.800000,8,0.276642,0.298317,,,72.818943,100.805556,0.722370,0.000000
131,13.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.609380,0.250000,0.533994,-0.071858,5.33993615,1.827785,0.800000,6,0.255361,-0.384784,,,79.564266,113.805556,0.699125,0.000000
132,13.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.635921,0.000000,0.041737,1.000000,0.41737269,1.827785,0.000000,6,0.255361,-0.384784,,,59.777372,113.805556,0.525259,0.000000
133,13.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,0.608456,0.000000,0.098871,0.942857,0.98870764,1.827785,0.500000,6,0.261254,-0.518787,,,65.450789,123.555556,0.529728,0.000000
134,13.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,0.596544,0.000000,0.019577,1.000000,0.19577342,1.827785,0.000000,6,0.261254,-0.518787,,,62.727771,123.555556,0.507689,0.000000
135,13.500,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,0.643561,0.000000,0.073057,1.000000,0.73056780,1.827785,0.000000,6,0.261254,-0.518787,,,70.591570,123.555556,0.571335,0.000000
136,13.600,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.564850,0.142857,0.268139,0.857143,2.68139416,1.827785,0.500000,7,0.163751,-1.299391,,,76.345881,130.055556,0.587025,0.000000
137,13.700,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.599598,0.142857,0.272547,1.000000,2.72547442,1.827785,0.000000,6,0.064487,1.119305,,,109.907160,172.305556,0.637862,0.000000
138,13.800,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.607973,0.000000,0.013776,1.000000,0.13775833,1.827785,0.000000,6,0.064487,1.119305,,,92.854002,172.305556,0.538892,0.000000
139,13.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.654115,0.000000,0.070541,1.000000,0.70540737,1.827785,0.000000,6,0.064487,1.119305,,,105.644280,172.305556,0.613122,0.000000
140,14.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.570181,0.000000,0.128317,1.000000,1.28316663,1.827785,0.000000,6,0.064487,1.119305,,,100.564474,172.305556,0.583640,0.000000
141,14.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.651696,0.000000,0.125082,1.000000,1.25081592,1.827785,0.000000,6,0.064487,1.119305,,,110.169976,172.305556,0.639387,0.000000
142,14.200,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.596361,0.142857,0.292802,1.000000,2.92802411,1.827785,0.000000,7,0.163751,-1.299391,,,85.086934,130.055556,0.654235,0.000000
143,14.300,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.670401,0.000000,0.110440,1.000000,1.10440170,1.827785,0.000000,7,0.163751,-1.299391,,,79.122763,130.055556,0.608377,0.000000
144,14.400,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.599096,0.000000,0.106361,1.000000,1.06361118,1.827785,0.000000,7,0.163751,-1.299391,,,70.638759,130.055556,0.543143,0.000000
145,14.500,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.635537,0.000000,0.057338,1.000000,0.57338217,1.827785,0.000000,7,0.163751,-1.299391,,,78.525917,130.055556,0.603787,0.000000
146,14.600,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.591069,0.000000,0.069969,1.000000,0.69969022,1.827785,0.000000,7,0.163751,-1.299391,,,68.782458,130.055556,0.528870,0.000000
147,14.700,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.679763,0.000000,0.130479,1.000000,1.30478510,1.827785,0.000000,7,0.163751,-1.299391,,,75.033896,130.055556,0.576937,0.000000
148,14.800,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.687260,0.000000,0.010908,1.000000,0.10908176,1.827785,0.000000,7,0.163751,-1.299391,,,71.075763,130.055556,0.546503,0.000000
149,14.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.634736,0.333333,0.323612,0.845196,3.23611894,1.827785,0.500000,8,0.100621,1.025920,,,122.105151,198.305556,0.615742,0.000000
150,15.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.696699,0.000000,0.088937,1.000000,0.88937143,1.827785,0.000000,8,0.100621,1.025920,,,112.226708,198.305556,0.565928,0.000000
151,15.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.656694,0.000000,0.057420,1.000000,0.57420417,1.827785,0.000000,8,0.100621,1.025920,,,110.712811,198.305556,0.558294,0.000000
152,15.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.659863,0.000000,0.004803,1.000000,0.04803283,1.827785,0.000000,8,0.100621,1.025920,,,117.422396,198.305556,0.592129,0.000000
153,15.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.711108,0.000000,0.072064,1.000000,0.72063705,1.827785,0.000000,8,0.100621,1.025920,,,116.589157,198.305556,0.587927,0.000000
154,15.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.621967,0.000000,0.125356,1.000000,1.25355801,1.827785,0.000000,8,0.100621,1.025920,,,112.362845,198.305556,0.566615,0.000000
155,15.500,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.626449,0.000000,0.007155,1.000000,0.07155193,1.827785,0.000000,8,0.100621,1.025920,,,109.551607,198.305556,0.552438,0.000000
156,15.600,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.723266,0.000000,0.133861,1.000000,1.33860751,1.827785,0.000000,8,0.100621,1.025920,,,113.206824,198.305556,0.570871,0.000000
157,15.700,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.725124,0.000000,0.002563,1.000000,0.02562524,1.827785,0.000000,8,0.100621,1.025920,,,116.072087,198.305556,0.585319,0.000000
158,15.800,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.734031,0.000000,0.012134,1.000000,0.12133627,1.827785,0.000000,8,0.100621,1.025920,,,113.104965,198.305556,0.570357,0.000000
159,15.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.732197,0.000000,0.002498,1.000000,0.02497732,1.827785,0.000000,8,0.100621,1.025920,,,119.558251,198.305556,0.602899,0.000000
160,16.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.661998,0.000000,0.095875,1.000000,0.95875261,1.827785,0.000000,8,0.100621,1.025920,,,112.591177,198.305556,0.567766,0.000000
161,16.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.693359,0.000000,0.045231,1.000000,0.45231282,1.827785,0.000000,8,0.100621,1.025920,,,115.002128,198.305556,0.579924,0.000000
