LAST SEEN   TYPE      REASON              OBJECT                                               MESSAGE
30s         Normal    ScalingReplicaSet   deployment/ts-admin-order-service                    Scaled up replica set ts-admin-order-service-58f8548766 from 0 to 1
30s         Normal    Pulling             pod/ts-ticket-office-mongo-7884b5c5-wpmvz            Pulling image "mongo"
30s         Normal    SuccessfulCreate    replicaset/ts-admin-route-service-69677ccb99         Created pod: ts-admin-route-service-69677ccb99-5bddn
30s         Normal    ScalingReplicaSet   deployment/ts-admin-route-service                    Scaled up replica set ts-admin-route-service-69677ccb99 from 0 to 1
30s         Normal    Pulling             pod/ts-travel2-mongo-849df9c589-fghhx                Pulling image "mongo"
29s         Normal    Scheduled           pod/ts-basic-service-5b4dd896b-fsqc6                 Successfully assigned idyn-train-ticket-agent137/ts-basic-service-5b4dd896b-fsqc6 to emu-worker-3
29s         Normal    ScalingReplicaSet   deployment/ts-basic-service                          Scaled up replica set ts-basic-service-5b4dd896b from 0 to 1
29s         Normal    Pulled              pod/ts-security-mongo-56b44dd49-dnq2g                Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
29s         Normal    Created             pod/ts-security-mongo-56b44dd49-dnq2g                Container created
29s         Normal    Started             pod/ts-security-mongo-56b44dd49-dnq2g                Container started
29s         Normal    Scheduled           pod/ts-admin-user-service-578779f7f5-fnxqr           Successfully assigned idyn-train-ticket-agent137/ts-admin-user-service-578779f7f5-fnxqr to emu-worker-8
29s         Normal    SuccessfulCreate    replicaset/ts-basic-service-5b4dd896b                Created pod: ts-basic-service-5b4dd896b-fsqc6
29s         Warning   Unhealthy           pod/ts-food-mongo-5c8674657-jvm9j                    Startup probe failed: Get "http://192.168.71.91:15021/healthz/ready": dial tcp 192.168.71.91:15021: connect: connection refused
29s         Normal    Started             pod/ts-food-mongo-5c8674657-jvm9j                    Container started
29s         Normal    Pulling             pod/ts-food-map-mongo-6449597685-hmxw2               Pulling image "mongo"
29s         Normal    Started             pod/ts-food-map-mongo-6449597685-hmxw2               Container started
29s         Normal    ScalingReplicaSet   deployment/ts-admin-travel-service                   Scaled up replica set ts-admin-travel-service-64f775c674 from 0 to 1
29s         Normal    SuccessfulCreate    replicaset/ts-admin-travel-service-64f775c674        Created pod: ts-admin-travel-service-64f775c674-c54zj
29s         Normal    ScalingReplicaSet   deployment/ts-cancel-service                         Scaled up replica set ts-cancel-service-656b94c76b from 0 to 1
