step,time_s,hot_expert,expert_0_popularity,expert_1_popularity,expert_2_popularity,expert_3_popularity,expert_4_popularity,expert_5_popularity
232,23.200,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
233,23.300,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
234,23.400,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
235,23.500,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
236,23.600,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
237,23.700,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
238,23.800,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
239,23.900,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
240,24.000,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
241,24.100,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
242,24.200,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
243,24.300,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
244,24.400,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
245,24.500,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
246,24.600,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
247,24.700,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
248,24.800,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
249,24.900,4,0.124240,0.087970,0.067304,0.054078,0.464307,0.202101
250,25.000,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
251,25.100,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
252,25.200,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
253,25.300,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
254,25.400,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
255,25.500,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
256,25.600,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
257,25.700,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
258,25.800,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
259,25.900,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
260,26.000,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
261,26.100,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
262,26.200,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
263,26.300,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
264,26.400,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
265,26.500,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
266,26.600,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
267,26.700,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
268,26.800,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
269,26.900,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
270,27.000,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
271,27.100,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
272,27.200,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
273,27.300,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
274,27.400,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
275,27.500,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
276,27.600,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
277,27.700,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
278,27.800,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
279,27.900,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
280,28.000,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
281,28.100,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
282,28.200,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
283,28.300,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
284,28.400,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
285,28.500,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
286,28.600,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
287,28.700,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
288,28.800,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
289,28.900,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
290,29.000,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
291,29.100,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
292,29.200,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
293,29.300,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
294,29.400,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
295,29.500,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
296,29.600,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
297,29.700,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
298,29.800,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
299,29.900,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
300,30.000,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
301,30.100,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
302,30.200,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
303,30.300,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
304,30.400,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
305,30.500,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
306,30.600,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
307,30.700,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
308,30.800,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
309,30.900,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
310,31.000,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
311,31.100,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
312,31.200,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
313,31.300,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
314,31.400,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
315,31.500,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
316,31.600,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
317,31.700,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
318,31.800,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
319,31.900,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
320,32.000,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
321,32.100,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
322,32.200,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
323,32.300,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
324,32.400,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
325,32.500,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
326,32.600,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
327,32.700,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
328,32.800,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
329,32.900,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
330,33.000,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
331,33.100,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
332,33.200,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
333,33.300,3,0.087970,0.067304,0.054078,0.464307,0.202101,0.124240
334,33.400,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
335,33.500,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
336,33.600,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
337,33.700,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
338,33.800,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
339,33.900,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
340,34.000,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
341,34.100,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
342,34.200,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
343,34.300,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
344,34.400,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
345,34.500,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
346,34.600,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
347,34.700,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
348,34.800,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
349,34.900,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
350,35.000,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
351,35.100,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
352,35.200,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
353,35.300,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
354,35.400,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
355,35.500,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
356,35.600,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
357,35.700,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
358,35.800,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
359,35.900,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
360,36.000,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
361,36.100,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
362,36.200,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
363,36.300,2,0.067304,0.054078,0.464307,0.202101,0.124240,0.087970
