step,time_s,p_single_expert,p_multi_expert_top2,p_multi_expert_top4,p_cache_hit,p_cache_miss,p_payload_small,p_payload_large,p_batch_small,p_batch_large,qps_single_expert,qps_multi_expert_top2,qps_multi_expert_top4,qps_cache_hit,qps_cache_miss,qps_payload_small,qps_payload_large,qps_batch_small,qps_batch_large,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
80,8.000,0.566433,0.030399,0.030399,0.030399,0.118429,0.030399,0.030399,0.030399,0.132744,50.978943,2.735910,2.735910,2.735910,10.658605,2.735910,2.735910,2.735910,11.946990,0.995896,0.000000,0.047288,1.000000,0.47288110,2.134958,0.000000,10,0.406854,0.423282,,,79.522268,125.817868,0.632043,0.000000
81,8.100,0.564587,0.030369,0.030369,0.030369,0.119313,0.030369,0.030369,0.030369,0.133889,50.812791,2.733166,2.733166,2.733166,10.738181,2.733166,2.733166,2.733166,12.050031,1.036957,0.000000,0.041022,1.000000,0.41021622,2.138562,0.000000,10,0.406197,0.422090,,,75.589570,126.014656,0.599847,0.000000
82,8.200,0.562746,0.030338,0.030338,0.030338,0.120192,0.030338,0.030338,0.030338,0.135032,50.647149,2.730437,2.730437,2.730437,10.817319,2.730437,2.730437,2.730437,12.152908,0.992100,0.000000,0.041843,1.000000,0.41842885,2.142124,0.000000,10,0.405544,0.420883,,,78.098527,126.210966,0.618794,0.000000
83,8.300,0.560911,0.030308,0.030308,0.030308,0.121067,0.030308,0.030308,0.030308,0.136174,50.482018,2.727724,2.727724,2.727724,10.896017,2.727724,2.727724,2.727724,12.255624,1.044813,0.000000,0.051849,1.000000,0.51849370,2.145643,0.000000,10,0.404894,0.419660,,,77.139523,126.406801,0.610248,0.000000
84,8.400,0.559082,0.030278,0.030278,0.030278,0.121936,0.030278,0.030278,0.030278,0.137313,50.317395,2.725025,2.725025,2.725025,10.974275,2.725025,2.725025,2.725025,12.358179,1.004521,0.000000,0.037153,1.000000,0.37152803,2.149121,0.000000,10,0.404248,0.418422,,,78.247248,126.602162,0.618056,0.000000
85,8.500,0.557259,0.030248,0.030248,0.030248,0.122801,0.030248,0.030248,0.030248,0.138451,50.153280,2.722342,2.722342,2.722342,11.052092,2.722342,2.722342,2.722342,12.460578,1.056605,0.000000,0.050683,1.000000,0.50683192,2.152557,0.000000,10,0.403606,0.417170,,,80.059244,126.797054,0.631397,0.000000
86,8.600,0.555441,0.030219,0.030219,0.030219,0.123661,0.030219,0.030219,0.030219,0.139587,49.989671,2.719674,2.719674,2.719674,11.129467,2.719674,2.719674,2.719674,12.562821,1.042268,0.000000,0.012131,1.000000,0.12130769,2.155952,0.000000,10,0.402967,0.415902,,,77.701713,126.991477,0.611866,0.000000
87,8.700,0.553629,0.030189,0.030189,0.030189,0.124516,0.030189,0.030189,0.030189,0.140721,49.826567,2.717021,2.717021,2.717021,11.206399,2.717021,2.717021,2.717021,12.664910,0.990141,0.000000,0.048634,1.000000,0.48633880,2.159307,0.000000,10,0.402331,0.414619,,,72.679540,127.185435,0.571445,0.000000
88,8.800,0.551822,0.030160,0.030160,0.030160,0.125365,0.030160,0.030160,0.030160,0.141854,49.663966,2.714383,2.714383,2.714383,11.282886,2.714383,2.714383,2.714383,12.766849,1.025847,0.000000,0.036202,1.000000,0.36201516,2.162621,0.000000,10,0.401700,0.413322,,,79.940752,127.378931,0.627582,0.000000
89,8.900,0.550021,0.030131,0.030131,0.030131,0.126210,0.030131,0.030131,0.030131,0.142985,49.501867,2.711761,2.711761,2.711761,11.358929,2.711761,2.711761,2.711761,12.868638,1.070490,0.000000,0.043083,1.000000,0.43083312,2.165896,0.000000,10,0.401071,0.412009,,,83.551579,127.571967,0.654937,0.000000
90,9.000,0.548225,0.030102,0.030102,0.030102,0.127050,0.030102,0.030102,0.030102,0.144114,49.340268,2.709154,2.709154,2.709154,11.434526,2.709154,2.709154,2.709154,12.970280,1.010416,0.000000,0.054763,1.000000,0.54762725,2.169132,0.000000,10,0.400446,0.410683,,,76.713253,127.764546,0.600427,0.000000
91,9.100,0.546435,0.030073,0.030073,0.030073,0.127885,0.030073,0.030073,0.030073,0.145242,49.179169,2.706563,2.706563,2.706563,11.509677,2.706563,2.706563,2.706563,13.071777,1.075168,0.000000,0.061569,1.000000,0.61569277,2.172329,0.000000,10,0.399824,0.409341,,,82.253250,127.956670,0.642821,0.000000
92,9.200,0.544651,0.030044,0.030044,0.030044,0.128715,0.030044,0.030044,0.030044,0.146368,49.018568,2.703987,2.703987,2.703987,11.584380,2.703987,2.703987,2.703987,13.173130,1.004009,0.000000,0.064852,1.000000,0.64852215,2.175488,0.000000,10,0.399206,0.407985,,,82.812899,128.148342,0.646227,0.000000
93,9.300,0.542872,0.030016,0.030016,0.030016,0.129540,0.030016,0.030016,0.030016,0.147493,48.858463,2.701426,2.701426,2.701426,11.658636,2.701426,2.701426,2.701426,13.274344,1.063003,0.000000,0.056838,1.000000,0.56838058,2.178609,0.000000,10,0.398591,0.406615,,,83.923105,128.339565,0.653915,0.000000
94,9.400,0.541098,0.029988,0.029988,0.029988,0.130360,0.029988,0.029988,0.029988,0.148616,48.698852,2.698881,2.698881,2.698881,11.732442,2.698881,2.698881,2.698881,13.375418,1.045038,0.000000,0.015508,1.000000,0.15507624,2.181693,0.000000,10,0.397980,0.405231,,,83.358304,128.530342,0.648550,0.000000
95,9.500,0.539330,0.029959,0.029959,0.029959,0.131176,0.029959,0.029959,0.029959,0.149737,48.539736,2.696352,2.696352,2.696352,11.805798,2.696352,2.696352,2.696352,13.476355,1.014836,0.000000,0.027530,1.000000,0.27529566,2.184740,0.000000,10,0.397371,0.403832,,,76.073721,128.720675,0.590998,0.000000
96,9.600,0.537568,0.029932,0.029932,0.029932,0.131986,0.029932,0.029932,0.029932,0.150857,48.381111,2.693838,2.693838,2.693838,11.878704,2.693838,2.693838,2.693838,13.577158,1.072772,0.000000,0.055335,1.000000,0.55334588,2.187750,0.000000,10,0.396766,0.402419,,,82.273328,128.910567,0.638220,0.000000
97,9.700,0.535811,0.029904,0.029904,0.029904,0.132791,0.029904,0.029904,0.029904,0.151976,48.222976,2.691339,2.691339,2.691339,11.951159,2.691339,2.691339,2.691339,13.677829,1.065952,0.000000,0.004979,1.000000,0.04979473,2.190724,0.000000,10,0.396164,0.400992,,,83.920887,129.100021,0.650045,0.000000
98,9.800,0.534059,0.029876,0.029876,0.029876,0.133591,0.029876,0.029876,0.029876,0.153093,48.065331,2.688856,2.688856,2.688856,12.023162,2.688856,2.688856,2.688856,13.778369,1.029419,0.000000,0.032923,1.000000,0.32923013,2.193662,0.000000,10,0.395565,0.399551,,,76.369726,129.289039,0.590690,0.000000
99,9.900,0.532313,0.029849,0.029849,0.029849,0.134386,0.029849,0.029849,0.029849,0.154209,47.908172,2.686389,2.686389,2.686389,12.094712,2.686389,2.686389,2.686389,13.878781,1.055569,0.000000,0.026129,1.000000,0.26129165,2.196564,0.000000,10,0.394970,0.398096,,,83.872537,129.477625,0.647776,0.000000
100,10.000,0.530572,0.029822,0.029822,0.029822,0.135176,0.029822,0.029822,0.029822,0.155323,47.751500,2.683938,2.683938,2.683938,12.165808,2.683938,2.683938,2.683938,13.979066,1.027558,0.000000,0.025186,1.000000,0.25185797,2.199432,0.000000,10,0.394377,0.396628,,,77.398851,129.665781,0.596910,0.000000
101,10.100,0.528837,0.029794,0.029794,0.029794,0.135961,0.029794,0.029794,0.029794,0.156436,47.595312,2.681502,2.681502,2.681502,12.236451,2.681502,2.681502,2.681502,14.079227,1.018930,0.000000,0.007026,1.000000,0.07025520,2.202265,0.000000,10,0.393788,0.395145,,,76.688117,129.853509,0.590574,0.000000
102,10.200,0.527107,0.029768,0.029768,0.029768,0.136740,0.029768,0.029768,0.029768,0.157547,47.439606,2.679081,2.679081,2.679081,12.306639,2.679081,2.679081,2.679081,14.179267,0.973564,0.000000,0.043207,1.000000,0.43206862,2.205064,0.000000,10,0.393202,0.393649,,,80.400230,130.040814,0.618269,0.000000
103,10.300,0.525382,0.029741,0.029741,0.029741,0.137515,0.029741,0.029741,0.029741,0.158658,47.284382,2.676677,2.676677,2.676677,12.376371,2.676677,2.676677,2.676677,14.279186,1.067690,0.000000,0.089410,1.000000,0.89409512,2.207829,0.000000,10,0.392619,0.392140,,,86.197522,130.227696,0.661899,0.000000
104,10.400,0.523663,0.029714,0.029714,0.029714,0.138285,0.029714,0.029714,0.029714,0.159767,47.129637,2.674288,2.674288,2.674288,12.445647,2.674288,2.674288,2.674288,14.378987,0.989029,0.000000,0.072406,1.000000,0.72406231,2.210561,0.000000,10,0.392038,0.390617,,,83.086042,130.414160,0.637094,0.000000
105,10.500,0.521949,0.029688,0.029688,0.029688,0.139050,0.029688,0.029688,0.029688,0.160874,46.975370,2.671915,2.671915,2.671915,12.514467,2.671915,2.671915,2.671915,14.478673,1.037565,0.000000,0.048078,1.000000,0.48077719,2.213259,0.000000,10,0.391461,0.389081,,,80.251170,130.600208,0.614480,0.000000
106,10.600,0.520240,0.029662,0.029662,0.029662,0.139809,0.029662,0.029662,0.029662,0.161981,46.821580,2.669558,2.669558,2.669558,12.582829,2.669558,2.669558,2.669558,14.578245,0.975223,0.000000,0.058807,1.000000,0.58806830,2.215924,0.000000,10,0.390887,0.387531,,,85.439513,130.785843,0.653278,0.000000
107,10.700,0.518536,0.029636,0.029636,0.029636,0.140564,0.029636,0.029636,0.029636,0.163086,46.668264,2.667216,2.667216,2.667216,12.650734,2.667216,2.667216,2.667216,14.677706,1.036770,0.000000,0.060636,1.000000,0.60636458,2.218557,0.000000,10,0.390316,0.385968,,,79.156202,130.971067,0.604379,0.000000
108,10.800,0.516838,0.029610,0.029610,0.029610,0.141313,0.029610,0.029610,0.029610,0.164190,46.515421,2.664890,2.664890,2.664890,12.718180,2.664890,2.664890,2.664890,14.777057,1.050020,0.000000,0.013951,1.000000,0.13950748,2.221158,0.000000,10,0.389748,0.384392,,,79.519868,131.155884,0.606300,0.000000
109,10.900,0.515145,0.029584,0.029584,0.029584,0.142057,0.029584,0.029584,0.029584,0.165292,46.363049,2.662580,2.662580,2.662580,12.785166,2.662580,2.662580,2.662580,14.876301,1.011423,0.000000,0.035461,1.000000,0.35460639,2.223727,0.000000,10,0.389183,0.382803,,,82.296068,131.340297,0.626587,0.000000
110,11.000,0.513457,0.029559,0.029559,0.029559,0.142797,0.029559,0.029559,0.029559,0.166394,46.211148,2.660286,2.660286,2.660286,12.851694,2.660286,2.660286,2.660286,14.975440,0.997994,0.000000,0.011954,1.000000,0.11953818,2.226265,0.000000,10,0.388620,0.381200,,,80.950900,131.524308,0.615482,0.000000
111,11.100,0.511775,0.029533,0.029533,0.029533,0.143531,0.029533,0.029533,0.029533,0.167494,46.059714,2.658008,2.658008,2.658008,12.917761,2.658008,2.658008,2.658008,15.074476,1.013340,0.000000,0.016460,1.000000,0.16460315,2.228772,0.000000,10,0.388061,0.379585,,,81.066630,131.707920,0.615503,0.000000
112,11.200,0.510097,0.029508,0.029508,0.029508,0.144260,0.029508,0.029508,0.029508,0.168593,45.908747,2.655746,2.655746,2.655746,12.983367,2.655746,2.655746,2.655746,15.173410,1.053162,0.000000,0.039093,1.000000,0.39093109,2.231248,0.000000,10,0.387504,0.377958,,,85.289825,131.891136,0.646668,0.000000
113,11.300,0.508425,0.029483,0.029483,0.029483,0.144983,0.029483,0.029483,0.029483,0.169692,45.758245,2.653500,2.653500,2.653500,13.048512,2.653500,2.653500,2.653500,15.272246,1.009968,0.000000,0.039739,1.000000,0.39739135,2.233693,0.000000,10,0.386950,0.376317,,,80.406169,132.073959,0.608797,0.000000
114,11.400,0.506758,0.029459,0.029459,0.029459,0.145702,0.029459,0.029459,0.029459,0.170789,45.608205,2.651269,2.651269,2.651269,13.113195,2.651269,2.651269,2.651269,15.370985,1.030797,0.000000,0.021503,1.000000,0.21503116,2.236108,0.000000,10,0.386399,0.374664,,,79.046145,132.256392,0.597674,0.000000
115,11.500,0.505096,0.029434,0.029434,0.029434,0.146416,0.029434,0.029434,0.029434,0.171885,45.458627,2.649055,2.649055,2.649055,13.177415,2.649055,2.649055,2.649055,15.469630,1.034911,0.000000,0.005289,1.000000,0.05288542,2.238494,0.000000,10,0.385851,0.372998,,,80.170611,132.438437,0.605342,0.000000
116,11.600,0.503439,0.029410,0.029410,0.029410,0.147124,0.029410,0.029410,0.029410,0.172980,45.309509,2.646856,2.646856,2.646856,13.241173,2.646856,2.646856,2.646856,15.568182,1.030738,0.000000,0.003081,1.000000,0.03081137,2.240850,0.000000,10,0.385305,0.371319,,,82.579168,132.620098,0.622675,0.000000
117,11.700,0.501787,0.029385,0.029385,0.029385,0.147827,0.029385,0.029385,0.029385,0.174074,45.160848,2.644674,2.644674,2.644674,13.304468,2.644674,2.644674,2.644674,15.666643,1.047890,0.000000,0.017658,1.000000,0.17657860,2.243176,0.000000,10,0.384762,0.369628,,,83.876948,132.801378,0.631597,0.000000
118,11.800,0.500140,0.029361,0.029361,0.029361,0.148526,0.029361,0.029361,0.029361,0.175167,45.012643,2.642507,2.642507,2.642507,13.367299,2.642507,2.642507,2.642507,15.765016,1.025118,0.000000,0.020452,1.000000,0.20452059,2.245474,0.000000,10,0.384222,0.367925,,,83.852176,132.982279,0.630552,0.000000
119,11.900,0.498499,0.029337,0.029337,0.029337,0.149219,0.029337,0.029337,0.029337,0.176259,44.864893,2.640356,2.640356,2.640356,13.429665,2.640356,2.640356,2.640356,15.863303,0.958886,0.000000,0.063389,1.000000,0.63388630,2.247743,0.000000,10,0.383685,0.366209,,,81.473799,133.162804,0.611836,0.000000
120,12.000,0.496862,0.029314,0.029314,0.029314,0.149906,0.029314,0.029314,0.029314,0.177350,44.717595,2.638222,2.638222,2.638222,13.491567,2.638222,2.638222,2.638222,15.961506,0.973328,0.000000,0.016117,1.000000,0.16117063,2.249984,0.000000,10,0.383150,0.364482,,,78.890726,133.342957,0.591638,0.000000
121,12.100,0.495231,0.029290,0.029290,0.029290,0.150589,0.029290,0.029290,0.029290,0.178440,44.570749,2.636103,2.636103,2.636103,13.553004,2.636103,2.636103,2.636103,16.059627,0.996901,0.000000,0.024911,1.000000,0.24910608,2.252197,0.000000,10,0.382618,0.362742,,,78.819906,133.522740,0.590311,0.000000
122,12.200,0.493604,0.029267,0.029267,0.029267,0.151266,0.029267,0.029267,0.029267,0.179530,44.424351,2.634001,2.634001,2.634001,13.613976,2.634001,2.634001,2.634001,16.157668,1.003804,0.000000,0.008158,1.000000,0.08158401,2.254382,0.000000,10,0.382088,0.360990,,,78.070627,133.702156,0.583914,0.000000
123,12.300,0.491982,0.029243,0.029243,0.029243,0.151939,0.029243,0.029243,0.029243,0.180618,44.278400,2.631914,2.631914,2.631914,13.674481,2.631914,2.631914,2.631914,16.255632,0.983465,0.000000,0.018999,1.000000,0.18999151,2.256539,0.000000,10,0.381561,0.359226,,,81.119637,133.881209,0.605908,0.000000
124,12.400,0.490366,0.029220,0.029220,0.029220,0.152606,0.029220,0.029220,0.029220,0.181706,44.132895,2.629844,2.629844,2.629844,13.734520,2.629844,2.629844,2.629844,16.353520,1.011252,0.000000,0.028725,1.000000,0.28725334,2.258670,0.000000,10,0.381037,0.357450,,,86.839250,134.059900,0.647765,0.000000
125,12.500,0.488754,0.029198,0.029198,0.029198,0.153268,0.029198,0.029198,0.029198,0.182793,43.987834,2.627790,2.627790,2.627790,13.794092,2.627790,2.627790,2.627790,16.451334,1.004806,0.000000,0.005101,1.000000,0.05101124,2.260773,0.000000,10,0.380515,0.355662,,,83.235788,134.238234,0.620060,0.000000
126,12.600,0.487147,0.029175,0.029175,0.029175,0.153924,0.029175,0.029175,0.029175,0.183879,43.843215,2.625752,2.625752,2.625752,13.853197,2.625752,2.625752,2.625752,16.549077,0.972210,0.000000,0.031205,1.000000,0.31204748,2.262850,0.000000,10,0.379996,0.353862,,,83.074194,134.416213,0.618037,0.000000
127,12.700,0.485545,0.029153,0.029153,0.029153,0.154576,0.029153,0.029153,0.029153,0.184964,43.699036,2.623730,2.623730,2.623730,13.911835,2.623730,2.623730,2.623730,16.646751,0.966185,0.000000,0.004931,1.000000,0.04931046,2.264900,0.000000,10,0.379479,0.352051,,,84.225025,134.593839,0.625772,0.000000
128,12.800,0.483948,0.029130,0.029130,0.029130,0.155222,0.029130,0.029130,0.029130,0.186048,43.555294,2.621724,2.621724,2.621724,13.970004,2.621724,2.621724,2.621724,16.744357,0.948515,0.000000,0.017042,1.000000,0.17041898,2.266925,0.000000,10,0.378965,0.350228,,,81.811896,134.771117,0.607043,0.000000
129,12.900,0.482355,0.029108,0.029108,0.029108,0.155863,0.029108,0.029108,0.029108,0.187132,43.411990,2.619734,2.619734,2.619734,14.027705,2.619734,2.619734,2.619734,16.841899,1.023364,0.000000,0.074312,1.000000,0.74311617,2.268923,0.000000,10,0.378453,0.348394,,,85.762969,134.948049,0.635526,0.000000
130,13.000,0.480768,0.029086,0.029086,0.029086,0.156499,0.029086,0.029086,0.029086,0.188215,43.269120,2.617761,2.617761,2.617761,14.084938,2.617761,2.617761,2.617761,16.939378,0.949346,0.000000,0.071157,1.000000,0.71156669,2.270896,0.000000,10,0.377943,0.346548,,,84.531655,135.124637,0.625583,0.000000
131,13.100,0.479185,0.029064,0.029064,0.029064,0.157130,0.029064,0.029064,0.029064,0.189298,43.126682,2.615803,2.615803,2.615803,14.141702,2.615803,2.615803,2.615803,17.036796,0.985323,0.000000,0.037724,1.000000,0.37724211,2.272843,0.000000,10,0.377436,0.344690,,,82.842884,135.300886,0.612286,0.000000
132,13.200,0.477608,0.029043,0.029043,0.029043,0.157756,0.029043,0.029043,0.029043,0.190379,42.984676,2.613862,2.613862,2.613862,14.197996,2.613862,2.613862,2.613862,17.134155,1.009098,0.000000,0.024785,1.000000,0.24784665,2.274766,0.000000,10,0.376932,0.342821,,,84.344944,135.476797,0.622579,0.000000
133,13.300,0.476034,0.029022,0.029022,0.029022,0.158376,0.029022,0.029022,0.029022,0.191461,42.843098,2.611937,2.611937,2.611937,14.253821,2.611937,2.611937,2.611937,17.231458,0.978626,0.000000,0.028983,1.000000,0.28983089,2.276663,0.000000,10,0.376430,0.340941,,,81.651722,135.652375,0.601919,0.000000
134,13.400,0.474466,0.029000,0.029000,0.029000,0.158991,0.029000,0.029000,0.029000,0.192541,42.701948,2.610028,2.610028,2.610028,14.309175,2.610028,2.610028,2.610028,17.328706,0.963469,0.000000,0.014259,1.000000,0.14258831,2.278536,0.000000,10,0.375930,0.339050,,,81.752106,135.827621,0.601881,0.000000
135,13.500,0.472902,0.028979,0.028979,0.028979,0.159601,0.028979,0.028979,0.028979,0.193621,42.561223,2.608136,2.608136,2.608136,14.364060,2.608136,2.608136,2.608136,17.425902,1.007004,0.000000,0.044422,1.000000,0.44421599,2.280385,0.000000,10,0.375432,0.337147,,,88.760643,136.002540,0.652640,0.000000
136,13.600,0.471344,0.028958,0.028958,0.028958,0.160205,0.028958,0.028958,0.028958,0.194701,42.420922,2.606260,2.606260,2.606260,14.418474,2.606260,2.606260,2.606260,17.523048,0.924578,0.000000,0.080714,1.000000,0.80713689,2.282209,0.000000,10,0.374937,0.335234,,,83.963175,136.177133,0.616573,0.000000
137,13.700,0.469789,0.028938,0.028938,0.028938,0.160805,0.028938,0.028938,0.028938,0.195779,42.281042,2.604399,2.604399,2.604399,14.472417,2.604399,2.604399,2.604399,17.620145,0.955375,0.000000,0.033433,1.000000,0.33432619,2.284009,0.000000,10,0.374444,0.333309,,,85.921065,136.351404,0.630144,0.000000
138,13.800,0.468240,0.028917,0.028917,0.028917,0.161399,0.028917,0.028917,0.028917,0.196858,42.141581,2.602556,2.602556,2.602556,14.525889,2.602556,2.602556,2.602556,17.717197,0.959570,0.000000,0.005599,1.000000,0.05599295,2.285786,0.000000,10,0.373954,0.331373,,,78.914096,136.525357,0.578018,0.000000
139,13.900,0.466695,0.028897,0.028897,0.028897,0.161988,0.028897,0.028897,0.028897,0.197936,42.002538,2.600728,2.600728,2.600728,14.578889,2.600728,2.600728,2.600728,17.814205,1.001303,0.000000,0.042857,1.000000,0.42856981,2.287539,0.000000,10,0.373466,0.329427,,,90.264814,136.698993,0.660318,0.000000
140,14.000,0.465155,0.028877,0.028877,0.028877,0.162571,0.028877,0.028877,0.028877,0.199013,41.863912,2.598917,2.598917,2.598917,14.631418,2.598917,2.598917,2.598917,17.911171,0.912735,0.000000,0.087334,1.000000,0.87333980,2.289270,0.000000,10,0.372980,0.327469,,,85.587604,136.872317,0.625310,0.000000
141,14.100,0.463619,0.028857,0.028857,0.028857,0.163150,0.028857,0.028857,0.028857,0.200090,41.725699,2.597122,2.597122,2.597122,14.683475,2.597122,2.597122,2.597122,18.008097,0.989392,0.000000,0.078608,1.000000,0.78607648,2.290977,0.000000,10,0.372496,0.325501,,,93.930561,137.045331,0.685398,0.000000
142,14.200,0.462088,0.028837,0.028837,0.028837,0.163723,0.028837,0.028837,0.028837,0.201167,41.587898,2.595343,2.595343,2.595343,14.735059,2.595343,2.595343,2.595343,18.104986,0.928980,0.000000,0.059913,1.000000,0.59913242,2.292661,0.000000,10,0.372014,0.323522,,,90.606355,137.218038,0.660309,0.000000
143,14.300,0.460561,0.028818,0.028818,0.028818,0.164291,0.028818,0.028818,0.028818,0.202243,41.450507,2.593580,2.593580,2.593580,14.786171,2.593580,2.593580,2.593580,18.201840,0.997724,0.000000,0.070034,1.000000,0.70034162,2.294323,0.000000,10,0.371535,0.321532,,,93.217479,137.390441,0.678486,0.000000
144,14.400,0.459039,0.028798,0.028798,0.028798,0.164853,0.028798,0.028798,0.028798,0.203318,41.313524,2.591834,2.591834,2.591834,14.836811,2.591834,2.591834,2.591834,18.298660,0.920911,0.000000,0.075866,1.000000,0.75866423,2.295962,0.000000,10,0.371058,0.319532,,,84.951847,137.562544,0.617551,0.000000
145,14.500,0.457522,0.028779,0.028779,0.028779,0.165411,0.028779,0.028779,0.028779,0.204394,41.176948,2.590104,2.590104,2.590104,14.886977,2.590104,2.590104,2.590104,18.395450,0.951634,0.000000,0.033455,1.000000,0.33455348,2.297579,0.000000,10,0.370583,0.317521,,,93.142083,137.734348,0.676244,0.000000
146,14.600,0.456009,0.028760,0.028760,0.028760,0.165963,0.028760,0.028760,0.028760,0.205469,41.040776,2.588391,2.588391,2.588391,14.936671,2.588391,2.588391,2.588391,18.492210,0.901242,0.000000,0.051808,1.000000,0.51808270,2.299175,0.000000,10,0.370110,0.315500,,,83.469989,137.905858,0.605268,0.000000
147,14.700,0.454500,0.028741,0.028741,0.028741,0.166510,0.028741,0.028741,0.028741,0.206544,40.905006,2.586693,2.586693,2.586693,14.985890,2.586693,2.586693,2.586693,18.588943,0.983810,0.000000,0.085030,1.000000,0.85030288,2.300748,0.000000,10,0.369639,0.313468,,,88.644991,138.077077,0.641996,0.000000
148,14.800,0.452996,0.028722,0.028722,0.028722,0.167052,0.028722,0.028722,0.028722,0.207618,40.769636,2.585013,2.585013,2.585013,15.034637,2.585013,2.585013,2.585013,18.685652,0.984983,0.000000,0.002482,1.000000,0.02481507,2.302300,0.000000,10,0.369170,0.311426,,,86.243984,138.248007,0.623835,0.000000
149,14.900,0.451496,0.028704,0.028704,0.028704,0.167588,0.028704,0.028704,0.028704,0.208693,40.634666,2.583348,2.583348,2.583348,15.082909,2.583348,2.583348,2.583348,18.782337,0.925942,0.000000,0.058814,1.000000,0.58813889,2.303831,0.000000,10,0.368704,0.309373,,,83.929158,138.418652,0.606343,0.000000
150,15.000,0.450001,0.028686,0.028686,0.028686,0.168119,0.028686,0.028686,0.028686,0.209767,40.500091,2.581700,2.581700,2.581700,15.130708,2.581700,2.581700,2.581700,18.879003,0.981197,0.000000,0.057442,1.000000,0.57442421,2.305340,0.000000,10,0.368239,0.307311,,,83.142216,138.589014,0.599919,0.000000
151,15.100,0.448510,0.028667,0.028667,0.028667,0.168645,0.028667,0.028667,0.028667,0.210841,40.365911,2.580068,2.580068,2.580068,15.178032,2.580068,2.580068,2.580068,18.975649,0.934301,0.000000,0.046658,1.000000,0.46657879,2.306829,0.000000,10,0.367777,0.305237,,,83.115470,138.759096,0.598991,0.000000
152,15.200,0.447024,0.028649,0.028649,0.028649,0.169165,0.028649,0.028649,0.028649,0.211914,40.232124,2.578452,2.578452,2.578452,15.224882,2.578452,2.578452,2.578452,19.072280,0.930400,0.000000,0.003073,1.000000,0.03073139,2.308297,0.000000,10,0.367316,0.303154,,,90.047504,138.928903,0.648155,0.000000
153,15.300,0.445541,0.028632,0.028632,0.028632,0.169681,0.028632,0.028632,0.028632,0.212988,40.098728,2.576853,2.576853,2.576853,15.271257,2.576853,2.576853,2.576853,19.168896,0.974400,0.000000,0.046289,1.000000,0.46288758,2.309744,0.000000,10,0.366858,0.301061,,,87.154614,139.098436,0.626568,0.000000
154,15.400,0.444064,0.028614,0.028614,0.028614,0.170191,0.028614,0.028614,0.028614,0.214061,39.965720,2.575270,2.575270,2.575270,15.317158,2.575270,2.575270,2.575270,19.265500,0.877844,0.000000,0.098025,1.000000,0.98025375,2.311171,0.000000,10,0.366402,0.298957,,,84.243924,139.267700,0.604906,0.000000
155,15.500,0.442590,0.028597,0.028597,0.028597,0.170695,0.028597,0.028597,0.028597,0.215134,39.833098,2.573704,2.573704,2.573704,15.362584,2.573704,2.573704,2.573704,19.362094,0.874747,0.000000,0.002543,1.000000,0.02542699,2.312577,0.000000,10,0.365947,0.296844,,,82.213184,139.436696,0.589609,0.000000
156,15.600,0.441121,0.028579,0.028579,0.028579,0.171195,0.028579,0.028579,0.028579,0.216208,39.700862,2.572154,2.572154,2.572154,15.407534,2.572154,2.572154,2.572154,19.458680,0.963827,0.000000,0.093492,1.000000,0.93492032,2.313964,0.000000,10,0.365495,0.294720,,,82.509204,139.605428,0.591017,0.000000
157,15.700,0.439656,0.028562,0.028562,0.028562,0.171689,0.028562,0.028562,0.028562,0.217281,39.569008,2.570620,2.570620,2.570620,15.452009,2.570620,2.570620,2.570620,19.555260,0.957795,0.000000,0.005089,1.000000,0.05089218,2.315330,0.000000,10,0.365044,0.292587,,,87.079748,139.773899,0.623004,0.000000
158,15.800,0.438195,0.028546,0.028546,0.028546,0.172178,0.028546,0.028546,0.028546,0.218354,39.437535,2.569103,2.569103,2.569103,15.496009,2.569103,2.569103,2.569103,19.651837,0.958664,0.000000,0.002178,1.000000,0.02178060,2.316677,0.000000,10,0.364596,0.290443,,,83.256882,139.942113,0.594938,0.000000
159,15.900,0.436738,0.028529,0.028529,0.028529,0.172661,0.028529,0.028529,0.028529,0.219427,39.306441,2.567602,2.567602,2.567602,15.539534,2.567602,2.567602,2.567602,19.748412,0.948651,0.000000,0.009285,1.000000,0.09284996,2.318005,0.000000,10,0.364149,0.288290,,,90.315149,140.110072,0.644601,0.000000
160,16.000,0.435286,0.028512,0.028512,0.028512,0.173140,0.028512,0.028512,0.028512,0.220500,39.175723,2.566118,2.566118,2.566118,15.582582,2.566118,2.566118,2.566118,19.844988,0.870137,0.000000,0.081692,1.000000,0.81691791,2.319313,0.000000,10,0.363704,0.286127,,,83.429408,140.277779,0.594744,0.000000
161,16.100,0.433838,0.028496,0.028496,0.028496,0.173613,0.028496,0.028496,0.028496,0.221573,39.045380,2.564650,2.564650,2.564650,15.625155,2.564650,2.564650,2.564650,19.941566,0.893055,0.000000,0.026797,1.000000,0.26797243,2.320602,0.000000,10,0.363261,0.283954,,,84.953732,140.445237,0.604889,0.000000
