step,time_s,p_single_expert,p_multi_expert_top2,p_multi_expert_top4,p_cache_hit,p_cache_miss,p_payload_small,p_payload_large,p_batch_small,p_batch_large,qps_single_expert,qps_multi_expert_top2,qps_multi_expert_top4,qps_cache_hit,qps_cache_miss,qps_payload_small,qps_payload_large,qps_batch_small,qps_batch_large,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
80,8.000,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.995896,0.000000,0.048706,1.000000,0.48705852,1.827785,0.000000,10,0.476110,0.462632,,,67.968275,110.555556,0.614788,0.000000
81,8.100,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.036957,0.000000,0.242553,0.951515,2.42553412,1.827785,0.500000,10,0.373757,-0.265336,,,87.734441,130.055556,0.674592,0.000000
82,8.200,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.992100,0.000000,0.043258,1.000000,0.43258178,1.827785,0.000000,10,0.373757,-0.265336,,,81.230830,130.055556,0.624586,0.000000
83,8.300,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.044813,0.000000,0.050452,1.000000,0.50451961,1.827785,0.000000,10,0.373757,-0.265336,,,80.061520,130.055556,0.615595,0.000000
84,8.400,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.004521,0.000000,0.038565,1.000000,0.38564584,1.827785,0.000000,10,0.373757,-0.265336,,,81.096204,130.055556,0.623550,0.000000
85,8.500,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.056605,0.000000,0.049294,1.000000,0.49294306,1.827785,0.000000,10,0.373757,-0.265336,,,82.691462,130.055556,0.635816,0.000000
86,8.600,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.042268,0.000000,0.013569,1.000000,0.13568696,1.827785,0.000000,10,0.373757,-0.265336,,,80.292513,130.055556,0.617371,0.000000
87,8.700,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.990141,0.000000,0.050014,1.000000,0.50013657,1.827785,0.000000,10,0.373757,-0.265336,,,75.068506,130.055556,0.577203,0.000000
88,8.800,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.025847,0.000000,0.034807,1.000000,0.34806735,1.827785,0.000000,10,0.373757,-0.265336,,,82.092375,130.055556,0.631210,0.000000
89,8.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.070490,0.100000,0.253812,0.927273,2.53811875,1.827785,0.000000,9,0.344651,-0.533412,,,130.954128,172.305556,0.760011,0.000000
90,9.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.010416,0.000000,0.056119,1.000000,0.56118897,1.827785,0.000000,9,0.344651,-0.533412,,,113.859438,172.305556,0.660800,0.000000
91,9.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.075168,0.000000,0.060226,1.000000,0.60225742,1.827785,0.000000,9,0.344651,-0.533412,,,120.092781,172.305556,0.696976,0.000000
92,9.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.004009,0.000000,0.066184,1.000000,0.66184399,1.827785,0.000000,9,0.344651,-0.533412,,,119.570216,172.305556,0.693943,0.000000
93,9.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.063003,0.000000,0.055497,1.000000,0.55497293,1.827785,0.000000,9,0.344651,-0.533412,,,121.283843,172.305556,0.703888,0.000000
94,9.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.045038,0.000000,0.016900,1.000000,0.16900249,1.827785,0.000000,9,0.344651,-0.533412,,,120.427595,172.305556,0.698919,0.000000
95,9.500,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,1.014836,0.000000,0.298604,0.900000,2.98604287,1.827785,0.500000,9,0.292442,-0.562739,,,105.288812,146.305556,0.719650,0.000000
96,9.600,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,1.072772,0.000000,0.054006,1.000000,0.54005735,1.827785,0.000000,9,0.292442,-0.562739,,,99.754855,146.305556,0.681825,0.000000
97,9.700,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,1.065952,0.000000,0.006357,1.000000,0.06357229,1.827785,0.000000,9,0.292442,-0.562739,,,101.326830,146.305556,0.692570,0.000000
98,9.800,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,1.029419,0.000000,0.034272,1.000000,0.34272114,1.827785,0.000000,9,0.292442,-0.562739,,,93.380484,146.305556,0.638257,0.000000
99,9.900,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,1.055569,0.000000,0.024773,1.000000,0.24773358,1.827785,0.000000,9,0.292442,-0.562739,,,100.794091,146.305556,0.688929,0.000000
100,10.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,1.027558,0.000000,0.410743,0.900000,4.10743102,1.827785,0.500000,9,0.431086,0.303449,,,83.685818,113.805556,0.735340,0.000000
101,10.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,1.018930,0.000000,0.008397,1.000000,0.08396621,1.827785,0.000000,9,0.431086,0.303449,,,65.963829,113.805556,0.579619,0.000000
102,10.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.973564,0.000000,0.044524,1.000000,0.44523541,1.827785,0.000000,9,0.431086,0.303449,,,69.728234,113.805556,0.612696,0.000000
103,10.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,1.067690,0.000000,0.088159,1.000000,0.88158911,1.827785,0.000000,9,0.431086,0.303449,,,74.855742,113.805556,0.657751,0.000000
104,10.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.989029,0.000000,0.073674,1.000000,0.73674183,1.827785,0.000000,9,0.431086,0.303449,,,72.062034,113.805556,0.633203,0.000000
105,10.500,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,1.037565,0.000000,0.046779,1.000000,0.46779071,1.827785,0.000000,9,0.431086,0.303449,,,68.753341,113.805556,0.604130,0.000000
106,10.600,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.975223,0.000000,0.568989,0.916667,5.68989006,1.827785,0.500000,9,0.192071,-1.153022,,,156.051070,198.305556,0.786922,0.000000
107,10.700,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,1.036770,0.000000,0.059363,1.000000,0.59363400,1.827785,0.000000,9,0.192071,-1.153022,,,128.326471,198.305556,0.647115,0.000000
108,10.800,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,1.050020,0.000000,0.012619,1.000000,0.12618801,1.827785,0.000000,9,0.192071,-1.153022,,,128.803204,198.305556,0.649519,0.000000
109,10.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,1.011423,0.000000,0.036758,1.000000,0.36757535,1.827785,0.000000,9,0.192071,-1.153022,,,130.802907,198.305556,0.659603,0.000000
110,11.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.997994,0.000000,0.013278,1.000000,0.13278017,1.827785,0.000000,9,0.192071,-1.153022,,,129.058679,198.305556,0.650807,0.000000
111,11.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,1.013340,0.000000,0.015145,1.000000,0.15144645,1.827785,0.000000,9,0.192071,-1.153022,,,129.215332,198.305556,0.651597,0.000000
112,11.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,1.053162,0.000000,0.037812,1.000000,0.37811839,1.827785,0.000000,9,0.192071,-1.153022,,,134.066833,198.305556,0.676062,0.000000
113,11.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,1.009968,0.000000,0.041014,1.000000,0.41013765,1.827785,0.000000,9,0.192071,-1.153022,,,128.325029,198.305556,0.647108,0.000000
114,11.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,1.030797,0.000000,0.020207,1.000000,0.20206680,1.827785,0.000000,9,0.192071,-1.153022,,,127.111602,198.305556,0.640989,0.000000
115,11.500,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.034911,0.100000,0.351533,0.854545,3.51532665,1.827785,0.500000,10,0.373757,-0.265336,,,93.728249,130.055556,0.720679,0.000000
116,11.600,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.030738,0.000000,0.004032,1.000000,0.04032075,1.827785,0.000000,10,0.373757,-0.265336,,,80.807298,130.055556,0.621329,0.000000
117,11.700,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,1.047890,0.100000,0.364327,0.854545,3.64326699,1.827785,0.500000,9,0.192071,-1.153022,,,147.158971,198.305556,0.742082,0.000000
118,11.800,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,1.025118,0.000000,0.021732,1.000000,0.21732056,1.827785,0.000000,9,0.192071,-1.153022,,,131.366640,198.305556,0.662446,0.000000
119,11.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.958886,0.000000,0.230235,0.900000,2.30235392,1.827785,0.500000,9,0.344651,-0.533412,,,121.103899,172.305556,0.702844,0.000000
120,12.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.973328,0.000000,0.014838,1.000000,0.14837618,1.827785,0.000000,9,0.344651,-0.533412,,,111.179199,172.305556,0.645244,0.000000
121,12.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.996901,0.000000,0.023646,1.000000,0.23646459,1.827785,0.000000,9,0.344651,-0.533412,,,111.283395,172.305556,0.645849,0.000000
122,12.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.003804,0.000000,0.006876,1.000000,0.06876425,1.827785,0.000000,9,0.344651,-0.533412,,,110.487784,172.305556,0.641232,0.000000
123,12.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.983465,0.000000,0.020262,1.000000,0.20261675,1.827785,0.000000,9,0.344651,-0.533412,,,113.248637,172.305556,0.657255,0.000000
124,12.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.011252,0.000000,0.027477,1.000000,0.27477457,1.827785,0.000000,9,0.344651,-0.533412,,,119.083165,172.305556,0.691116,0.000000
125,12.500,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.004806,0.000000,0.006374,1.000000,0.06373925,1.827785,0.000000,9,0.344651,-0.533412,,,115.371992,172.305556,0.669578,0.000000
126,12.600,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.972210,0.100000,0.394915,0.842424,3.94915346,1.827785,0.500000,10,0.476110,0.462632,,,81.114337,110.555556,0.733698,0.000000
127,12.700,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.966185,0.000000,0.006197,1.000000,0.06196596,1.827785,0.000000,10,0.476110,0.462632,,,66.229146,110.555556,0.599058,0.000000
128,12.800,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.948515,0.100000,0.032038,1.000000,0.32037869,1.827785,0.000000,9,0.439619,0.293469,,,64.419083,110.555556,0.582685,0.000000
129,12.900,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,1.023364,0.100000,0.086121,1.000000,0.86120882,1.827785,0.000000,10,0.476110,0.462632,,,67.539426,110.555556,0.610909,0.000000
130,13.000,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,0.949346,0.181818,0.614127,0.109091,6.14127333,1.827785,0.800000,10,0.372545,0.421327,,,79.315350,100.805556,0.786815,0.000000
131,13.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,0.985323,0.100000,0.494781,0.103030,4.94780604,1.827785,0.800000,9,0.431086,0.303449,,,88.209870,113.805556,0.775093,0.000000
132,13.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,3.500000,1.009098,0.000000,0.023561,1.000000,0.23560538,1.827785,0.000000,9,0.431086,0.303449,,,69.272248,113.805556,0.608690,0.000000
133,13.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,0.978626,0.000000,0.103813,0.983333,1.03813342,1.827785,0.500000,9,0.443642,0.263965,,,76.924228,123.555556,0.622588,0.000000
134,13.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,0.963469,0.000000,0.015488,1.000000,0.15487698,1.827785,0.000000,9,0.443642,0.263965,,,73.705128,123.555556,0.596534,0.000000
135,13.500,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,1.007004,0.000000,0.043232,1.000000,0.43232162,1.827785,0.000000,9,0.443642,0.263965,,,80.330725,123.555556,0.650159,0.000000
136,13.600,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.924578,0.200000,0.292327,0.878788,2.92327487,1.827785,0.500000,9,0.320421,-0.521302,,,88.928465,130.055556,0.683773,0.000000
137,13.700,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.955375,0.200000,0.255507,0.927273,2.55507323,1.827785,0.000000,9,0.344651,-0.533412,,,125.567487,172.305556,0.728749,0.000000
138,13.800,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.959570,0.000000,0.004372,1.000000,0.04371681,1.827785,0.000000,9,0.344651,-0.533412,,,108.657492,172.305556,0.630609,0.000000
139,13.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,1.001303,0.000000,0.041679,1.000000,0.41678553,1.827785,0.000000,9,0.344651,-0.533412,,,120.388260,172.305556,0.698691,0.000000
140,14.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.912735,0.111111,0.097039,1.000000,0.97039258,1.827785,0.000000,8,0.275928,-0.906455,,,114.988410,172.305556,0.667352,0.000000
141,14.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,0.038889,0.038889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,3.500000,3.500000,0.989392,0.111111,0.086169,1.000000,0.86168652,1.827785,0.000000,9,0.344651,-0.533412,,,124.033885,172.305556,0.719848,0.000000
142,14.200,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.928980,0.200000,0.277086,0.927273,2.77086092,1.827785,0.000000,9,0.320421,-0.521302,,,95.045702,130.055556,0.730808,0.000000
143,14.300,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.997724,0.100000,0.079468,1.000000,0.79468233,1.827785,0.000000,10,0.373757,-0.265336,,,88.240751,130.055556,0.678485,0.000000
144,14.400,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.920911,0.100000,0.087463,1.000000,0.87463069,1.827785,0.000000,9,0.320421,-0.521302,,,80.111631,130.055556,0.615980,0.000000
145,14.500,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.951634,0.000000,0.032284,1.000000,0.32284010,1.827785,0.000000,9,0.320421,-0.521302,,,87.544831,130.055556,0.673134,0.000000
146,14.600,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.901242,0.000000,0.052953,1.000000,0.52953038,1.827785,0.000000,9,0.320421,-0.521302,,,77.965368,130.055556,0.599477,0.000000
147,14.700,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.983810,0.100000,0.094324,1.000000,0.94323522,1.827785,0.000000,10,0.373757,-0.265336,,,83.178534,130.055556,0.639562,0.000000
148,14.800,0.038889,0.688889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,3.500000,62.000000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,0.984983,0.000000,0.001191,1.000000,0.01190566,1.827785,0.000000,10,0.373757,-0.265336,,,80.181151,130.055556,0.616515,0.000000
149,14.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.925942,0.200000,0.322246,0.875384,3.22245869,1.827785,0.500000,8,0.100621,1.025920,,,137.119752,198.305556,0.691457,0.000000
150,15.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.981197,0.111111,0.063661,1.000000,0.63661059,1.827785,0.000000,9,0.192071,-1.153022,,,125.842080,198.305556,0.634587,0.000000
151,15.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.934301,0.111111,0.055207,1.000000,0.55207467,1.827785,0.000000,8,0.100621,1.025920,,,124.986229,198.305556,0.630271,0.000000
152,15.200,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.930400,0.000000,0.004176,1.000000,0.04175556,1.827785,0.000000,8,0.100621,1.025920,,,131.399536,198.305556,0.662611,0.000000
153,15.300,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.974400,0.111111,0.052589,1.000000,0.52589254,1.827785,0.000000,9,0.192071,-1.153022,,,129.361977,198.305556,0.652337,0.000000
154,15.400,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.877844,0.111111,0.106107,1.000000,1.06106579,1.827785,0.000000,8,0.100621,1.025920,,,124.761744,198.305556,0.629139,0.000000
155,15.500,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.874747,0.000000,0.003527,1.000000,0.03527260,1.827785,0.000000,8,0.100621,1.025920,,,122.245516,198.305556,0.616450,0.000000
156,15.600,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.963827,0.111111,0.099488,1.000000,0.99488297,1.827785,0.000000,9,0.192071,-1.153022,,,124.147438,198.305556,0.626041,0.000000
157,15.700,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.957795,0.000000,0.006259,1.000000,0.06258579,1.827785,0.000000,9,0.192071,-1.153022,,,128.279260,198.305556,0.646877,0.000000
158,15.800,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.958664,0.000000,0.000906,1.000000,0.00906346,1.827785,0.000000,9,0.192071,-1.153022,,,124.239434,198.305556,0.626505,0.000000
159,15.900,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.948651,0.111111,0.018148,1.000000,0.18147744,1.827785,0.000000,8,0.100621,1.025920,,,131.451926,198.305556,0.662876,0.000000
160,16.000,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.870137,0.000000,0.082764,1.000000,0.82763706,1.827785,0.000000,8,0.100621,1.025920,,,122.788941,198.305556,0.619191,0.000000
161,16.100,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.038889,0.688889,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,3.500000,62.000000,0.893055,0.000000,0.025662,1.000000,0.25662488,1.827785,0.000000,8,0.100621,1.025920,,,124.478683,198.305556,0.627712,0.000000
